"smca","red","nombre_estacion","clave_estacion","nombre_contaminante","clave_contaminante","fecha","hora","valor","unidades","longitud","latitud"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","3","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","4","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","5","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","7","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","8","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","9","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","10","0.025","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","11","0.023","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","12","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","13","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","14","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","15","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","16","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","17","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","18","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","19","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","20","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","21","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","22","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-08","23","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","0","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","1","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","2","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","3","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","4","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","5","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","6","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","7","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","8","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","9","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","10","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","11","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","12","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","13","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","14","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","15","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","16","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","17","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","18","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","19","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","20","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","21","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","22","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-09","23","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","0","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","1","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","2","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","3","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","4","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","5","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","7","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","8","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","9","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","10","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","11","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","12","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","13","0.021","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","14","0.024","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","15","0.023","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","16","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","17","0.022","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","18","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","19","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","20","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","21","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","22","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-10","23","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","0","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","1","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","2","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","3","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","4","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","5","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","6","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","7","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","8","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","9","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","10","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","11","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","12","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","13","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","14","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","15","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","16","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","17","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","18","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","19","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","20","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","21","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","22","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-11","23","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","0","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","1","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","2","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","3","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","4","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","5","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","6","0.002","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","7","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","8","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","9","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","10","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","14","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","15","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","16","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","17","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","18","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","19","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","20","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","21","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","22","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-12","23","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","0","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","1","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","2","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","3","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","4","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","5","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","7","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","8","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","9","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","10","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","11","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","12","0.021","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","13","0.021","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","14","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","15","0.017","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","16","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","17","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","18","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","19","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","20","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","21","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","22","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-13","23","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","0","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","1","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","2","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","3","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","4","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","5","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","9","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","10","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","11","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","12","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","13","0.024","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","14","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","15","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","16","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","17","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","18","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","19","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","20","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","21","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","22","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-14","23","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","0","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","1","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","2","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","3","0.013","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","4","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","5","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","6","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","7","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","8","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","9","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","10","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","11","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","12","0.023","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","13","0.025","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","14","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","15","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","16","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","17","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","18","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","19","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","20","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","21","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","22","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-15","23","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","0","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","1","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","2","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","3","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","4","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","5","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","7","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","8","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","9","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","10","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","11","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","12","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","13","0.016","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","14","0.015","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","15","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","16","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","17","0.007","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","18","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","19","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","20","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","21","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","22","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-16","23","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","0","0.006","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","1","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","2","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","3","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","4","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","5","0.005","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","6","0.003","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","7","0.004","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","8","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","9","0.014","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","10","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","11","0.018","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","12","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","13","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","14","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","15","0.02","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","16","0.019","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","17","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","18","0.012","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","19","0.011","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","20","0.01","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","21","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","22","0.009","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Ozono","O3","2022-09-17","23","0.008","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-01-13","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-01-13","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-01-13","15","0","ppm","20.97327222","-89.62481111"
