categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
1A2mi Fabricación de vidrio y productos de vidrio,2242801.75,1305.73,1617.54,,,,,,,,,,,,,,,,,,,,,,,,,2245725.02,25.601
1A2mii Fabricación de productos de hule,340387.28,236.231,342.399,,,,,,,,,,,,,,,,,,,,,,,,,340965.91,3.02
1A2miii Otras ramas,15511084.59,17829.23,25892.46,,,,,,,,,,,,,,,,,,,,,,,,,15554806.28,262.446
[1A3] Transporte,124884007.32,438333.98,2721057.11,,,,,,,,,,,,,,,,,,,,,,,,,128043398.41,17935.07
[1A3a] Aviación civil,6095431.58,1175.22,44490.38,,,,,,,,,,,,,,,,,,,,,,,,,6141097.17,86.283
[1A3b] Autotransporte,114823086.96,428297.71,2493783.01,,,,,,,,,,,,,,,,,,,,,,,,,117745167.68,17678.05
[1A3c] Ferrocarriles,1592663.24,2540.36,165692.07,,,,,,,,,,,,,,,,,,,,,,,,,1760895.67,37.555
[1A3d] Navegación marítima y fluvial,2372825.54,6320.69,17091.66,,,,,,,,,,,,,,,,,,,,,,,,,2396237.88,133.184
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,30944922.34,300545.01,305320.28,,,,,,,,,,,,,,,,,,,,,,,,,31550787.63,34703.75
[1A4a] Comercial/institucional,4694986.66,10484.55,2226.61,,,,,,,,,,,,,,,,,,,,,,,,,4707697.82,2395.64
[1A4b] Residencial,20599906.31,269223.21,291683.88,,,,,,,,,,,,,,,,,,,,,,,,,21160813.4,31972.68
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,5650029.37,20837.25,11409.79,,,,,,,,,,,,,,,,,,,,,,,,,5682276.41,335.43
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,15662604.15,23456024.42,19875.91,,,,,,,,,,,,,,,,,,,,,,,,,39138504.48,4407.7
[1B1] Combustibles sólidos,77126.9,2712780.72,,,,,,,,,,,,,,,,,,,,,,,,,,2789907.62,
[1B1a] Minería carbonífera y manejo del carbón,77126.9,2712780.72,,,,,,,,,,,,,,,,,,,,,,,,,,2789907.62,
[1B1ai] Minas subterráneas,73452.16,2602084.62,,,,,,,,,,,,,,,,,,,,,,,,,,2675536.78,
[1B1aii] Minas superficie,3674.74,110696.1,,,,,,,,,,,,,,,,,,,,,,,,,,114370.84,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,15585477.25,20743243.7,19875.91,,,,,,,,,,,,,,,,,,,,,,,,,36348596.86,4407.7
[1B2a] Petróleo,13267514.23,15763902.37,19832.68,,,,,,,,,,,,,,,,,,,,,,,,,29051249.28,
1B2ai Venteo petróleo,6510355.19,9728131.62,,,,,,,,,,,,,,,,,,,,,,,,,,16238486.81,
1B2aii Quemado petróleo,6681058.27,5973001.83,19832.68,,,,,,,,,,,,,,,,,,,,,,,,,12673892.78,4407.7
1B2aiii Otras fugitivas petróleo,76100.77,62768.92,,,,,,,,,,,,,,,,,,,,,,,,,,138869.69,
[1B2b] Gas natural,2317963.03,4979341.33,43.23,,,,,,,,,,,,,,,,,,,,,,,,,7297347.58,
1B2bi Venteo gas natural,2188710.53,1799635.34,,,,,,,,,,,,,,,,,,,,,,,,,,3988345.87,
1B2bii Quemado gas natural,125477.58,2341.21,43.23,,,,,,,,,,,,,,,,,,,,,,,,,127862.02,
1B2biii Otras fugitivas gas natural,3774.91,3177364.79,,,,,,,,,,,,,,,,,,,,,,,,,,3181139.7,
[2] Procesos industriales y uso de productos,45047114.64,196003.36,330985.69,1548431.93,723.128,0.0,0.0,0.0,1191895.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,133494.69,35880.55,100.084,0.001,35.761,0.001,905.258,97370.61,48582941.59,
[2A] Industria de los minerales,25412238.16,,,,,,,,,,,,,,,,,,,,,,,,,,,25412238.16,
[2A1] Producción de cemento,14438746.24,,,,,,,,,,,,,,,,,,,,,,,,,,,14438746.24,
[2A2] Producción de cal,2611692.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2611692.17,
[2A3] Producción de vidrio,440370.23,,,,,,,,,,,,,,,,,,,,,,,,,,,440370.23,
[2A4] Otros usos de carbonatos,7921429.52,,,,,,,,,,,,,,,,,,,,,,,,,,,7921429.52,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2491372.9,193447.38,330885.36,1548199.52,,,,,,,,,,,,,,,,,,,,,,,,4563905.16,
[2B1] Producción de amoniaco,640578.31,,,,,,,,,,,,,,,,,,,,,,,,,,,640578.31,
[2B2] Producción de ácido nítrico,,,143546.0,,,,,,,,,,,,,,,,,,,,,,,,,143546.0,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,187339.37,,,,,,,,,,,,,,,,,,,,,,,,,187339.37,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,164820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,164820.0,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1645954.59,193447.38,,,,,,,,,,,,,,,,,,,,,,,,,,1839401.97,
[2B9] Producción fluoroquímica,,,,1548199.52,,,,,,,,,,,,,,,,,,,,,,,,1548199.52,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,16900008.3,2555.98,,,,,,,,,,,,,,,,,,132600.0,35381.25,,,,,,,17070545.53,
[2C1] Producción de hierro y acero,16599152.99,2555.98,,,,,,,,,,,,,,,,,,,,,,,,,,16601708.97,
[2C2] Producción de ferroaleaciones,186386.1,,,,,,,,,,,,,,,,,,,,,,,,,,,186386.1,
[2C3] Producción de aluminio,40000.0,,,,,,,,,,,,,,,,,,,132600.0,35381.25,,,,,,,207981.25,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,74469.21,,,,,,,,,,,,,,,,,,,,,,,,,,,74469.21,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,202795.24,,,,,,,,,,,,,,,,,,,,,,,,,,,202795.24,
[2D1] Uso de lubricantes,173633.5,,,,,,,,,,,,,,,,,,,,,,,,,,,173633.5,
[2D2] Uso de la cera de parafina,29161.74,,,,,,,,,,,,,,,,,,,,,,,,,,,29161.74,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,100.328,232.406,,,,,,,,,,,,,,,0.761,894.688,499.298,100.084,0.001,35.761,0.001,905.258,440.447,3209.03,
[2E1] Circuitos integrados o semiconductores,,,100.328,232.406,,,,,,,,,,,,,,,0.761,894.688,499.298,100.084,0.001,35.761,0.001,905.258,440.447,3209.03,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,723.128,0.0,0.0,0.0,1191895.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1192618.27,
[2F1] Refrigeración y aire acondicionado,,,,,723.128,,,,1191895.14,0.0,0.0,,,,,,,0.0,,,,,,,,,,1192618.27,
[2F2] Agentes espumantes,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,0.0,
[2F3] Protección contra incendios,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,
[2F4] Aerosoles,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,96930.16,96930.16,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,96930.16,96930.16,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,40700.04,,,,,,,,,,,,,,,,,,,,,,,,,,,40700.04,
[2H1] Industria de la pulpa y el papel,40700.04,,,,,,,,,,,,,,,,,,,,,,,,,,,40700.04,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1229632.84,85176760.29,23953542.84,,,,,,,,,,,,,,,,,,,,,,,,,110359935.97,3484.0
[3A] Fermentación entérica,,68623846.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68623846.0,
[3A1] Bovino,,64272107.0,,,,,,,,,,,,,,,,,,,,,,,,,,64272107.0,
[3A2] Ovinos,,1279389.0,,,,,,,,,,,,,,,,,,,,,,,,,,1279389.0,
[3A3] Porcinos,,325760.0,,,,,,,,,,,,,,,,,,,,,,,,,,325760.0,
[3A4a] Búfalos,,114839.0,,,,,,,,,,,,,,,,,,,,,,,,,,114839.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1434383.0,,,,,,,,,,,,,,,,,,,,,,,,,,1434383.0,
[3A4e] Caballos,,868119.0,,,,,,,,,,,,,,,,,,,,,,,,,,868119.0,
[3A4f] Mulas y asnos,,329249.0,,,,,,,,,,,,,,,,,,,,,,,,,,329249.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,15778915.0,5834152.24,,,,,,,,,,,,,,,,,,,,,,,,,21613067.24,
[3B1] Bovino,,9363232.0,4224797.0,,,,,,,,,,,,,,,,,,,,,,,,,13588029.0,
[3B2] Ovinos,,28937.0,27782.0,,,,,,,,,,,,,,,,,,,,,,,,,56719.0,
[3B3] Porcinos,,4877806.0,399628.0,,,,,,,,,,,,,,,,,,,,,,,,,5277434.0,
[3B4a] Búfalos,,3378.0,11276.0,,,,,,,,,,,,,,,,,,,,,,,,,14654.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38825.0,21588.0,,,,,,,,,,,,,,,,,,,,,,,,,60413.0,
[3B4e] Caballos,,82398.0,662373.0,,,,,,,,,,,,,,,,,,,,,,,,,744771.0,
[3B4f] Mulas y asnos,,30940.0,230899.0,,,,,,,,,,,,,,,,,,,,,,,,,261839.0,
[3B4g] Aves de corral,,1353399.0,255809.24,,,,,,,,,,,,,,,,,,,,,,,,,1609208.24,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2754932.18,,,,,,,,,,,,,,,,,,,,,,,,,2754932.18,
[3C] Cultivo del arroz,,164327.56,,,,,,,,,,,,,,,,,,,,,,,,,,164327.56,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,9939254.3,,,,,,,,,,,,,,,,,,,,,,,,,9939254.3,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5240680.97,,,,,,,,,,,,,,,,,,,,,,,,,5240680.97,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,609671.73,184523.16,,,,,,,,,,,,,,,,,,,,,,,,,794194.89,3484.0
[3G] Encalado,35876.52,,,,,,,,,,,,,,,,,,,,,,,,,,,35876.52,
[3H] aplicación de urea,1193756.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1193756.32,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-195579853.07,771087.34,308511.13,,,,,,,,,,,,,,,,,,,,,,,,,-194500254.6,2768.0
[4A] Tierra forestales,-189320813.17,,,,,,,,,,,,,,,,,,,,,,,,,,,-189320813.17,
[4A1] Tierras forestales que permanecen como tal,-188432739.42,,,,,,,,,,,,,,,,,,,,,,,,,,,-188432739.42,
[4A2] Tierras convertidas a tierras forestales,-888073.75,,,,,,,,,,,,,,,,,,,,,,,,,,,-888073.75,
[4B] Tierra de cultivo,-13276600.64,,,,,,,,,,,,,,,,,,,,,,,,,,,-13276600.64,
[4B1] Tierras de cultivo que permanecen como tal,-15252198.13,,,,,,,,,,,,,,,,,,,,,,,,,,,-15252198.13,
[4B2] Tierras convertidas a tierras de cultivo,1975597.49,,,,,,,,,,,,,,,,,,,,,,,,,,,1975597.49,
[4C] Praderas,10011210.32,,,,,,,,,,,,,,,,,,,,,,,,,,,10011210.32,
[4C1] Praderas que permanecen como tal,-496285.96,,,,,,,,,,,,,,,,,,,,,,,,,,,-496285.96,
[4C2] Tierras convertidas en praderas,10507496.28,,,,,,,,,,,,,,,,,,,,,,,,,,,10507496.28,
[4D] Humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4E] Asentamientos ,153876.75,,,,,,,,,,,,,,,,,,,,,,,,,,,153876.75,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,153876.75,,,,,,,,,,,,,,,,,,,,,,,,,,,153876.75,
[4F] Otras tierras ,223.37,,,,,,,,,,,,,,,,,,,,,,,,,,,223.368,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,223.368,,,,,,,,,,,,,,,,,,,,,,,,,,,223.368,
[4(IV)] Emisiones de GEI por quemado de biomasa,,771087.34,308511.13,,,,,,,,,,,,,,,,,,,,,,,,,1079598.47,2768.0
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,713686.68,258909.47,,,,,,,,,,,,,,,,,,,,,,,,,972596.15,2470.0
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,57400.66,49601.66,,,,,,,,,,,,,,,,,,,,,,,,,107002.32,298.0
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-3147749.69,,,,,,,,,,,,,,,,,,,,,,,,,,,-3147749.69,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,633562.0,25658936.27,5601502.94,,,,,,,,,,,,,,,,,,,,,,,,,31894001.2,1501.64
[5A] Eliminación de residuos sólidos,,8162608.57,,,,,,,,,,,,,,,,,,,,,,,,,,8162608.57,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,4869151.6,,,,,,,,,,,,,,,,,,,,,,,,,,4869151.6,
[5A2] Sitios no controlados de eliminación de residuos ,,2405268.55,,,,,,,,,,,,,,,,,,,,,,,,,,2405268.55,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,888188.42,,,,,,,,,,,,,,,,,,,,,,,,,,888188.42,
[5B] Tratamiento biológico de los residuos sólidos,,101223.4,71850.54,,,,,,,,,,,,,,,,,,,,,,,,,173073.94,
[5C] Incineración y quema a cielo abierto  de residuos,633562.0,1034959.07,226806.19,,,,,,,,,,,,,,,,,,,,,,,,,1895327.26,1501.64
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,27123.09,74.131,780.499,,,,,,,,,,,,,,,,,,,,,,,,,27977.72,
[5C2] Quema a cielo abierto de residuos sólidos,606438.91,1034884.94,226025.7,,,,,,,,,,,,,,,,,,,,,,,,,1867349.54,1501.64
[5D] Tratamiento y eliminación de aguas residuales,,16360145.23,5302846.21,,,,,,,,,,,,,,,,,,,,,,,,,21662991.44,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4920702.38,3720025.99,,,,,,,,,,,,,,,,,,,,,,,,,8640728.37,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,11439442.85,1582820.22,,,,,,,,,,,,,,,,,,,,,,,,,13022263.07,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),421000311.86,135444743.67,33366342.1,1548431.93,723.128,0.0,0.0,0.0,1191895.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,133494.69,35880.55,100.084,0.001,35.761,0.001,905.258,97370.61,592820235.53,77562.93
Bunkers,1647752.0,318.0,12027.0,,,,,,,,,,,,,,,,,,,,,,,,,1660097.0,38.91
Aviación internacional,1647752.0,318.0,12027.0,,,,,,,,,,,,,,,,,,,,,,,,,1660097.0,38.91
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27894463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27894463.0,
