categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
1B2bi Venteo gas natural,1622934.83,1009969.16,,,,,,,,,,,,,,,,,,,,,,,,,,2632903.99,
1B2bii Quemado gas natural,54555.58,1018.34,40.8,,,,,,,,,,,,,,,,,,,,,,,,,55614.71,
1B2biii Otras fugitivas gas natural,1971.34,1329859.76,,,,,,,,,,,,,,,,,,,,,,,,,,1331831.1,
[2] Procesos industriales y uso de productos,28803826.09,259605.45,1018726.52,882870.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253207.66,67562.62,0.0,0.0,0.0,0.0,0.0,39035.77,31324834.18,
[2A] Industria de los minerales,13446757.63,,,,,,,,,,,,,,,,,,,,,,,,,,,13446757.63,
[2A1] Producción de cemento,10649130.78,,,,,,,,,,,,,,,,,,,,,,,,,,,10649130.78,
[2A2] Producción de cal,2202429.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2202429.6,
[2A3] Producción de vidrio,386447.75,,,,,,,,,,,,,,,,,,,,,,,,,,,386447.75,
[2A4] Otros usos de carbonatos,208749.5,,,,,,,,,,,,,,,,,,,,,,,,,,,208749.5,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,5475066.31,259605.45,1018726.52,882870.08,,,,,,,,,,,,,,,,,,,,,,,,7636268.36,
[2B1] Producción de amoniaco,3238990.94,,,,,,,,,,,,,,,,,,,,,,,,,,,3238990.94,
[2B2] Producción de ácido nítrico,,,839758.5,,,,,,,,,,,,,,,,,,,,,,,,,839758.5,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,178968.02,,,,,,,,,,,,,,,,,,,,,,,,,178968.02,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,93265.34,,,,,,,,,,,,,,,,,,,,,,,,,,,93265.34,
[2B7] Producción de ceniza de sosa,60720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60720.0,
[2B8] Producción petroquímica y negro de humo,2082090.03,259605.45,,,,,,,,,,,,,,,,,,,,,,,,,,2341695.48,
[2B9] Producción fluoroquímica,,,,882870.08,,,,,,,,,,,,,,,,,,,,,,,,882870.08,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,9575461.17,0.0,,,,,,,,,,,,,,,,,,253207.66,67562.62,,,,,,,9896231.45,
[2C1] Producción de hierro y acero,9119076.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9119076.53,
[2C2] Producción de ferroaleaciones,285362.7,,,,,,,,,,,,,,,,,,,,,,,,,,,285362.7,
[2C3] Producción de aluminio,76382.4,,,,,,,,,,,,,,,,,,,253207.66,67562.62,,,,,,,397152.68,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,94639.54,,,,,,,,,,,,,,,,,,,,,,,,,,,94639.54,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,306540.97,,,,,,,,,,,,,,,,,,,,,,,,,,,306540.97,
[2D1] Uso de lubricantes,253268.18,,,,,,,,,,,,,,,,,,,,,,,,,,,253268.18,
[2D2] Uso de la cera de parafina,53272.8,,,,,,,,,,,,,,,,,,,,,,,,,,,53272.8,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
[2E1] Circuitos integrados o semiconductores,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,
[2F1] Refrigeración y aire acondicionado,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F2] Agentes espumantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F3] Protección contra incendios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F4] Aerosoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F5] Solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,39035.77,39035.77,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,39035.77,39035.77,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2H1] Industria de la pulpa y el papel,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,833762.78,88364627.72,20115398.42,,,,,,,,,,,,,,,,,,,,,,,,,109313788.92,3060.74
[3A] Fermentación entérica,,73167335.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,73167335.0,
[3A1] Bovino,,67994023.0,,,,,,,,,,,,,,,,,,,,,,,,,,67994023.0,
[3A2] Ovinos,,1138954.0,,,,,,,,,,,,,,,,,,,,,,,,,,1138954.0,
[3A3] Porcinos,,330836.0,,,,,,,,,,,,,,,,,,,,,,,,,,330836.0,
[3A4a] Búfalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1602303.0,,,,,,,,,,,,,,,,,,,,,,,,,,1602303.0,
[3A4e] Caballos,,1463915.0,,,,,,,,,,,,,,,,,,,,,,,,,,1463915.0,
[3A4f] Mulas y asnos,,637304.0,,,,,,,,,,,,,,,,,,,,,,,,,,637304.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,14490984.0,6858669.54,,,,,,,,,,,,,,,,,,,,,,,,,21349653.54,
[3B1] Bovino,,8416973.0,4723130.0,,,,,,,,,,,,,,,,,,,,,,,,,13140103.0,
[3B2] Ovinos,,26181.0,24549.0,,,,,,,,,,,,,,,,,,,,,,,,,50730.0,
[3B3] Porcinos,,5136770.0,349868.0,,,,,,,,,,,,,,,,,,,,,,,,,5486638.0,
[3B4a] Búfalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,43853.0,23897.0,,,,,,,,,,,,,,,,,,,,,,,,,67750.0,
[3B4e] Caballos,,139419.0,1116964.0,,,,,,,,,,,,,,,,,,,,,,,,,1256383.0,
[3B4f] Mulas y asnos,,61015.0,450217.0,,,,,,,,,,,,,,,,,,,,,,,,,511232.0,
[3B4g] Aves de corral,,666773.0,170044.54,,,,,,,,,,,,,,,,,,,,,,,,,836817.54,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1538301.95,,,,,,,,,,,,,,,,,,,,,,,,,1538301.95,
[3C] Cultivo del arroz,,239499.32,,,,,,,,,,,,,,,,,,,,,,,,,,239499.32,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,7444205.92,,,,,,,,,,,,,,,,,,,,,,,,,7444205.92,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,4135355.22,,,,,,,,,,,,,,,,,,,,,,,,,4135355.22,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,466809.4,138865.79,,,,,,,,,,,,,,,,,,,,,,,,,605675.2,3060.74
[3G] Encalado,31315.52,,,,,,,,,,,,,,,,,,,,,,,,,,,31315.52,
[3H] aplicación de urea,802447.26,,,,,,,,,,,,,,,,,,,,,,,,,,,802447.26,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-199125447.5,628290.51,254450.9,,,,,,,,,,,,,,,,,,,,,,,,,-198242706.09,2513.54
[4A] Tierra forestales,-190186912.95,,,,,,,,,,,,,,,,,,,,,,,,,,,-190186912.95,
[4A1] Tierras forestales que permanecen como tal,-189964489.51,,,,,,,,,,,,,,,,,,,,,,,,,,,-189964489.51,
[4A2] Tierras convertidas a tierras forestales,-222423.43,,,,,,,,,,,,,,,,,,,,,,,,,,,-222423.43,
[4B] Tierra de cultivo,-14014334.76,,,,,,,,,,,,,,,,,,,,,,,,,,,-14014334.76,
[4B1] Tierras de cultivo que permanecen como tal,-15131989.7,,,,,,,,,,,,,,,,,,,,,,,,,,,-15131989.7,
[4B2] Tierras convertidas a tierras de cultivo,1117654.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1117654.94,
[4C] Praderas,5090462.68,,,,,,,,,,,,,,,,,,,,,,,,,,,5090462.68,
[4C1] Praderas que permanecen como tal,-505856.45,,,,,,,,,,,,,,,,,,,,,,,,,,,-505856.45,
[4C2] Tierras convertidas en praderas,5596319.12,,,,,,,,,,,,,,,,,,,,,,,,,,,5596319.12,
[4D] Humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4E] Asentamientos ,68412.51,,,,,,,,,,,,,,,,,,,,,,,,,,,68412.51,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,68412.51,,,,,,,,,,,,,,,,,,,,,,,,,,,68412.51,
[4F] Otras tierras ,68412.51,,,,,,,,,,,,,,,,,,,,,,,,,,,68412.51,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,68412.51,,,,,,,,,,,,,,,,,,,,,,,,,,,68412.51,
[4(IV)] Emisiones de GEI por quemado de biomasa,,628290.51,254450.9,,,,,,,,,,,,,,,,,,,,,,,,,882741.41,2513.54
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,577031.72,210156.62,,,,,,,,,,,,,,,,,,,,,,,,,787188.34,1764.33
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,51258.79,44294.28,,,,,,,,,,,,,,,,,,,,,,,,,95553.07,749.21
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-151487.5,,,,,,,,,,,,,,,,,,,,,,,,,,,-151487.5,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,368437.12,12824770.13,4636773.84,,,,,,,,,,,,,,,,,,,,,,,,,17829981.09,1136.75
[5A] Eliminación de residuos sólidos,,1333858.41,,,,,,,,,,,,,,,,,,,,,,,,,,1333858.41,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,669669.98,,,,,,,,,,,,,,,,,,,,,,,,,,669669.98,
[5A2] Sitios no controlados de eliminación de residuos ,,515208.04,,,,,,,,,,,,,,,,,,,,,,,,,,515208.04,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,148980.4,,,,,,,,,,,,,,,,,,,,,,,,,,148980.4,
[5B] Tratamiento biológico de los residuos sólidos,,94356.62,66976.35,,,,,,,,,,,,,,,,,,,,,,,,,161332.97,
[5C] Incineración y quema a cielo abierto  de residuos,368437.12,850850.03,185831.26,,,,,,,,,,,,,,,,,,,,,,,,,1405118.41,1136.75
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[5C2] Quema a cielo abierto de residuos sólidos,368437.12,850850.03,185831.26,,,,,,,,,,,,,,,,,,,,,,,,,1405118.41,1136.75
[5D] Tratamiento y eliminación de aguas residuales,,10545705.06,4383966.24,,,,,,,,,,,,,,,,,,,,,,,,,14929671.3,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4536149.31,3552453.16,,,,,,,,,,,,,,,,,,,,,,,,,8088602.46,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,6009555.76,831513.08,,,,,,,,,,,,,,,,,,,,,,,,,6841068.84,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),317637144.17,115359817.39,28782289.07,882870.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253207.66,67562.62,0.0,0.0,0.0,0.0,0.0,39035.77,463021926.75,78641.38
Bunkers,1967322.0,379.0,14360.0,,,,,,,,,,,,,,,,,,,,,,,,,1982061.0,27.881
Aviación internacional,1967322.0,379.0,14360.0,,,,,,,,,,,,,,,,,,,,,,,,,1982061.0,27.881
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,37336468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37336468.0,
