categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[2A4] Otros usos de carbonatos,6288247.21,,,,,,,,,,,,,,,,,,,,,,,,,,,6288247.21,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2357830.87,237000.05,653385.75,1718540.8,,,,,,,,,,,,,,,,,,,,,,,,4966757.47,
[2B1] Producción de amoniaco,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B2] Producción de ácido nítrico,,,534813.09,,,,,,,,,,,,,,,,,,,,,,,,,534813.09,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,118572.66,,,,,,,,,,,,,,,,,,,,,,,,,118572.66,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,386969.22,,,,,,,,,,,,,,,,,,,,,,,,,,,386969.22,
[2B7] Producción de ceniza de sosa,166014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,166014.0,
[2B8] Producción petroquímica y negro de humo,1804847.65,237000.05,,,,,,,,,,,,,,,,,,,,,,,,,,2041847.7,
[2B9] Producción fluoroquímica,,,,1718540.8,,,,,,,,,,,,,,,,,,,,,,,,1718540.8,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,17283262.86,3112.48,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,17286375.34,
[2C1] Producción de hierro y acero,16884610.0,3112.48,,,,,,,,,,,,,,,,,,,,,,,,,,16887722.48,
[2C2] Producción de ferroaleaciones,310711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,310711.0,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,87941.86,,,,,,,,,,,,,,,,,,,,,,,,,,,87941.86,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,35490.41,,,,,,,,,,,,,,,,,,,,,,,,,,,35490.41,
[2D1] Uso de lubricantes,28967.42,,,,,,,,,,,,,,,,,,,,,,,,,,,28967.42,
[2D2] Uso de la cera de parafina,6522.99,,,,,,,,,,,,,,,,,,,,,,,,,,,6522.99,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,301.163,570.571,,,,,,,,,,,,,,,1.869,23210.73,2629.59,245.714,0.003,87.91,0.002,2474.45,2261.73,31783.73,
[2E1] Circuitos integrados o semiconductores,,,246.312,570.571,,,,,,,,,,,,,,,1.869,2196.51,1225.81,245.714,0.003,87.794,0.002,2222.47,1081.32,7878.37,
[2E2] Pantalla plana tipo TFT,,,54.851,,,,,,,,,,,,,,,,,52.286,,,,0.116,,251.987,1180.4,1539.64,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,20961.93,1403.79,,,,,,,22365.72,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1738815.1,3102.07,37805.67,280.098,7786428.45,8323654.13,264512.07,412785.7,407737.47,44179.54,68946.91,58366.14,4735.41,1180910.43,,,,,,,,,,20332259.14,
[2F1] Refrigeración y aire acondicionado,,,,,1738815.1,,,,7037155.41,8323654.13,264512.07,,,,,,,1180910.43,,,,,,,,,,18545047.12,
[2F2] Agentes espumantes,,,,,,,,280.098,1834.6,,,412785.7,,,,53129.34,,,,,,,,,,,,468029.73,
[2F3] Protección contra incendios,,,,,,,37805.67,,,,,,,44179.54,68946.91,,4735.41,,,,,,,,,,,155667.51,
[2F4] Aerosoles,,,,,,,,,747438.44,,,,407737.47,,,5236.8,,,,,,,,,,,,1160412.71,
[2F5] Solventes,,,,,,3102.07,,,,,,,,,,,,,,,,,,,,,,3102.07,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,398654.17,398654.17,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,398654.17,398654.17,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,27798.76,,,,,,,,,,,,,,,,,,,,,,,,,,,27798.76,
[2H1] Industria de la pulpa y el papel,27798.76,,,,,,,,,,,,,,,,,,,,,,,,,,,27798.76,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1440052.31,97099063.4,29700109.62,,,,,,,,,,,,,,,,,,,,,,,,,128239225.33,0.0
[3A] Fermentación entérica,,77083942.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,77083942.0,
[3A1] Bovino,,72751907.0,,,,,,,,,,,,,,,,,,,,,,,,,,72751907.0,
[3A2] Ovinos,,1633667.0,,,,,,,,,,,,,,,,,,,,,,,,,,1633667.0,
[3A3] Porcinos,,408906.0,,,,,,,,,,,,,,,,,,,,,,,,,,408906.0,
[3A4a] Búfalos,,338806.0,,,,,,,,,,,,,,,,,,,,,,,,,,338806.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1403186.0,,,,,,,,,,,,,,,,,,,,,,,,,,1403186.0,
[3A4e] Caballos,,437982.0,,,,,,,,,,,,,,,,,,,,,,,,,,437982.0,
[3A4f] Mulas y asnos,,109488.0,,,,,,,,,,,,,,,,,,,,,,,,,,109488.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,19186104.0,7673411.08,,,,,,,,,,,,,,,,,,,,,,,,,26859515.08,
[3B1] Bovino,,11211552.0,6310606.0,,,,,,,,,,,,,,,,,,,,,,,,,17522158.0,
[3B2] Ovinos,,38523.0,37176.0,,,,,,,,,,,,,,,,,,,,,,,,,75699.0,
[3B3] Porcinos,,5896226.0,463234.0,,,,,,,,,,,,,,,,,,,,,,,,,6359460.0,
[3B4a] Búfalos,,9965.0,33268.0,,,,,,,,,,,,,,,,,,,,,,,,,43233.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38676.0,22202.0,,,,,,,,,,,,,,,,,,,,,,,,,60878.0,
[3B4e] Caballos,,42390.0,334179.0,,,,,,,,,,,,,,,,,,,,,,,,,376569.0,
[3B4f] Mulas y asnos,,10806.0,74602.0,,,,,,,,,,,,,,,,,,,,,,,,,85408.0,
[3B4g] Aves de corral,,1937966.0,398144.08,,,,,,,,,,,,,,,,,,,,,,,,,2336110.08,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1316280.0,,,,,,,,,,,,,,,,,,,,,,,,,1316280.0,
[3C] Cultivo del arroz,,119135.0,,,,,,,,,,,,,,,,,,,,,,,,,,119135.0,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,13772375.9,,,,,,,,,,,,,,,,,,,,,,,,,13772375.9,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6722915.53,,,,,,,,,,,,,,,,,,,,,,,,,6722915.53,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,709882.41,215127.12,,,,,,,,,,,,,,,,,,,,,,,,,925009.52,
[3G] Encalado,37829.94,,,,,,,,,,,,,,,,,,,,,,,,,,,37829.94,
[3H] aplicación de urea,1402222.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1402222.37,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-183075189.67,748798.24,392836.26,,,,,,,,,,,,,,,,,,,,,,,,,-181933555.18,4860.0
[4A] Tierra forestales,-183374687.69,,,,,,,,,,,,,,,,,,,,,,,,,,,-183374687.69,
[4A1] Tierras forestales que permanecen como tal,-178934318.94,,,,,,,,,,,,,,,,,,,,,,,,,,,-178934318.94,
[4A2] Tierras convertidas a tierras forestales,-4440368.76,,,,,,,,,,,,,,,,,,,,,,,,,,,-4440368.76,
[4B] Tierra de cultivo,-12925284.27,,,,,,,,,,,,,,,,,,,,,,,,,,,-12925284.27,
[4B1] Tierras de cultivo que permanecen como tal,-20846152.97,,,,,,,,,,,,,,,,,,,,,,,,,,,-20846152.97,
[4B2] Tierras convertidas a tierras de cultivo,7920868.71,,,,,,,,,,,,,,,,,,,,,,,,,,,7920868.71,
[4C] Praderas,14766558.4,,,,,,,,,,,,,,,,,,,,,,,,,,,14766558.4,
[4C1] Praderas que permanecen como tal,-470480.99,,,,,,,,,,,,,,,,,,,,,,,,,,,-470480.99,
[4C2] Tierras convertidas en praderas,15237039.39,,,,,,,,,,,,,,,,,,,,,,,,,,,15237039.39,
[4D] Humedales,169074.43,,,,,,,,,,,,,,,,,,,,,,,,,,,169074.43,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,169074.43,,,,,,,,,,,,,,,,,,,,,,,,,,,169074.43,
[4E] Asentamientos ,146724.15,,,,,,,,,,,,,,,,,,,,,,,,,,,146724.15,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,146724.15,,,,,,,,,,,,,,,,,,,,,,,,,,,146724.15,
[4F] Otras tierras ,952264.25,,,,,,,,,,,,,,,,,,,,,,,,,,,952264.25,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,952264.25,,,,,,,,,,,,,,,,,,,,,,,,,,,952264.25,
[4(IV)] Emisiones de GEI por quemado de biomasa,,748798.24,392836.26,,,,,,,,,,,,,,,,,,,,,,,,,1141634.49,4860.0
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,511924.03,188146.05,,,,,,,,,,,,,,,,,,,,,,,,,700070.07,1890.0
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,236874.21,204690.21,,,,,,,,,,,,,,,,,,,,,,,,,441564.42,2970.0
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-2809838.95,,,,,,,,,,,,,,,,,,,,,,,,,,,-2809838.95,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1624456.07,48705222.63,5262286.81,,,,,,,,,,,,,,,,,,,,,,,,,55591965.52,1462.26
[5A] Eliminación de residuos sólidos,,27210381.45,,,,,,,,,,,,,,,,,,,,,,,,,,27210381.45,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,17616000.04,,,,,,,,,,,,,,,,,,,,,,,,,,17616000.04,
[5A2] Sitios no controlados de eliminación de residuos ,,6695835.1,,,,,,,,,,,,,,,,,,,,,,,,,,6695835.1,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,2898546.31,,,,,,,,,,,,,,,,,,,,,,,,,,2898546.31,
[5B] Tratamiento biológico de los residuos sólidos,,90969.3,64571.96,,,,,,,,,,,,,,,,,,,,,,,,,155541.26,
[5C] Incineración y quema a cielo abierto  de residuos,1624456.07,806657.19,178263.87,,,,,,,,,,,,,,,,,,,,,,,,,2609377.13,1462.26
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,54963.14,93.587,2105.06,,,,,,,,,,,,,,,,,,,,,,,,,57161.79,
[5C2] Quema a cielo abierto de residuos sólidos,1569492.93,806563.6,176158.81,,,,,,,,,,,,,,,,,,,,,,,,,2552215.34,1462.26
[5D] Tratamiento y eliminación de aguas residuales,,20597214.69,5019450.98,,,,,,,,,,,,,,,,,,,,,,,,,25616665.68,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4191354.01,2512250.98,,,,,,,,,,,,,,,,,,,,,,,,,6703605.0,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16405860.68,2507200.0,,,,,,,,,,,,,,,,,,,,,,,,,18913060.68,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),535579838.43,164141021.78,38237655.18,1719111.37,1738815.1,3102.07,37805.67,280.098,7786428.45,8323654.13,264512.07,412785.7,407737.47,44179.54,68946.91,58366.14,4735.41,1180910.43,1.869,23210.73,2629.59,245.714,0.003,87.91,0.002,2474.45,400915.9,760439452.07,65701.8
Bunkers,6944460.32,1338.89,50686.69,,,,,,,,,,,,,,,,,,,,,,,,,6996485.9,98.242
Aviación internacional,6944460.32,1338.89,50686.69,,,,,,,,,,,,,,,,,,,,,,,,,6996485.9,98.242
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,34112421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34112421.0,
