categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1B1aii] Minas superficie,8617.52,259589.93,,,,,,,,,,,,,,,,,,,,,,,,,,268207.45,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,32722384.95,35899925.99,68958.85,,,,,,,,,,,,,,,,,,,,,,,,,68691269.78,15990.79
[1B2a] Petróleo,30058616.53,28685520.73,68866.32,,,,,,,,,,,,,,,,,,,,,,,,,58813003.57,
1B2ai Venteo petróleo,6273187.03,6406647.01,,,,,,,,,,,,,,,,,,,,,,,,,,12679834.04,
1B2aii Quemado petróleo,23737663.78,22170271.8,68866.32,,,,,,,,,,,,,,,,,,,,,,,,,45976801.89,15990.79
1B2aiii Otras fugitivas petróleo,47765.71,108601.92,,,,,,,,,,,,,,,,,,,,,,,,,,156367.64,
[1B2b] Gas natural,2663768.42,7214405.26,92.53,,,,,,,,,,,,,,,,,,,,,,,,,9878266.21,
1B2bi Venteo gas natural,2202450.65,2862173.37,,,,,,,,,,,,,,,,,,,,,,,,,,5064624.02,
1B2bii Quemado gas natural,455223.21,8493.31,92.53,,,,,,,,,,,,,,,,,,,,,,,,,463809.05,
1B2biii Otras fugitivas gas natural,6094.56,4343738.58,,,,,,,,,,,,,,,,,,,,,,,,,,4349833.14,
[2] Procesos industriales y uso de productos,46602763.41,211986.44,294588.49,3850369.84,66288.63,0.0,507.196,0.0,3966544.37,3867351.49,30974.6,220935.49,22586.45,0.0,0.0,0.0,0.0,0.0,0.963,1131.2,631.287,126.542,0.001,45.214,0.001,1144.56,140893.31,59278869.49,
[2A] Industria de los minerales,28490507.51,,,,,,,,,,,,,,,,,,,,,,,,,,,28490507.51,
[2A1] Producción de cemento,17738942.35,,,,,,,,,,,,,,,,,,,,,,,,,,,17738942.35,
[2A2] Producción de cal,2630273.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2630273.1,
[2A3] Producción de vidrio,570707.03,,,,,,,,,,,,,,,,,,,,,,,,,,,570707.03,
[2A4] Otros usos de carbonatos,7550585.02,,,,,,,,,,,,,,,,,,,,,,,,,,,7550585.02,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2877358.84,209242.63,294461.64,3850076.0,,,,,,,,,,,,,,,,,,,,,,,,7231139.1,
[2B1] Producción de amoniaco,946898.32,,,,,,,,,,,,,,,,,,,,,,,,,,,946898.32,
[2B2] Producción de ácido nítrico,,,130977.05,,,,,,,,,,,,,,,,,,,,,,,,,130977.05,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,163484.6,,,,,,,,,,,,,,,,,,,,,,,,,163484.6,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,183870.78,,,,,,,,,,,,,,,,,,,,,,,,,,,183870.78,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1706569.74,209242.63,,,,,,,,,,,,,,,,,,,,,,,,,,1915812.36,
[2B9] Producción fluoroquímica,,,,3850076.0,,,,,,,,,,,,,,,,,,,,,,,,3850076.0,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,15047993.4,2743.81,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,15050737.21,
[2C1] Producción de hierro y acero,14814410.01,2743.81,,,,,,,,,,,,,,,,,,,,,,,,,,14817153.82,
[2C2] Producción de ferroaleaciones,174370.4,,,,,,,,,,,,,,,,,,,,,,,,,,,174370.4,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,59212.99,,,,,,,,,,,,,,,,,,,,,,,,,,,59212.99,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,157973.08,,,,,,,,,,,,,,,,,,,,,,,,,,,157973.08,
[2D1] Uso de lubricantes,134264.73,,,,,,,,,,,,,,,,,,,,,,,,,,,134264.73,
[2D2] Uso de la cera de parafina,23708.34,,,,,,,,,,,,,,,,,,,,,,,,,,,23708.34,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,126.85,293.842,,,,,,,,,,,,,,,0.963,1131.2,631.287,126.542,0.001,45.214,0.001,1144.56,556.879,4057.34,
[2E1] Circuitos integrados o semiconductores,,,126.85,293.842,,,,,,,,,,,,,,,0.963,1131.2,631.287,126.542,0.001,45.214,0.001,1144.56,556.879,4057.34,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,66288.63,0.0,507.196,0.0,3966544.37,3867351.49,30974.6,220935.49,22586.45,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8175188.23,
[2F1] Refrigeración y aire acondicionado,,,,,66288.63,,,,3689530.07,3867351.49,30974.6,,,,,,,0.0,,,,,,,,,,7654144.79,
[2F2] Agentes espumantes,,,,,,,,0.0,1770.35,,,220935.49,,,,0.0,,,,,,,,,,,,222705.84,
[2F3] Protección contra incendios,,,,,,,507.196,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,507.196,
[2F4] Aerosoles,,,,,,,,,275243.96,,,,22586.45,,,0.0,,,,,,,,,,,,297830.4,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,140336.43,140336.43,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,140336.43,140336.43,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,28930.59,,,,,,,,,,,,,,,,,,,,,,,,,,,28930.59,
[2H1] Industria de la pulpa y el papel,28930.59,,,,,,,,,,,,,,,,,,,,,,,,,,,28930.59,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1494311.25,88199541.14,25877982.12,,,,,,,,,,,,,,,,,,,,,,,,,115571834.51,3247.35
[3A] Fermentación entérica,,70923562.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,70923562.0,
[3A1] Bovino,,66707755.0,,,,,,,,,,,,,,,,,,,,,,,,,,66707755.0,
[3A2] Ovinos,,1504254.0,,,,,,,,,,,,,,,,,,,,,,,,,,1504254.0,
[3A3] Porcinos,,332518.0,,,,,,,,,,,,,,,,,,,,,,,,,,332518.0,
[3A4a] Búfalos,,198827.0,,,,,,,,,,,,,,,,,,,,,,,,,,198827.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1434686.0,,,,,,,,,,,,,,,,,,,,,,,,,,1434686.0,
[3A4e] Caballos,,570244.0,,,,,,,,,,,,,,,,,,,,,,,,,,570244.0,
[3A4f] Mulas y asnos,,175278.0,,,,,,,,,,,,,,,,,,,,,,,,,,175278.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,16537430.0,6985608.3,,,,,,,,,,,,,,,,,,,,,,,,,23523038.3,
[3B1] Bovino,,10067785.0,5609963.0,,,,,,,,,,,,,,,,,,,,,,,,,15677748.0,
[3B2] Ovinos,,32642.0,33710.0,,,,,,,,,,,,,,,,,,,,,,,,,66352.0,
[3B3] Porcinos,,4678354.0,446064.0,,,,,,,,,,,,,,,,,,,,,,,,,5124418.0,
[3B4a] Búfalos,,5848.0,19523.0,,,,,,,,,,,,,,,,,,,,,,,,,25371.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38784.0,21458.0,,,,,,,,,,,,,,,,,,,,,,,,,60242.0,
[3B4e] Caballos,,53168.0,435095.0,,,,,,,,,,,,,,,,,,,,,,,,,488263.0,
[3B4f] Mulas y asnos,,16483.0,121288.0,,,,,,,,,,,,,,,,,,,,,,,,,137771.0,
[3B4g] Aves de corral,,1644366.0,298507.3,,,,,,,,,,,,,,,,,,,,,,,,,1942873.3,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2673226.98,,,,,,,,,,,,,,,,,,,,,,,,,2673226.98,
[3C] Cultivo del arroz,,152373.92,,,,,,,,,,,,,,,,,,,,,,,,,,152373.92,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,10481342.8,,,,,,,,,,,,,,,,,,,,,,,,,10481342.8,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5559435.77,,,,,,,,,,,,,,,,,,,,,,,,,5559435.77,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,586175.23,178368.26,,,,,,,,,,,,,,,,,,,,,,,,,764543.49,3247.35
[3G] Encalado,35631.88,,,,,,,,,,,,,,,,,,,,,,,,,,,35631.88,
[3H] aplicación de urea,1458679.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1458679.37,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-178123626.36,681700.88,268945.81,,,,,,,,,,,,,,,,,,,,,,,,,-177172979.68,2413.3
[4A] Tierra forestales,-187259829.85,,,,,,,,,,,,,,,,,,,,,,,,,,,-187259829.86,
[4A1] Tierras forestales que permanecen como tal,-185039645.48,,,,,,,,,,,,,,,,,,,,,,,,,,,-185039645.48,
[4A2] Tierras convertidas a tierras forestales,-2220184.38,,,,,,,,,,,,,,,,,,,,,,,,,,,-2220184.38,
[4B] Tierra de cultivo,-10703605.03,,,,,,,,,,,,,,,,,,,,,,,,,,,-10703605.03,
[4B1] Tierras de cultivo que permanecen como tal,-16227087.27,,,,,,,,,,,,,,,,,,,,,,,,,,,-16227087.27,
[4B2] Tierras convertidas a tierras de cultivo,5523482.24,,,,,,,,,,,,,,,,,,,,,,,,,,,5523482.24,
[4C] Praderas,19114879.49,,,,,,,,,,,,,,,,,,,,,,,,,,,19114879.5,
[4C1] Praderas que permanecen como tal,-471666.35,,,,,,,,,,,,,,,,,,,,,,,,,,,-471666.35,
[4C2] Tierras convertidas en praderas,19586545.85,,,,,,,,,,,,,,,,,,,,,,,,,,,19586545.85,
[4D] Humedales,81018.75,,,,,,,,,,,,,,,,,,,,,,,,,,,81018.75,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,81018.75,,,,,,,,,,,,,,,,,,,,,,,,,,,81018.75,
[4E] Asentamientos ,663176.3,,,,,,,,,,,,,,,,,,,,,,,,,,,663176.3,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,663176.3,,,,,,,,,,,,,,,,,,,,,,,,,,,663176.3,
[4F] Otras tierras ,21877.32,,,,,,,,,,,,,,,,,,,,,,,,,,,21877.32,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,21877.32,,,,,,,,,,,,,,,,,,,,,,,,,,,21877.32,
[4(IV)] Emisiones de GEI por quemado de biomasa,,681700.88,268945.81,,,,,,,,,,,,,,,,,,,,,,,,,950646.69,2413.3
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,616262.63,212398.63,,,,,,,,,,,,,,,,,,,,,,,,,828661.26,2012.31
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,65438.25,56547.18,,,,,,,,,,,,,,,,,,,,,,,,,121985.43,400.986
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-41143.34,,,,,,,,,,,,,,,,,,,,,,,,,,,-41143.34,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,944221.14,34071078.63,5436353.22,,,,,,,,,,,,,,,,,,,,,,,,,40451653.0,1403.41
[5A] Eliminación de residuos sólidos,,12717464.05,,,,,,,,,,,,,,,,,,,,,,,,,,12717464.05,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,7644800.78,,,,,,,,,,,,,,,,,,,,,,,,,,7644800.78,
[5A2] Sitios no controlados de eliminación de residuos ,,3595645.23,,,,,,,,,,,,,,,,,,,,,,,,,,3595645.23,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1477018.05,,,,,,,,,,,,,,,,,,,,,,,,,,1477018.05,
[5B] Tratamiento biológico de los residuos sólidos,,120002.03,85180.02,,,,,,,,,,,,,,,,,,,,,,,,,205182.05,
[5C] Incineración y quema a cielo abierto  de residuos,944221.14,902189.93,199049.05,,,,,,,,,,,,,,,,,,,,,,,,,2045460.13,1403.41
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,39337.38,98.234,2026.28,,,,,,,,,,,,,,,,,,,,,,,,,41461.89,
[5C2] Quema a cielo abierto de residuos sólidos,904883.77,902091.7,197022.77,,,,,,,,,,,,,,,,,,,,,,,,,2003998.24,1403.41
[5D] Tratamiento y eliminación de aguas residuales,,20331422.62,5152124.15,,,,,,,,,,,,,,,,,,,,,,,,,25483546.77,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4632087.89,2979883.36,,,,,,,,,,,,,,,,,,,,,,,,,7611971.25,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,15699334.73,2172240.8,,,,,,,,,,,,,,,,,,,,,,,,,17871575.52,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),490806799.34,165709649.45,35180785.1,3850369.84,66288.63,0.0,507.196,0.0,3966544.37,3867351.49,30974.6,220935.49,22586.45,0.0,0.0,0.0,0.0,0.0,0.963,1131.2,631.287,126.542,0.001,45.214,0.001,1144.56,140893.31,703866765.04,82191.24
Bunkers,3129521.01,603.382,22842.32,,,,,,,,,,,,,,,,,,,,,,,,,3152966.7,44.302
Aviación internacional,3129521.01,603.382,22842.32,,,,,,,,,,,,,,,,,,,,,,,,,3152966.7,44.302
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27334831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27334831.0,
