categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1A2g] Equipo de transporte,165827.11,78.112,75.279,,,,,,,,,,,,,,,,,,,,,,,,,165980.51,0.427
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,8301207.47,8887.23,15299.82,,,,,,,,,,,,,,,,,,,,,,,,,8325394.52,97.473
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,431786.51,497.868,942.393,,,,,,,,,,,,,,,,,,,,,,,,,433226.78,1.913
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,17868390.15,17780.29,25226.05,,,,,,,,,,,,,,,,,,,,,,,,,17911396.49,217.574
1A2mi Fabricación de vidrio y productos de vidrio,2516041.24,1473.44,1837.88,,,,,,,,,,,,,,,,,,,,,,,,,2519352.55,29.484
1A2mii Fabricación de productos de hule,402572.82,262.071,359.812,,,,,,,,,,,,,,,,,,,,,,,,,403194.71,3.173
1A2miii Otras ramas,14949776.09,16044.78,23028.36,,,,,,,,,,,,,,,,,,,,,,,,,14988849.23,184.917
[1A3] Transporte,117361623.16,428367.74,2625520.68,,,,,,,,,,,,,,,,,,,,,,,,,120415511.58,18066.25
[1A3a] Aviación civil,5340106.5,1029.59,38977.26,,,,,,,,,,,,,,,,,,,,,,,,,5380113.35,75.589
[1A3b] Autotransporte,108099877.91,418584.74,2406103.2,,,,,,,,,,,,,,,,,,,,,,,,,110924565.84,17806.04
[1A3c] Ferrocarriles,1572081.52,2507.54,163550.86,,,,,,,,,,,,,,,,,,,,,,,,,1738139.91,37.07
[1A3d] Navegación marítima y fluvial,2349557.24,6245.88,16889.36,,,,,,,,,,,,,,,,,,,,,,,,,2372692.48,147.546
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,30442473.11,298381.44,303870.93,,,,,,,,,,,,,,,,,,,,,,,,,31044725.48,34560.77
[1A4a] Comercial/institucional,4883364.87,10891.6,2287.67,,,,,,,,,,,,,,,,,,,,,,,,,4896544.14,2467.59
[1A4b] Residencial,20113279.94,267499.48,290684.24,,,,,,,,,,,,,,,,,,,,,,,,,20671463.66,31738.28
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,5445828.3,19990.36,10899.02,,,,,,,,,,,,,,,,,,,,,,,,,5476717.68,354.9
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,15582586.88,22509509.1,20547.31,,,,,,,,,,,,,,,,,,,,,,,,,38112643.29,4576.86
[1B1] Combustibles sólidos,77809.14,2736777.01,,,,,,,,,,,,,,,,,,,,,,,,,,2814586.15,
[1B1a] Minería carbonífera y manejo del carbón,77809.14,2736777.01,,,,,,,,,,,,,,,,,,,,,,,,,,2814586.15,
[1B1ai] Minas subterráneas,74101.89,2625101.74,,,,,,,,,,,,,,,,,,,,,,,,,,2699203.63,
[1B1aii] Minas superficie,3707.25,111675.27,,,,,,,,,,,,,,,,,,,,,,,,,,115382.52,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,15504777.74,19772732.09,20547.31,,,,,,,,,,,,,,,,,,,,,,,,,35298057.14,4576.86
[1B2a] Petróleo,13247396.56,15089689.67,20502.57,,,,,,,,,,,,,,,,,,,,,,,,,28357588.8,
1B2ai Venteo petróleo,6252031.14,8816971.61,,,,,,,,,,,,,,,,,,,,,,,,,,15069002.75,
1B2aii Quemado petróleo,6927156.61,6212546.38,20502.57,,,,,,,,,,,,,,,,,,,,,,,,,13160205.56,4576.86
1B2aiii Otras fugitivas petróleo,68208.82,60171.68,,,,,,,,,,,,,,,,,,,,,,,,,,128380.49,
[1B2b] Gas natural,2257381.18,4683042.42,44.74,,,,,,,,,,,,,,,,,,,,,,,,,6940468.34,
1B2bi Venteo gas natural,2123330.04,1601732.08,,,,,,,,,,,,,,,,,,,,,,,,,,3725062.12,
1B2bii Quemado gas natural,130293.07,2431.2,44.74,,,,,,,,,,,,,,,,,,,,,,,,,132769.01,
1B2biii Otras fugitivas gas natural,3758.07,3078879.14,,,,,,,,,,,,,,,,,,,,,,,,,,3082637.21,
[2] Procesos industriales y uso de productos,43299366.1,193588.62,317999.38,1496952.56,429.619,0.0,0.0,0.0,974372.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,207580.65,55599.15,81.063,0.001,28.964,0.001,733.208,86433.31,46633166.21,
[2A] Industria de los minerales,26797671.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26797671.39,
[2A1] Producción de cemento,14343133.59,,,,,,,,,,,,,,,,,,,,,,,,,,,14343133.59,
[2A2] Producción de cal,2601923.68,,,,,,,,,,,,,,,,,,,,,,,,,,,2601923.68,
[2A3] Producción de vidrio,400820.49,,,,,,,,,,,,,,,,,,,,,,,,,,,400820.49,
[2A4] Otros usos de carbonatos,9451793.62,,,,,,,,,,,,,,,,,,,,,,,,,,,9451793.62,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2635800.61,193588.62,317918.12,1496764.32,,,,,,,,,,,,,,,,,,,,,,,,4644071.66,
[2B1] Producción de amoniaco,814642.64,,,,,,,,,,,,,,,,,,,,,,,,,,,814642.64,
[2B2] Producción de ácido nítrico,,,154505.07,,,,,,,,,,,,,,,,,,,,,,,,,154505.07,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,163413.05,,,,,,,,,,,,,,,,,,,,,,,,,163413.05,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,170180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,170180.0,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1610957.96,193588.62,,,,,,,,,,,,,,,,,,,,,,,,,,1804546.58,
[2B9] Producción fluoroquímica,,,,1496764.32,,,,,,,,,,,,,,,,,,,,,,,,1496764.32,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,13614755.59,0.0,,,,,,,,,,,,,,,,,,206856.0,55194.75,,,,,,,13876806.34,
[2C1] Producción de hierro y acero,13326244.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13326244.92,
[2C2] Producción de ferroaleaciones,152659.8,,,,,,,,,,,,,,,,,,,,,,,,,,,152659.8,
[2C3] Producción de aluminio,62400.0,,,,,,,,,,,,,,,,,,,206856.0,55194.75,,,,,,,324450.75,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,73450.87,,,,,,,,,,,,,,,,,,,,,,,,,,,73450.87,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,211246.78,,,,,,,,,,,,,,,,,,,,,,,,,,,211246.78,
[2D1] Uso de lubricantes,179045.56,,,,,,,,,,,,,,,,,,,,,,,,,,,179045.56,
[2D2] Uso de la cera de parafina,32201.22,,,,,,,,,,,,,,,,,,,,,,,,,,,32201.22,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,81.26,188.236,,,,,,,,,,,,,,,0.617,724.647,404.403,81.063,0.001,28.964,0.001,733.208,356.737,2599.14,
[2E1] Circuitos integrados o semiconductores,,,81.26,188.236,,,,,,,,,,,,,,,0.617,724.647,404.403,81.063,0.001,28.964,0.001,733.208,356.737,2599.14,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,429.619,0.0,0.0,0.0,974372.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,974802.6,
[2F1] Refrigeración y aire acondicionado,,,,,429.619,,,,974372.99,0.0,0.0,,,,,,,0.0,,,,,,,,,,974802.6,
[2F2] Agentes espumantes,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,0.0,
[2F3] Protección contra incendios,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,
[2F4] Aerosoles,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,86076.57,86076.57,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,86076.57,86076.57,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,39891.73,,,,,,,,,,,,,,,,,,,,,,,,,,,39891.73,
[2H1] Industria de la pulpa y el papel,39891.73,,,,,,,,,,,,,,,,,,,,,,,,,,,39891.73,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1204718.04,85056649.11,23423174.63,,,,,,,,,,,,,,,,,,,,,,,,,109684541.77,3284.83
[3A] Fermentación entérica,,68448431.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68448431.0,
[3A1] Bovino,,64078808.0,,,,,,,,,,,,,,,,,,,,,,,,,,64078808.0,
[3A2] Ovinos,,1203844.0,,,,,,,,,,,,,,,,,,,,,,,,,,1203844.0,
[3A3] Porcinos,,335876.0,,,,,,,,,,,,,,,,,,,,,,,,,,335876.0,
[3A4a] Búfalos,,100841.0,,,,,,,,,,,,,,,,,,,,,,,,,,100841.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1456375.0,,,,,,,,,,,,,,,,,,,,,,,,,,1456375.0,
[3A4e] Caballos,,917767.0,,,,,,,,,,,,,,,,,,,,,,,,,,917767.0,
[3A4f] Mulas y asnos,,354920.0,,,,,,,,,,,,,,,,,,,,,,,,,,354920.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,15899751.0,5886916.54,,,,,,,,,,,,,,,,,,,,,,,,,21786667.54,
[3B1] Bovino,,9366712.0,4211944.0,,,,,,,,,,,,,,,,,,,,,,,,,13578656.0,
[3B2] Ovinos,,27955.0,25879.0,,,,,,,,,,,,,,,,,,,,,,,,,53834.0,
[3B3] Porcinos,,5044179.0,413872.0,,,,,,,,,,,,,,,,,,,,,,,,,5458051.0,
[3B4a] Búfalos,,2966.0,9902.0,,,,,,,,,,,,,,,,,,,,,,,,,12868.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,40974.0,22018.0,,,,,,,,,,,,,,,,,,,,,,,,,62992.0,
[3B4e] Caballos,,88246.0,700255.0,,,,,,,,,,,,,,,,,,,,,,,,,788501.0,
[3B4f] Mulas y asnos,,34400.0,249175.0,,,,,,,,,,,,,,,,,,,,,,,,,283575.0,
[3B4g] Aves de corral,,1294319.0,253871.54,,,,,,,,,,,,,,,,,,,,,,,,,1548190.54,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2047211.93,,,,,,,,,,,,,,,,,,,,,,,,,2047211.93,
[3C] Cultivo del arroz,,136984.39,,,,,,,,,,,,,,,,,,,,,,,,,,136984.39,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,10027670.0,,,,,,,,,,,,,,,,,,,,,,,,,10027670.0,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5288426.52,,,,,,,,,,,,,,,,,,,,,,,,,5288426.52,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,571482.72,172949.64,,,,,,,,,,,,,,,,,,,,,,,,,744432.36,3284.83
[3G] Encalado,35925.77,,,,,,,,,,,,,,,,,,,,,,,,,,,35925.77,
[3H] aplicación de urea,1168792.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1168792.27,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-195051186.44,463212.88,191970.29,,,,,,,,,,,,,,,,,,,,,,,,,-194396003.27,1819.87
[4A] Tierra forestales,-189582579.91,,,,,,,,,,,,,,,,,,,,,,,,,,,-189582579.91,
[4A1] Tierras forestales que permanecen como tal,-188916524.59,,,,,,,,,,,,,,,,,,,,,,,,,,,-188916524.59,
[4A2] Tierras convertidas a tierras forestales,-666055.31,,,,,,,,,,,,,,,,,,,,,,,,,,,-666055.31,
[4B] Tierra de cultivo,-12417428.37,,,,,,,,,,,,,,,,,,,,,,,,,,,-12417428.37,
[4B1] Tierras de cultivo que permanecen como tal,-15116887.12,,,,,,,,,,,,,,,,,,,,,,,,,,,-15116887.12,
[4B2] Tierras convertidas a tierras de cultivo,2699458.75,,,,,,,,,,,,,,,,,,,,,,,,,,,2699458.75,
[4C] Praderas,8905282.71,,,,,,,,,,,,,,,,,,,,,,,,,,,8905282.71,
[4C1] Praderas que permanecen como tal,-501468.93,,,,,,,,,,,,,,,,,,,,,,,,,,,-501468.93,
[4C2] Tierras convertidas en praderas,9406751.65,,,,,,,,,,,,,,,,,,,,,,,,,,,9406751.65,
[4D] Humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4E] Asentamientos ,271572.33,,,,,,,,,,,,,,,,,,,,,,,,,,,271572.33,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,271572.33,,,,,,,,,,,,,,,,,,,,,,,,,,,271572.33,
[4F] Otras tierras ,223.37,,,,,,,,,,,,,,,,,,,,,,,,,,,223.368,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,223.368,,,,,,,,,,,,,,,,,,,,,,,,,,,223.368,
[4(IV)] Emisiones de GEI por quemado de biomasa,,463212.88,191970.29,,,,,,,,,,,,,,,,,,,,,,,,,655183.17,1819.87
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,414502.36,149878.05,,,,,,,,,,,,,,,,,,,,,,,,,564380.41,1552.67
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,48710.52,42092.24,,,,,,,,,,,,,,,,,,,,,,,,,90802.76,267.199
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-2228256.57,,,,,,,,,,,,,,,,,,,,,,,,,,,-2228256.57,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,484936.29,24788796.89,5675644.55,,,,,,,,,,,,,,,,,,,,,,,,,30949377.72,1412.5
[5A] Eliminación de residuos sólidos,,7396798.73,,,,,,,,,,,,,,,,,,,,,,,,,,7396798.73,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,4353119.65,,,,,,,,,,,,,,,,,,,,,,,,,,4353119.65,
[5A2] Sitios no controlados de eliminación de residuos ,,2234793.57,,,,,,,,,,,,,,,,,,,,,,,,,,2234793.57,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,808885.52,,,,,,,,,,,,,,,,,,,,,,,,,,808885.52,
[5B] Tratamiento biológico de los residuos sólidos,,101000.79,71692.53,,,,,,,,,,,,,,,,,,,,,,,,,172693.32,
[5C] Incineración y quema a cielo abierto  de residuos,484936.29,1057327.08,231691.51,,,,,,,,,,,,,,,,,,,,,,,,,1773954.88,1412.5
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,27123.09,74.131,780.499,,,,,,,,,,,,,,,,,,,,,,,,,27977.72,
[5C2] Quema a cielo abierto de residuos sólidos,457813.19,1057252.95,230911.01,,,,,,,,,,,,,,,,,,,,,,,,,1745977.16,1412.5
[5D] Tratamiento y eliminación de aguas residuales,,16233670.29,5372260.5,,,,,,,,,,,,,,,,,,,,,,,,,21605930.79,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4835245.17,3795115.71,,,,,,,,,,,,,,,,,,,,,,,,,8630360.88,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,11398425.12,1577144.8,,,,,,,,,,,,,,,,,,,,,,,,,12975569.91,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),405888736.83,133496909.97,32782224.88,1496952.56,429.619,0.0,0.0,0.0,974372.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,207580.65,55599.15,81.063,0.001,28.964,0.001,733.208,86433.31,574990083.8,80099.13
Bunkers,2624857.89,506.08,19158.75,,,,,,,,,,,,,,,,,,,,,,,,,2644522.72,37.155
Aviación internacional,2624857.89,506.08,19158.75,,,,,,,,,,,,,,,,,,,,,,,,,2644522.72,37.155
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27647719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27647719.0,
