categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
1A2eiii elaboración de productos de tabaco,16842.53,9.086,10.199,,,,,,,,,,,,,,,,,,,,,,,,,16861.82,0.122
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,1066638.1,910.788,1552.42,,,,,,,,,,,,,,,,,,,,,,,,,1069101.31,38.29
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,152755.34,91.288,116.045,,,,,,,,,,,,,,,,,,,,,,,,,152962.67,0.46
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,9865272.72,10402.43,18077.53,,,,,,,,,,,,,,,,,,,,,,,,,9893752.68,95.475
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,485814.83,560.165,1060.31,,,,,,,,,,,,,,,,,,,,,,,,,487435.31,2.153
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,24187133.0,33327.77,47322.56,,,,,,,,,,,,,,,,,,,,,,,,,24267783.32,273.241
1A2mi Fabricación de vidrio y productos de vidrio,2638610.64,1540.53,1924.74,,,,,,,,,,,,,,,,,,,,,,,,,2642075.92,28.943
1A2mii Fabricación de productos de hule,425783.44,291.355,417.445,,,,,,,,,,,,,,,,,,,,,,,,,426492.24,3.596
1A2miii Otras ramas,21122738.91,31495.89,44980.37,,,,,,,,,,,,,,,,,,,,,,,,,21199215.16,240.702
[1A3] Transporte,136451771.16,451320.96,2875266.03,,,,,,,,,,,,,,,,,,,,,,,,,139778358.15,17593.5
[1A3a] Aviación civil,4897296.84,944.216,35745.32,,,,,,,,,,,,,,,,,,,,,,,,,4933986.37,69.33
[1A3b] Autotransporte,127455344.04,441275.69,2644900.88,,,,,,,,,,,,,,,,,,,,,,,,,130541520.61,17354.35
[1A3c] Ferrocarriles,1704846.87,2719.3,177363.05,,,,,,,,,,,,,,,,,,,,,,,,,1884929.22,40.2
[1A3d] Navegación marítima y fluvial,2394283.42,6381.76,17256.79,,,,,,,,,,,,,,,,,,,,,,,,,2417921.96,129.616
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,30515249.54,299757.37,305089.47,,,,,,,,,,,,,,,,,,,,,,,,,31120096.38,34004.92
[1A4a] Comercial/institucional,4577005.47,10262.66,2191.99,,,,,,,,,,,,,,,,,,,,,,,,,4589460.12,2275.62
[1A4b] Residencial,19967253.26,267476.84,290842.76,,,,,,,,,,,,,,,,,,,,,,,,,20525572.86,31373.78
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,5970990.81,22017.87,12054.72,,,,,,,,,,,,,,,,,,,,,,,,,6005063.4,355.52
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,13909971.78,22689253.58,15394.97,,,,,,,,,,,,,,,,,,,,,,,,,36614620.33,0.0
[1B1] Combustibles sólidos,80162.85,2819564.22,,,,,,,,,,,,,,,,,,,,,,,,,,2899727.07,
[1B1a] Minería carbonífera y manejo del carbón,80162.85,2819564.22,,,,,,,,,,,,,,,,,,,,,,,,,,2899727.07,
[1B1ai] Minas subterráneas,76343.46,2704510.78,,,,,,,,,,,,,,,,,,,,,,,,,,2780854.24,
[1B1aii] Minas superficie,3819.39,115053.44,,,,,,,,,,,,,,,,,,,,,,,,,,118872.83,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,13829808.93,19869689.36,15394.97,,,,,,,,,,,,,,,,,,,,,,,,,33714893.26,0.0
[1B2a] Petróleo,11676353.1,14130663.66,15331.26,,,,,,,,,,,,,,,,,,,,,,,,,25822348.01,
1B2ai Venteo petróleo,6492007.05,9584132.86,,,,,,,,,,,,,,,,,,,,,,,,,,16076139.91,
1B2aii Quemado petróleo,5109452.23,4484905.15,15331.26,,,,,,,,,,,,,,,,,,,,,,,,,9609688.64,
1B2aiii Otras fugitivas petróleo,74893.81,61625.65,,,,,,,,,,,,,,,,,,,,,,,,,,136519.47,
[1B2b] Gas natural,2153455.83,5739025.7,63.71,,,,,,,,,,,,,,,,,,,,,,,,,7892545.24,
1B2bi Venteo gas natural,2053591.2,2197254.3,,,,,,,,,,,,,,,,,,,,,,,,,,4250845.49,
1B2bii Quemado gas natural,95137.66,1775.04,63.71,,,,,,,,,,,,,,,,,,,,,,,,,96976.41,
1B2biii Otras fugitivas gas natural,4726.98,3539996.36,,,,,,,,,,,,,,,,,,,,,,,,,,3544723.34,
[2] Procesos industriales y uso de productos,46906675.06,206730.47,336181.9,2655519.45,1446.27,0.0,0.0,0.0,1728429.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,973.524,543.294,108.904,0.001,38.912,0.001,985.027,114306.1,51951938.76,
[2A] Industria de los minerales,26584331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26584331.0,
[2A1] Producción de cemento,16461657.5,,,,,,,,,,,,,,,,,,,,,,,,,,,16461657.5,
[2A2] Producción de cal,2518046.07,,,,,,,,,,,,,,,,,,,,,,,,,,,2518046.07,
[2A3] Producción de vidrio,265032.08,,,,,,,,,,,,,,,,,,,,,,,,,,,265032.08,
[2A4] Otros usos de carbonatos,7339595.36,,,,,,,,,,,,,,,,,,,,,,,,,,,7339595.36,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2607249.2,204174.49,336072.74,2655266.56,,,,,,,,,,,,,,,,,,,,,,,,5802762.98,
[2B1] Producción de amoniaco,615754.04,,,,,,,,,,,,,,,,,,,,,,,,,,,615754.04,
[2B2] Producción de ácido nítrico,,,149921.1,,,,,,,,,,,,,,,,,,,,,,,,,149921.1,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,186151.64,,,,,,,,,,,,,,,,,,,,,,,,,186151.64,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,183580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,183580.0,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1767895.16,204174.49,,,,,,,,,,,,,,,,,,,,,,,,,,1972069.65,
[2B9] Producción fluoroquímica,,,,2655266.56,,,,,,,,,,,,,,,,,,,,,,,,2655266.56,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,17440367.5,2555.98,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,17442923.48,
[2C1] Producción de hierro y acero,17102938.39,2555.98,,,,,,,,,,,,,,,,,,,,,,,,,,17105494.37,
[2C2] Producción de ferroaleaciones,265644.4,,,,,,,,,,,,,,,,,,,,,,,,,,,265644.4,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,71784.71,,,,,,,,,,,,,,,,,,,,,,,,,,,71784.71,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,203142.52,,,,,,,,,,,,,,,,,,,,,,,,,,,203142.52,
[2D1] Uso de lubricantes,171056.5,,,,,,,,,,,,,,,,,,,,,,,,,,,171056.5,
[2D2] Uso de la cera de parafina,32086.02,,,,,,,,,,,,,,,,,,,,,,,,,,,32086.02,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,109.169,252.885,,,,,,,,,,,,,,,0.828,973.524,543.294,108.904,0.001,38.912,0.001,985.027,479.257,3491.8,
[2E1] Circuitos integrados o semiconductores,,,109.169,252.885,,,,,,,,,,,,,,,0.828,973.524,543.294,108.904,0.001,38.912,0.001,985.027,479.257,3491.8,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1446.27,0.0,0.0,0.0,1728429.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1729875.29,
[2F1] Refrigeración y aire acondicionado,,,,,1446.27,,,,1728429.02,0.0,0.0,,,,,,,0.0,,,,,,,,,,1729875.29,
[2F2] Agentes espumantes,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,0.0,
[2F3] Protección contra incendios,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,
[2F4] Aerosoles,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,113826.84,113826.84,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,113826.84,113826.84,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,71584.85,,,,,,,,,,,,,,,,,,,,,,,,,,,71584.85,
[2H1] Industria de la pulpa y el papel,71584.85,,,,,,,,,,,,,,,,,,,,,,,,,,,71584.85,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1455984.56,84737346.87,24007815.98,,,,,,,,,,,,,,,,,,,,,,,,,110201147.41,3301.17
[3A] Fermentación entérica,,67822257.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,67822257.0,
[3A1] Bovino,,63527318.0,,,,,,,,,,,,,,,,,,,,,,,,,,63527318.0,
[3A2] Ovinos,,1352109.0,,,,,,,,,,,,,,,,,,,,,,,,,,1352109.0,
[3A3] Porcinos,,337550.0,,,,,,,,,,,,,,,,,,,,,,,,,,337550.0,
[3A4a] Búfalos,,142835.0,,,,,,,,,,,,,,,,,,,,,,,,,,142835.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1415702.0,,,,,,,,,,,,,,,,,,,,,,,,,,1415702.0,
[3A4e] Caballos,,768829.0,,,,,,,,,,,,,,,,,,,,,,,,,,768829.0,
[3A4f] Mulas y asnos,,277914.0,,,,,,,,,,,,,,,,,,,,,,,,,,277914.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,16153532.0,5722674.04,,,,,,,,,,,,,,,,,,,,,,,,,21876206.04,
[3B1] Bovino,,9397098.0,4178488.0,,,,,,,,,,,,,,,,,,,,,,,,,13575586.0,
[3B2] Ovinos,,30896.0,29935.0,,,,,,,,,,,,,,,,,,,,,,,,,60831.0,
[3B3] Porcinos,,5058068.0,421640.0,,,,,,,,,,,,,,,,,,,,,,,,,5479708.0,
[3B4a] Búfalos,,4201.0,14025.0,,,,,,,,,,,,,,,,,,,,,,,,,18226.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38519.0,21270.0,,,,,,,,,,,,,,,,,,,,,,,,,59789.0,
[3B4e] Caballos,,73846.0,586615.0,,,,,,,,,,,,,,,,,,,,,,,,,660461.0,
[3B4f] Mulas y asnos,,26510.0,194352.0,,,,,,,,,,,,,,,,,,,,,,,,,220862.0,
[3B4g] Aves de corral,,1524394.0,276349.04,,,,,,,,,,,,,,,,,,,,,,,,,1800743.04,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2450594.97,,,,,,,,,,,,,,,,,,,,,,,,,2450594.97,
[3C] Cultivo del arroz,,162693.84,,,,,,,,,,,,,,,,,,,,,,,,,,162693.84,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,10287626.6,,,,,,,,,,,,,,,,,,,,,,,,,10287626.6,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5365885.53,,,,,,,,,,,,,,,,,,,,,,,,,5365885.53,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,598864.03,181034.83,,,,,,,,,,,,,,,,,,,,,,,,,779898.86,3301.17
[3G] Encalado,34491.68,,,,,,,,,,,,,,,,,,,,,,,,,,,34491.68,
[3H] aplicación de urea,1421492.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1421492.88,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-195785827.83,587676.61,242413.96,,,,,,,,,,,,,,,,,,,,,,,,,-194955737.25,4860.0
[4A] Tierra forestales,-188553536.18,,,,,,,,,,,,,,,,,,,,,,,,,,,-188553536.18,
[4A1] Tierras forestales que permanecen como tal,-187221425.56,,,,,,,,,,,,,,,,,,,,,,,,,,,-187221425.56,
[4A2] Tierras convertidas a tierras forestales,-1332110.63,,,,,,,,,,,,,,,,,,,,,,,,,,,-1332110.63,
[4B] Tierra de cultivo,-9741453.61,,,,,,,,,,,,,,,,,,,,,,,,,,,-9741453.61,
[4B1] Tierras de cultivo que permanecen como tal,-15168671.43,,,,,,,,,,,,,,,,,,,,,,,,,,,-15168671.43,
[4B2] Tierras convertidas a tierras de cultivo,5427217.82,,,,,,,,,,,,,,,,,,,,,,,,,,,5427217.82,
[4C] Praderas,6733404.61,,,,,,,,,,,,,,,,,,,,,,,,,,,6733404.61,
[4C1] Praderas que permanecen como tal,-488643.83,,,,,,,,,,,,,,,,,,,,,,,,,,,-488643.83,
[4C2] Tierras convertidas en praderas,7222048.43,,,,,,,,,,,,,,,,,,,,,,,,,,,7222048.43,
[4D] Humedales,79652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,79652.41,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,79652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,79652.41,
[4E] Asentamientos ,856140.08,,,,,,,,,,,,,,,,,,,,,,,,,,,856140.08,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,856140.08,,,,,,,,,,,,,,,,,,,,,,,,,,,856140.08,
[4F] Otras tierras ,21266.03,,,,,,,,,,,,,,,,,,,,,,,,,,,21266.03,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,21266.03,,,,,,,,,,,,,,,,,,,,,,,,,,,21266.03,
[4(IV)] Emisiones de GEI por quemado de biomasa,,587676.61,242413.96,,,,,,,,,,,,,,,,,,,,,,,,,830090.58,4860.0
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,518533.74,182665.5,,,,,,,,,,,,,,,,,,,,,,,,,701199.25,1890.0
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,69142.87,59748.46,,,,,,,,,,,,,,,,,,,,,,,,,128891.33,2970.0
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-5181301.16,,,,,,,,,,,,,,,,,,,,,,,,,,,-5181301.16,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,621320.7,27831259.74,5103289.4,,,,,,,,,,,,,,,,,,,,,,,,,33555869.84,1467.76
[5A] Eliminación de residuos sólidos,,9779141.97,,,,,,,,,,,,,,,,,,,,,,,,,,9779141.97,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,5929130.07,,,,,,,,,,,,,,,,,,,,,,,,,,5929130.07,
[5A2] Sitios no controlados de eliminación de residuos ,,2777449.58,,,,,,,,,,,,,,,,,,,,,,,,,,2777449.58,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1072562.32,,,,,,,,,,,,,,,,,,,,,,,,,,1072562.32,
[5B] Tratamiento biológico de los residuos sólidos,,103509.07,73472.95,,,,,,,,,,,,,,,,,,,,,,,,,176982.02,
[5C] Incineración y quema a cielo abierto  de residuos,621320.7,1016315.09,222734.23,,,,,,,,,,,,,,,,,,,,,,,,,1860370.02,1467.76
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,27123.09,74.131,780.499,,,,,,,,,,,,,,,,,,,,,,,,,27977.72,
[5C2] Quema a cielo abierto de residuos sólidos,594197.61,1016240.96,221953.73,,,,,,,,,,,,,,,,,,,,,,,,,1832392.3,1467.76
[5D] Tratamiento y eliminación de aguas residuales,,16932293.61,4807082.22,,,,,,,,,,,,,,,,,,,,,,,,,21739375.83,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4969834.93,3151894.84,,,,,,,,,,,,,,,,,,,,,,,,,8121729.77,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,11962458.68,1655187.38,,,,,,,,,,,,,,,,,,,,,,,,,13617646.06,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),448056692.02,136460569.66,33115840.9,2655519.45,1446.27,0.0,0.0,0.0,1728429.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,973.524,543.294,108.904,0.001,38.912,0.001,985.027,114306.1,622135453.89,71030.89
Bunkers,3296003.54,635.481,24057.49,,,,,,,,,,,,,,,,,,,,,,,,,3320696.51,46.661
Aviación internacional,3296003.54,635.481,24057.49,,,,,,,,,,,,,,,,,,,,,,,,,3320696.51,46.661
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27704850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27704850.0,
