categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,22732105.71,26055711.47,41648.33,,,,,,,,,,,,,,,,,,,,,,,,,48829465.51,9558.3
[1B1] Combustibles sólidos,86691.86,3049208.72,,,,,,,,,,,,,,,,,,,,,,,,,,3135900.58,
[1B1a] Minería carbonífera y manejo del carbón,86691.86,3049208.72,,,,,,,,,,,,,,,,,,,,,,,,,,3135900.58,
[1B1ai] Minas subterráneas,82561.39,2924784.55,,,,,,,,,,,,,,,,,,,,,,,,,,3007345.94,
[1B1aii] Minas superficie,4130.47,124424.17,,,,,,,,,,,,,,,,,,,,,,,,,,128554.64,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,22645413.85,23006502.75,41648.33,,,,,,,,,,,,,,,,,,,,,,,,,45693564.93,9558.3
[1B2a] Petróleo,20360141.93,20075882.75,41622.89,,,,,,,,,,,,,,,,,,,,,,,,,40477647.57,
1B2ai Venteo petróleo,6055046.84,6829915.12,,,,,,,,,,,,,,,,,,,,,,,,,,12884961.96,
1B2aii Quemado petróleo,14255887.55,13185029.77,41622.89,,,,,,,,,,,,,,,,,,,,,,,,,27482540.21,9558.3
1B2aiii Otras fugitivas petróleo,49207.53,60937.86,,,,,,,,,,,,,,,,,,,,,,,,,,110145.4,
[1B2b] Gas natural,2285271.92,2930620,25.44,,,,,,,,,,,,,,,,,,,,,,,,,5215917.36,
1B2bi Venteo gas natural,2011204.09,1147189.46,,,,,,,,,,,,,,,,,,,,,,,,,,3158393.55,
1B2bii Quemado gas natural,272102.09,5078.9,25.44,,,,,,,,,,,,,,,,,,,,,,,,,277206.42,
1B2biii Otras fugitivas gas natural,1965.74,1778351.65,,,,,,,,,,,,,,,,,,,,,,,,,,1780317.39,
[2] Procesos industriales y uso de productos,40151418.96,247003.46,1282247.55,1668588.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351952.22,93910.33,0,0,0,0,0,65246.11,43860366.77,
[2A] Industria de los minerales,20113594.42,,,,,,,,,,,,,,,,,,,,,,,,,,,20113594.42,
[2A1] Producción de cemento,12689367.5,,,,,,,,,,,,,,,,,,,,,,,,,,,12689367.5,
[2A2] Producción de cal,2458703.66,,,,,,,,,,,,,,,,,,,,,,,,,,,2458703.66,
[2A3] Producción de vidrio,470045.11,,,,,,,,,,,,,,,,,,,,,,,,,,,470045.11,
[2A4] Otros usos de carbonatos,4495478.16,,,,,,,,,,,,,,,,,,,,,,,,,,,4495478.16,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2B] Industria química,4859830.82,247003.46,1282247.55,1668588.14,,,,,,,,,,,,,,,,,,,,,,,,8057669.97,
[2B1] Producción de amoniaco,2552915.79,,,,,,,,,,,,,,,,,,,,,,,,,,,2552915.79,
[2B2] Producción de ácido nítrico,,,1090899,,,,,,,,,,,,,,,,,,,,,,,,,1090899,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,191348.55,,,,,,,,,,,,,,,,,,,,,,,,,191348.55,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2B6] Producción de dióxido de titanio,136804.62,,,,,,,,,,,,,,,,,,,,,,,,,,,136804.62,
[2B7] Producción de ceniza de sosa,40020,,,,,,,,,,,,,,,,,,,,,,,,,,,40020,
[2B8] Producción petroquímica y negro de humo,2130090.41,247003.46,,,,,,,,,,,,,,,,,,,,,,,,,,2377093.87,
[2B9] Producción fluoroquímica,,,,1668588.14,,,,,,,,,,,,,,,,,,,,,,,,1668588.14,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2C] Industria de los metales,14885329.6,0,,,,,,,,,,,,,,,,,,351952.22,93910.33,,,,,,,15331192.15,
[2C1] Producción de hierro y acero,14337238.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,14337238.39,
[2C2] Producción de ferroaleaciones,335515.7,,,,,,,,,,,,,,,,,,,,,,,,,,,335515.7,
[2C3] Producción de aluminio,106169.6,,,,,,,,,,,,,,,,,,,351952.22,93910.33,,,,,,,552032.15,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,106405.91,,,,,,,,,,,,,,,,,,,,,,,,,,,106405.91,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,232347.71,,,,,,,,,,,,,,,,,,,,,,,,,,,232347.71,
[2D1] Uso de lubricantes,180126.98,,,,,,,,,,,,,,,,,,,,,,,,,,,180126.98,
[2D2] Uso de la cera de parafina,52220.73,,,,,,,,,,,,,,,,,,,,,,,,,,,52220.73,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
[2E1] Circuitos integrados o semiconductores,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
[2E2] Pantalla plana tipo TFT,,,0,,,,,,,,,,,,,,,,,0,,,,0,,0,0,0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,
[2F1] Refrigeración y aire acondicionado,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F2] Agentes espumantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F3] Protección contra incendios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F4] Aerosoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F5] Solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,65246.11,65246.11,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,65246.11,65246.11,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,60316.41,,,,,,,,,,,,,,,,,,,,,,,,,,,60316.41,
[2H1] Industria de la pulpa y el papel,60316.41,,,,,,,,,,,,,,,,,,,,,,,,,,,60316.41,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,960714.96,82380859.7,21542066.45,,,,,,,,,,,,,,,,,,,,,,,,,104883641.1,3136.18
[3A] Fermentación entérica,,66445747,0,,,,,,,,,,,,,,,,,,,,,,,,,66445747,
[3A1] Bovino,,61793206,,,,,,,,,,,,,,,,,,,,,,,,,,61793206,
[3A2] Ovinos,,1176631,,,,,,,,,,,,,,,,,,,,,,,,,,1176631,
[3A3] Porcinos,,371633,,,,,,,,,,,,,,,,,,,,,,,,,,371633,
[3A4a] Búfalos,,30852,,,,,,,,,,,,,,,,,,,,,,,,,,30852,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1424159,,,,,,,,,,,,,,,,,,,,,,,,,,1424159,
[3A4e] Caballos,,1165998,,,,,,,,,,,,,,,,,,,,,,,,,,1165998,
[3A4f] Mulas y asnos,,483268,,,,,,,,,,,,,,,,,,,,,,,,,,483268,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,15081960,5840782.91,,,,,,,,,,,,,,,,,,,,,,,,,20922742.91,
[3B1] Bovino,,7956028,3971840,,,,,,,,,,,,,,,,,,,,,,,,,11927868,
[3B2] Ovinos,,27195,21940,,,,,,,,,,,,,,,,,,,,,,,,,49135,
[3B3] Porcinos,,5764470,380128,,,,,,,,,,,,,,,,,,,,,,,,,6144598,
[3B4a] Búfalos,,907,3029,,,,,,,,,,,,,,,,,,,,,,,,,3936,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[3B4d] Caprino,,39954,21208,,,,,,,,,,,,,,,,,,,,,,,,,61162,
[3B4e] Caballos,,112213,889654,,,,,,,,,,,,,,,,,,,,,,,,,1001867,
[3B4f] Mulas y asnos,,46642,340551,,,,,,,,,,,,,,,,,,,,,,,,,387193,
[3B4g] Aves de corral,,1134551,212432.91,,,,,,,,,,,,,,,,,,,,,,,,,1346983.91,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1684710.32,,,,,,,,,,,,,,,,,,,,,,,,,1684710.32,
[3C] Cultivo del arroz,,316975.66,,,,,,,,,,,,,,,,,,,,,,,,,,316975.66,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,8944446.97,,,,,,,,,,,,,,,,,,,,,,,,,8944446.97,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,4909460.93,,,,,,,,,,,,,,,,,,,,,,,,,4909460.93,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,536177.04,162665.31,,,,,,,,,,,,,,,,,,,,,,,,,698842.35,3136.18
[3G] Encalado,34174.58,,,,,,,,,,,,,,,,,,,,,,,,,,,34174.58,
[3H] aplicación de urea,926540.38,,,,,,,,,,,,,,,,,,,,,,,,,,,926540.38,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-196572622.02,222227.99,93471.42,,,,,,,,,,,,,,,,,,,,,,,,,-196256922.61,1032.02
[4A] Tierra forestales,-186662622.78,,,,,,,,,,,,,,,,,,,,,,,,,,,-186662622.78,
[4A1] Tierras forestales que permanecen como tal,-186444321,,,,,,,,,,,,,,,,,,,,,,,,,,,-186444321,
[4A2] Tierras convertidas a tierras forestales,-218301.78,,,,,,,,,,,,,,,,,,,,,,,,,,,-218301.78,
[4B] Tierra de cultivo,-13754639.8,,,,,,,,,,,,,,,,,,,,,,,,,,,-13754639.8,
[4B1] Tierras de cultivo que permanecen como tal,-14851583.85,,,,,,,,,,,,,,,,,,,,,,,,,,,-14851583.85,
[4B2] Tierras convertidas a tierras de cultivo,1096944.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1096944.05,
[4C] Praderas,4996133.02,,,,,,,,,,,,,,,,,,,,,,,,,,,4996133.02,
[4C1] Praderas que permanecen como tal,-496482.59,,,,,,,,,,,,,,,,,,,,,,,,,,,-496482.59,
[4C2] Tierras convertidas en praderas,5492615.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5492615.6,
[4D] Humedales,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4E] Asentamientos ,67144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,67144.78,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,67144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,67144.78,
[4F] Otras tierras ,67144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,67144.78,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,67144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,67144.78,
[4(IV)] Emisiones de GEI por quemado de biomasa,,222227.99,93471.42,,,,,,,,,,,,,,,,,,,,,,,,,315699.41,1032.02
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,196451.9,71197.51,,,,,,,,,,,,,,,,,,,,,,,,,267649.41,868.03
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,25776.09,22273.91,,,,,,,,,,,,,,,,,,,,,,,,,48050,163.99
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4G] Productos de madera recolectada,-1285782.02,,,,,,,,,,,,,,,,,,,,,,,,,,,-1285782.02,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,458992.84,20759649.46,5506000.12,,,,,,,,,,,,,,,,,,,,,,,,,26724642.42,1415.92
[5A] Eliminación de residuos sólidos,,4253310.7,,,,,,,,,,,,,,,,,,,,,,,,,,4253310.7,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,2380767.9,,,,,,,,,,,,,,,,,,,,,,,,,,2380767.9,
[5A2] Sitios no controlados de eliminación de residuos ,,1416575.81,,,,,,,,,,,,,,,,,,,,,,,,,,1416575.81,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,455966.99,,,,,,,,,,,,,,,,,,,,,,,,,,455966.99,
[5B] Tratamiento biológico de los residuos sólidos,,97635.05,69303.45,,,,,,,,,,,,,,,,,,,,,,,,,166938.51,
[5C] Incineración y quema a cielo abierto  de residuos,458992.84,1059811.7,231472.12,,,,,,,,,,,,,,,,,,,,,,,,,1750276.66,1415.92
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,71.336,0.145,2.291,,,,,,,,,,,,,,,,,,,,,,,,,73.772,
[5C2] Quema a cielo abierto de residuos sólidos,458921.51,1059811.55,231469.83,,,,,,,,,,,,,,,,,,,,,,,,,1750202.89,1415.92
[5D] Tratamiento y eliminación de aguas residuales,,15348892.01,5205224.54,,,,,,,,,,,,,,,,,,,,,,,,,20554116.55,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4594895.65,3717246.23,,,,,,,,,,,,,,,,,,,,,,,,,8312141.87,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,10753996.36,1487978.31,,,,,,,,,,,,,,,,,,,,,,,,,12241974.68,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),372350023.18,130355830.7,31632238.41,1668588.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351952.22,93910.33,0,0,0,0,0,65246.11,536517789.1,89018.36
Bunkers,2517275.13,485.341,18373.63,,,,,,,,,,,,,,,,,,,,,,,,,2536134.11,35.642
Aviación internacional,2517275.13,485.341,18373.63,,,,,,,,,,,,,,,,,,,,,,,,,2536134.11,35.642
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,36591353,,,,,,,,,,,,,,,,,,,,,,,,,,,36591353,
