categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,27044.7,,,,,,,,,,,,,,,,,,,,,,,,,,,27044.7,
[2H1] Industria de la pulpa y el papel,27044.7,,,,,,,,,,,,,,,,,,,,,,,,,,,27044.7,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1453945.12,98788040.77,29825419.9,,,,,,,,,,,,,,,,,,,,,,,,,130067405.79,3458.53
[3A] Fermentación entérica,,78780629.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,78780629.0,
[3A1] Bovino,,74420345.0,,,,,,,,,,,,,,,,,,,,,,,,,,74420345.0,
[3A2] Ovinos,,1644629.0,,,,,,,,,,,,,,,,,,,,,,,,,,1644629.0,
[3A3] Porcinos,,399274.0,,,,,,,,,,,,,,,,,,,,,,,,,,399274.0,
[3A4a] Búfalos,,366802.0,,,,,,,,,,,,,,,,,,,,,,,,,,366802.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1402250.0,,,,,,,,,,,,,,,,,,,,,,,,,,1402250.0,
[3A4e] Caballos,,437885.0,,,,,,,,,,,,,,,,,,,,,,,,,,437885.0,
[3A4f] Mulas y asnos,,109444.0,,,,,,,,,,,,,,,,,,,,,,,,,,109444.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,19246454.0,7995915.47,,,,,,,,,,,,,,,,,,,,,,,,,27242369.47,
[3B1] Bovino,,11500900.0,6555786.0,,,,,,,,,,,,,,,,,,,,,,,,,18056686.0,
[3B2] Ovinos,,38501.0,37294.0,,,,,,,,,,,,,,,,,,,,,,,,,75795.0,
[3B3] Porcinos,,5570339.0,518685.0,,,,,,,,,,,,,,,,,,,,,,,,,6089024.0,
[3B4a] Búfalos,,10788.0,36017.0,,,,,,,,,,,,,,,,,,,,,,,,,46805.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38291.0,22287.0,,,,,,,,,,,,,,,,,,,,,,,,,60578.0,
[3B4e] Caballos,,42380.0,334105.0,,,,,,,,,,,,,,,,,,,,,,,,,376485.0,
[3B4f] Mulas y asnos,,10802.0,74570.0,,,,,,,,,,,,,,,,,,,,,,,,,85372.0,
[3B4g] Aves de corral,,2034453.0,417171.47,,,,,,,,,,,,,,,,,,,,,,,,,2451624.47,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1459770.31,,,,,,,,,,,,,,,,,,,,,,,,,1459770.31,
[3C] Cultivo del arroz,,120805.18,,,,,,,,,,,,,,,,,,,,,,,,,,120805.18,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,13905216.1,,,,,,,,,,,,,,,,,,,,,,,,,13905216.1,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6269888.21,,,,,,,,,,,,,,,,,,,,,,,,,6269888.21,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,640152.59,194629.8,,,,,,,,,,,,,,,,,,,,,,,,,834782.39,3458.53
[3G] Encalado,43844.12,,,,,,,,,,,,,,,,,,,,,,,,,,,43844.12,
[3H] aplicación de urea,1410101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1410101.0,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-187409037.24,843603.0,440993.43,,,,,,,,,,,,,,,,,,,,,,,,,-186124440.82,5056.79
[4A] Tierra forestales,-182284092.47,,,,,,,,,,,,,,,,,,,,,,,,,,,-182284092.47,
[4A1] Tierras forestales que permanecen como tal,-177399686.84,,,,,,,,,,,,,,,,,,,,,,,,,,,-177399686.84,
[4A2] Tierras convertidas a tierras forestales,-4884405.63,,,,,,,,,,,,,,,,,,,,,,,,,,,-4884405.63,
[4B] Tierra de cultivo,-14633269.7,,,,,,,,,,,,,,,,,,,,,,,,,,,-14633269.7,
[4B1] Tierras de cultivo que permanecen como tal,-22268485.84,,,,,,,,,,,,,,,,,,,,,,,,,,,-22268485.84,
[4B2] Tierras convertidas a tierras de cultivo,7635216.14,,,,,,,,,,,,,,,,,,,,,,,,,,,7635216.14,
[4C] Praderas,12615522.86,,,,,,,,,,,,,,,,,,,,,,,,,,,12615522.86,
[4C1] Praderas que permanecen como tal,-470480.78,,,,,,,,,,,,,,,,,,,,,,,,,,,-470480.78,
[4C2] Tierras convertidas en praderas,13086003.64,,,,,,,,,,,,,,,,,,,,,,,,,,,13086003.64,
[4D] Humedales,175411.02,,,,,,,,,,,,,,,,,,,,,,,,,,,175411.02,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,175411.02,,,,,,,,,,,,,,,,,,,,,,,,,,,175411.02,
[4E] Asentamientos ,276893.99,,,,,,,,,,,,,,,,,,,,,,,,,,,276893.99,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,276893.99,,,,,,,,,,,,,,,,,,,,,,,,,,,276893.99,
[4F] Otras tierras ,734714.06,,,,,,,,,,,,,,,,,,,,,,,,,,,734714.06,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,734714.06,,,,,,,,,,,,,,,,,,,,,,,,,,,734714.06,
[4(IV)] Emisiones de GEI por quemado de biomasa,,843603.0,440993.43,,,,,,,,,,,,,,,,,,,,,,,,,1284596.43,5056.79
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,593168.98,224585.77,,,,,,,,,,,,,,,,,,,,,,,,,817754.75,1703.04
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,250434.02,216407.66,,,,,,,,,,,,,,,,,,,,,,,,,466841.68,3353.75
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-4294217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4294217.0,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1734239.22,54831145.58,5769904.1,,,,,,,,,,,,,,,,,,,,,,,,,62335288.89,1434.95
[5A] Eliminación de residuos sólidos,,30823642.31,,,,,,,,,,,,,,,,,,,,,,,,,,30823642.31,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,19712590.66,,,,,,,,,,,,,,,,,,,,,,,,,,19712590.66,
[5A2] Sitios no controlados de eliminación de residuos ,,7452854.88,,,,,,,,,,,,,,,,,,,,,,,,,,7452854.88,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,3658196.78,,,,,,,,,,,,,,,,,,,,,,,,,,3658196.78,
[5B] Tratamiento biológico de los residuos sólidos,,117986.25,83749.17,,,,,,,,,,,,,,,,,,,,,,,,,201735.43,
[5C] Incineración y quema a cielo abierto  de residuos,1734239.22,754496.1,165540.64,,,,,,,,,,,,,,,,,,,,,,,,,2654275.95,1434.95
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,28597.44,41.421,762.761,,,,,,,,,,,,,,,,,,,,,,,,,29401.63,
[5C2] Quema a cielo abierto de residuos sólidos,1705641.77,754454.67,164777.88,,,,,,,,,,,,,,,,,,,,,,,,,2624874.32,1434.95
[5D] Tratamiento y eliminación de aguas residuales,,23135020.92,5520614.29,,,,,,,,,,,,,,,,,,,,,,,,,28655635.21,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4930620.92,2781021.18,,,,,,,,,,,,,,,,,,,,,,,,,7711642.09,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,18204400.0,2739593.12,,,,,,,,,,,,,,,,,,,,,,,,,20943993.12,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),491173139.03,188005203.9,38495680.57,1974597.95,2483053.28,5857.88,34841.7,275.913,8496928.88,9155282.13,295183.2,165234.11,510866.27,40715.86,63541.47,60067.92,4364.15,1589428.98,32784.64,28670.0,3233.3,299.95,0.003,107.289,0.002,2964.63,401152.74,743023475.75,72811.2
Bunkers,4758729.06,917.484,34733.33,,,,,,,,,,,,,,,,,,,,,,,,,4794379.87,67.321
Aviación internacional,4758729.06,917.484,34733.33,,,,,,,,,,,,,,,,,,,,,,,,,4794379.87,67.321
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,42911459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42911459.12,
