categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1A2a] Hierro y acero,2994389.63,2416.01,3968,,,,,,,,,,,,,,,,,,,,,,,,,3000773.64,90.649
[1A2b] Metales no ferrosos,1919588.58,1394.48,2116.61,,,,,,,,,,,,,,,,,,,,,,,,,1923099.67,27.137
[1A2c] Sustancias químicas,6532200.23,5369.2,8926.82,,,,,,,,,,,,,,,,,,,,,,,,,6546496.25,193.966
1A2ci Petroquímica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2cii Industria química,5958194.43,4950.77,8286.18,,,,,,,,,,,,,,,,,,,,,,,,,5971431.37,179.958
1A2ciii Fertilizantes,574005.8,418.432,640.638,,,,,,,,,,,,,,,,,,,,,,,,,575064.87,14.009
"[1A2d] Pulpa, papel e imprenta",1766539.54,1472.91,2451.12,,,,,,,,,,,,,,,,,,,,,,,,,1770463.57,44.023
"[1A2e] Procesamiento de alimentos, bebidas y tabaco",3669656.22,3697.82,6843.65,,,,,,,,,,,,,,,,,,,,,,,,,3680197.69,173.264
1A2ei elaboración de azúcares,2791685.21,2951.76,5587.26,,,,,,,,,,,,,,,,,,,,,,,,,2800224.23,152.28
1A2eii elaboración de bebidas,371233.38,347.984,612.919,,,,,,,,,,,,,,,,,,,,,,,,,372194.28,5.973
1A2eiii elaboración de productos de tabaco,13858.73,9.324,13.356,,,,,,,,,,,,,,,,,,,,,,,,,13881.41,0.257
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,492878.9,388.752,630.117,,,,,,,,,,,,,,,,,,,,,,,,,493897.77,14.754
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,146418.36,76.776,87.291,,,,,,,,,,,,,,,,,,,,,,,,,146582.43,0.392
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,6142708.65,6228.07,11607.61,,,,,,,,,,,,,,,,,,,,,,,,,6160544.32,183.595
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,292641.54,337.428,638.703,,,,,,,,,,,,,,,,,,,,,,,,,293617.67,1.297
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,17016184.71,84050.61,109396.86,,,,,,,,,,,,,,,,,,,,,,,,,17209632.19,1290
1A2mi Fabricación de vidrio y productos de vidrio,1050682.1,636.72,820.122,,,,,,,,,,,,,,,,,,,,,,,,,1052138.94,10.216
1A2mii Fabricación de productos de hule,168578.14,133.588,213.007,,,,,,,,,,,,,,,,,,,,,,,,,168924.74,2.023
1A2miii Otras ramas,15796924.48,83280.31,108363.74,,,,,,,,,,,,,,,,,,,,,,,,,15988568.52,1277.76
[1A3] Transporte,100355975.27,367609.78,2407753.4,,,,,,,,,,,,,,,,,,,,,,,,,103131338.45,22837.67
[1A3a] Aviación civil,4900659.22,944.921,35772.01,,,,,,,,,,,,,,,,,,,,,,,,,4937376.14,69.552
[1A3b] Autotransporte,92044250.37,359314.73,2188030.85,,,,,,,,,,,,,,,,,,,,,,,,,94591595.95,22657.37
[1A3c] Ferrocarriles,1645334.64,2624.38,171171.72,,,,,,,,,,,,,,,,,,,,,,,,,1819130.73,38.797
[1A3d] Navegación marítima y fluvial,1765731.04,4725.76,12778.83,,,,,,,,,,,,,,,,,,,,,,,,,1783235.63,71.952
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,29964362.7,308662.07,317955.34,,,,,,,,,,,,,,,,,,,,,,,,,30590980.11,35395.03
[1A4a] Comercial/institucional,3858341.62,8601.24,1797.8,,,,,,,,,,,,,,,,,,,,,,,,,3868740.66,1940.21
[1A4b] Residencial,21058277.56,280771.35,305263.34,,,,,,,,,,,,,,,,,,,,,,,,,21644312.25,33377.9
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,5047743.52,19289.48,10894.2,,,,,,,,,,,,,,,,,,,,,,,,,5077927.2,76.92
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,13581385.44,15500067.42,16231.72,,,,,,,,,,,,,,,,,,,,,,,,,29097684.58,3536.13
[1B1] Combustibles sólidos,76635.69,2695503.39,,,,,,,,,,,,,,,,,,,,,,,,,,2772139.08,
[1B1a] Minería carbonífera y manejo del carbón,76635.69,2695503.39,,,,,,,,,,,,,,,,,,,,,,,,,,2772139.08,
[1B1ai] Minas subterráneas,72984.35,2585512.3,,,,,,,,,,,,,,,,,,,,,,,,,,2658496.65,
[1B1aii] Minas superficie,3651.34,109991.09,,,,,,,,,,,,,,,,,,,,,,,,,,113642.43,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,13504749.75,12804564.03,16231.72,,,,,,,,,,,,,,,,,,,,,,,,,26325545.5,3536.13
[1B2a] Petróleo,11547059.62,10303805.39,16207.01,,,,,,,,,,,,,,,,,,,,,,,,,21867072.02,
1B2ai Venteo petróleo,6122572.37,5480210.58,,,,,,,,,,,,,,,,,,,,,,,,,,11602782.95,
1B2aii Quemado petróleo,5386155.23,4765712.69,16207.01,,,,,,,,,,,,,,,,,,,,,,,,,10168074.93,3536.13
1B2aiii Otras fugitivas petróleo,38332.02,57882.12,,,,,,,,,,,,,,,,,,,,,,,,,,96214.15,
[1B2b] Gas natural,1957690.13,2500758.64,24.71,,,,,,,,,,,,,,,,,,,,,,,,,4458473.48,
1B2bi Venteo gas natural,1855348.66,1027931.38,,,,,,,,,,,,,,,,,,,,,,,,,,2883280.04,
1B2bii Quemado gas natural,100665.15,1878.97,24.71,,,,,,,,,,,,,,,,,,,,,,,,,102568.83,
1B2biii Otras fugitivas gas natural,1676.33,1470948.29,,,,,,,,,,,,,,,,,,,,,,,,,,1472624.61,
[2] Procesos industriales y uso de productos,33696350.19,257785.39,1300960.26,647780.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55230.55,14737,0,0,0,0,0,53408.25,36026252.6,
[2A] Industria de los minerales,15204822.91,,,,,,,,,,,,,,,,,,,,,,,,,,,15204822.91,
[2A1] Producción de cemento,10795840.09,,,,,,,,,,,,,,,,,,,,,,,,,,,10795840.09,
[2A2] Producción de cal,2282149.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2282149.82,
[2A3] Producción de vidrio,455099.68,,,,,,,,,,,,,,,,,,,,,,,,,,,455099.68,
[2A4] Otros usos de carbonatos,1671733.33,,,,,,,,,,,,,,,,,,,,,,,,,,,1671733.33,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2B] Industria química,5192704.1,257785.39,1300960.26,647780.96,,,,,,,,,,,,,,,,,,,,,,,,7399230.71,
[2B1] Producción de amoniaco,2903028.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2903028.77,
[2B2] Producción de ácido nítrico,,,1123096.5,,,,,,,,,,,,,,,,,,,,,,,,,1123096.5,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,177863.76,,,,,,,,,,,,,,,,,,,,,,,,,177863.76,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2B6] Producción de dióxido de titanio,115910,,,,,,,,,,,,,,,,,,,,,,,,,,,115910,
[2B7] Producción de ceniza de sosa,40020,,,,,,,,,,,,,,,,,,,,,,,,,,,40020,
[2B8] Producción petroquímica y negro de humo,2133745.33,257785.39,,,,,,,,,,,,,,,,,,,,,,,,,,2391530.72,
[2B9] Producción fluoroquímica,,,,647780.96,,,,,,,,,,,,,,,,,,,,,,,,647780.96,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2C] Industria de los metales,13030999.99,0,,,,,,,,,,,,,,,,,,55230.55,14737,,,,,,,13100967.54,
[2C1] Producción de hierro y acero,12658990.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,12658990.9,
[2C2] Producción de ferroaleaciones,249301.1,,,,,,,,,,,,,,,,,,,,,,,,,,,249301.1,
[2C3] Producción de aluminio,16660.8,,,,,,,,,,,,,,,,,,,55230.55,14737,,,,,,,86628.35,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,106047.19,,,,,,,,,,,,,,,,,,,,,,,,,,,106047.19,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,267823.19,,,,,,,,,,,,,,,,,,,,,,,,,,,267823.19,
[2D1] Uso de lubricantes,212923.94,,,,,,,,,,,,,,,,,,,,,,,,,,,212923.94,
[2D2] Uso de la cera de parafina,54899.24,,,,,,,,,,,,,,,,,,,,,,,,,,,54899.24,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
[2E1] Circuitos integrados o semiconductores,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
[2E2] Pantalla plana tipo TFT,,,0,,,,,,,,,,,,,,,,,0,,,,0,,0,0,0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,
[2F1] Refrigeración y aire acondicionado,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F2] Agentes espumantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F3] Protección contra incendios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F4] Aerosoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F5] Solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,53408.25,53408.25,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,53408.25,53408.25,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2H1] Industria de la pulpa y el papel,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,942456.03,84280100.8,20015758.03,,,,,,,,,,,,,,,,,,,,,,,,,105238314.86,3039.57
[3A] Fermentación entérica,,68010330,0,,,,,,,,,,,,,,,,,,,,,,,,,68010330,
[3A1] Bovino,,63020384,,,,,,,,,,,,,,,,,,,,,,,,,,63020384,
[3A2] Ovinos,,1162137,,,,,,,,,,,,,,,,,,,,,,,,,,1162137,
[3A3] Porcinos,,407828,,,,,,,,,,,,,,,,,,,,,,,,,,407828,
[3A4a] Búfalos,,2856,,,,,,,,,,,,,,,,,,,,,,,,,,2856,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1617229,,,,,,,,,,,,,,,,,,,,,,,,,,1617229,
[3A4e] Caballos,,1265291,,,,,,,,,,,,,,,,,,,,,,,,,,1265291,
[3A4f] Mulas y asnos,,534605,,,,,,,,,,,,,,,,,,,,,,,,,,534605,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,15523795,5996745.98,,,,,,,,,,,,,,,,,,,,,,,,,21520540.98,
[3B1] Bovino,,7793688,4008880,,,,,,,,,,,,,,,,,,,,,,,,,11802568,
[3B2] Ovinos,,26760,25225,,,,,,,,,,,,,,,,,,,,,,,,,51985,
[3B3] Porcinos,,6455059,388733,,,,,,,,,,,,,,,,,,,,,,,,,6843792,
[3B4a] Búfalos,,84,280,,,,,,,,,,,,,,,,,,,,,,,,,364,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[3B4d] Caprino,,45033,24361,,,,,,,,,,,,,,,,,,,,,,,,,69394,
[3B4e] Caballos,,121260,965414,,,,,,,,,,,,,,,,,,,,,,,,,1086674,
[3B4f] Mulas y asnos,,51522,377100,,,,,,,,,,,,,,,,,,,,,,,,,428622,
[3B4g] Aves de corral,,1030389,206752.98,,,,,,,,,,,,,,,,,,,,,,,,,1237141.98,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1729421.53,,,,,,,,,,,,,,,,,,,,,,,,,1729421.53,
[3C] Cultivo del arroz,,223689.99,,,,,,,,,,,,,,,,,,,,,,,,,,223689.99,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,7798330.86,,,,,,,,,,,,,,,,,,,,,,,,,7798330.86,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,4333134.06,,,,,,,,,,,,,,,,,,,,,,,,,4333134.06,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,522285.81,158125.6,,,,,,,,,,,,,,,,,,,,,,,,,680411.41,3039.57
[3G] Encalado,31848.61,,,,,,,,,,,,,,,,,,,,,,,,,,,31848.61,
[3H] aplicación de urea,910607.42,,,,,,,,,,,,,,,,,,,,,,,,,,,910607.42,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-196316425.83,740646.8,300456.25,,,,,,,,,,,,,,,,,,,,,,,,,-195275322.79,2769.95
[4A] Tierra forestales,-187837386.17,,,,,,,,,,,,,,,,,,,,,,,,,,,-187837386.17,
[4A1] Tierras forestales que permanecen como tal,-187617710.51,,,,,,,,,,,,,,,,,,,,,,,,,,,-187617710.51,
[4A2] Tierras convertidas a tierras forestales,-219675.66,,,,,,,,,,,,,,,,,,,,,,,,,,,-219675.66,
[4B] Tierra de cultivo,-13841204.78,,,,,,,,,,,,,,,,,,,,,,,,,,,-13841204.79,
[4B1] Tierras de cultivo que permanecen como tal,-14945052.47,,,,,,,,,,,,,,,,,,,,,,,,,,,-14945052.47,
[4B2] Tierras convertidas a tierras de cultivo,1103847.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1103847.68,
[4C] Praderas,5027576.24,,,,,,,,,,,,,,,,,,,,,,,,,,,5027576.24,
[4C1] Praderas que permanecen como tal,-499607.21,,,,,,,,,,,,,,,,,,,,,,,,,,,-499607.21,
[4C2] Tierras convertidas en praderas,5527183.44,,,,,,,,,,,,,,,,,,,,,,,,,,,5527183.44,
[4D] Humedales,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4E] Asentamientos ,67567.36,,,,,,,,,,,,,,,,,,,,,,,,,,,67567.36,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,67567.36,,,,,,,,,,,,,,,,,,,,,,,,,,,67567.36,
[4F] Otras tierras ,67567.36,,,,,,,,,,,,,,,,,,,,,,,,,,,67567.36,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,67567.36,,,,,,,,,,,,,,,,,,,,,,,,,,,67567.36,
[4(IV)] Emisiones de GEI por quemado de biomasa,,740646.8,300456.25,,,,,,,,,,,,,,,,,,,,,,,,,1041103.04,2769.95
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,691711.85,258170.07,,,,,,,,,,,,,,,,,,,,,,,,,949881.91,2517.02
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,48934.95,42286.18,,,,,,,,,,,,,,,,,,,,,,,,,91221.13,252.931
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
[4G] Productos de madera recolectada,199454.17,,,,,,,,,,,,,,,,,,,,,,,,,,,199454.17,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,425679.84,18147684.21,5184797.64,,,,,,,,,,,,,,,,,,,,,,,,,23758161.69,1313.14
[5A] Eliminación de residuos sólidos,,3186897.61,,,,,,,,,,,,,,,,,,,,,,,,,,3186897.61,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,1719740.49,,,,,,,,,,,,,,,,,,,,,,,,,,1719740.49,
[5A2] Sitios no controlados de eliminación de residuos ,,1116603.65,,,,,,,,,,,,,,,,,,,,,,,,,,1116603.65,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,350553.47,,,,,,,,,,,,,,,,,,,,,,,,,,350553.47,
[5B] Tratamiento biológico de los residuos sólidos,,96585.47,68558.44,,,,,,,,,,,,,,,,,,,,,,,,,165143.91,
[5C] Incineración y quema a cielo abierto  de residuos,425679.84,982879.66,214669.66,,,,,,,,,,,,,,,,,,,,,,,,,1623229.16,1313.14
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,71.336,0.145,2.291,,,,,,,,,,,,,,,,,,,,,,,,,73.772,
[5C2] Quema a cielo abierto de residuos sólidos,425608.51,982879.51,214667.37,,,,,,,,,,,,,,,,,,,,,,,,,1623155.39,1313.14
[5D] Tratamiento y eliminación de aguas residuales,,13881321.47,4901569.55,,,,,,,,,,,,,,,,,,,,,,,,,18782891.01,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4753535.82,3638602.12,,,,,,,,,,,,,,,,,,,,,,,,,8392137.94,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,9127785.65,1262967.43,,,,,,,,,,,,,,,,,,,,,,,,,10390753.08,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),333618520.91,119058148.83,29595209.44,647780.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55230.55,14737,0,0,0,0,0,53408.25,483043035.94,82559.19
Bunkers,2026621.33,390.76,14793.17,,,,,,,,,,,,,,,,,,,,,,,,,2041805.26,28.762
Aviación internacional,2026621.33,390.76,14793.17,,,,,,,,,,,,,,,,,,,,,,,,,2041805.26,28.762
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,37379281,,,,,,,,,,,,,,,,,,,,,,,,,,,37379281,
