categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,97735.86,,,,,,,,,,,,,,,,,,,,,,,,,,,97735.86,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,78438.83,,,,,,,,,,,,,,,,,,,,,,,,,,,78438.83,
[2D1] Uso de lubricantes,65534.19,,,,,,,,,,,,,,,,,,,,,,,,,,,65534.19,
[2D2] Uso de la cera de parafina,12904.64,,,,,,,,,,,,,,,,,,,,,,,,,,,12904.64,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,260.589,485.088,,,,,,,,,,,,,,,1.589,22527.36,2422.45,208.901,0.002,74.749,0.002,2124.62,2020.71,30126.06,
[2E1] Circuitos integrados o semiconductores,,,209.409,485.088,,,,,,,,,,,,,,,1.589,1867.43,1042.16,208.901,0.002,74.641,0.002,1889.5,919.32,6698.04,
[2E2] Pantalla plana tipo TFT,,,51.18,,,,,,,,,,,,,,,,,48.787,,,,0.108,,235.12,1101.39,1436.59,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,20611.14,1380.29,,,,,,,21991.44,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1069892.74,22486.47,28702.98,284.347,6632266.47,7557352.05,213764.01,472544.17,503262.53,32596.57,67187.52,41442.17,467.004,1391374.42,,,,,,,,,,18033623.44,
[2F1] Refrigeración y aire acondicionado,,,,,1069892.74,,,,6255303.84,7557352.05,213764.01,,,,,,,1391374.42,,,,,,,,,,16487687.05,
[2F2] Agentes espumantes,,,,,,,,284.347,3503.02,,,472544.17,,,,41442.17,,,,,,,,,,,,517773.7,
[2F3] Protección contra incendios,,,,,,,28702.98,,,,,,,32596.57,67187.52,,467.004,,,,,,,,,,,128954.07,
[2F4] Aerosoles,,,,,,,,,373459.61,,,,503262.53,,,0.0,,,,,,,,,,,,876722.14,
[2F5] Solventes,,,,,,22486.47,,,,,,,,,,,,,,,,,,,,,,22486.47,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,255067.83,255067.83,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,255067.83,255067.83,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,34792.49,,,,,,,,,,,,,,,,,,,,,,,,,,,34792.49,
[2H1] Industria de la pulpa y el papel,34792.49,,,,,,,,,,,,,,,,,,,,,,,,,,,34792.49,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1506190.33,94212661.67,28632666.54,,,,,,,,,,,,,,,,,,,,,,,,,124351518.54,3912.94
[3A] Fermentación entérica,,75057267.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,75057267.0,
[3A1] Bovino,,70757860.0,,,,,,,,,,,,,,,,,,,,,,,,,,70757860.0,
[3A2] Ovinos,,1670100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1670100.0,
[3A3] Porcinos,,377924.0,,,,,,,,,,,,,,,,,,,,,,,,,,377924.0,
[3A4a] Búfalos,,310810.0,,,,,,,,,,,,,,,,,,,,,,,,,,310810.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1392537.0,,,,,,,,,,,,,,,,,,,,,,,,,,1392537.0,
[3A4e] Caballos,,438370.0,,,,,,,,,,,,,,,,,,,,,,,,,,438370.0,
[3A4f] Mulas y asnos,,109666.0,,,,,,,,,,,,,,,,,,,,,,,,,,109666.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,18317431.0,7422279.05,,,,,,,,,,,,,,,,,,,,,,,,,25739710.05,
[3B1] Bovino,,10971737.0,6101568.0,,,,,,,,,,,,,,,,,,,,,,,,,17073305.0,
[3B2] Ovinos,,37368.0,37691.0,,,,,,,,,,,,,,,,,,,,,,,,,75059.0,
[3B3] Porcinos,,5368740.0,457106.0,,,,,,,,,,,,,,,,,,,,,,,,,5825846.0,
[3B4a] Búfalos,,9141.0,30519.0,,,,,,,,,,,,,,,,,,,,,,,,,39660.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38175.0,21272.0,,,,,,,,,,,,,,,,,,,,,,,,,59447.0,
[3B4e] Caballos,,41491.0,334475.0,,,,,,,,,,,,,,,,,,,,,,,,,375966.0,
[3B4f] Mulas y asnos,,10616.0,74727.0,,,,,,,,,,,,,,,,,,,,,,,,,85343.0,
[3B4g] Aves de corral,,1840163.0,364921.05,,,,,,,,,,,,,,,,,,,,,,,,,2205084.05,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,717238.52,,,,,,,,,,,,,,,,,,,,,,,,,717238.52,
[3C] Cultivo del arroz,,128081.27,,,,,,,,,,,,,,,,,,,,,,,,,,128081.27,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,13562885.9,,,,,,,,,,,,,,,,,,,,,,,,,13562885.9,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6715135.95,,,,,,,,,,,,,,,,,,,,,,,,,6715135.95,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,709882.41,215127.12,,,,,,,,,,,,,,,,,,,,,,,,,925009.52,3912.94
[3G] Encalado,48955.53,,,,,,,,,,,,,,,,,,,,,,,,,,,48955.53,
[3H] aplicación de urea,1457234.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1457234.8,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-190055341.85,828633.1,439587.6,,,,,,,,,,,,,,,,,,,,,,,,,-188787121.15,6395.3
[4A] Tierra forestales,-183329846.11,,,,,,,,,,,,,,,,,,,,,,,,,,,-183329846.11,
[4A1] Tierras forestales que permanecen como tal,-179333514.23,,,,,,,,,,,,,,,,,,,,,,,,,,,-179333514.23,
[4A2] Tierras convertidas a tierras forestales,-3996331.88,,,,,,,,,,,,,,,,,,,,,,,,,,,-3996331.88,
[4B] Tierra de cultivo,-13671447.16,,,,,,,,,,,,,,,,,,,,,,,,,,,-13671447.16,
[4B1] Tierras de cultivo que permanecen como tal,-19735035.52,,,,,,,,,,,,,,,,,,,,,,,,,,,-19735035.52,
[4B2] Tierras convertidas a tierras de cultivo,6063588.36,,,,,,,,,,,,,,,,,,,,,,,,,,,6063588.36,
[4C] Praderas,10045405.69,,,,,,,,,,,,,,,,,,,,,,,,,,,10045405.69,
[4C1] Praderas que permanecen como tal,-454429.43,,,,,,,,,,,,,,,,,,,,,,,,,,,-454429.43,
[4C2] Tierras convertidas en praderas,10499835.11,,,,,,,,,,,,,,,,,,,,,,,,,,,10499835.11,
[4D] Humedales,82841.66,,,,,,,,,,,,,,,,,,,,,,,,,,,82841.66,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,82841.66,,,,,,,,,,,,,,,,,,,,,,,,,,,82841.66,
[4E] Asentamientos ,774789.95,,,,,,,,,,,,,,,,,,,,,,,,,,,774789.95,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,774789.95,,,,,,,,,,,,,,,,,,,,,,,,,,,774789.95,
[4F] Otras tierras ,158571.4,,,,,,,,,,,,,,,,,,,,,,,,,,,158571.4,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,158571.4,,,,,,,,,,,,,,,,,,,,,,,,,,,158571.4,
[4(IV)] Emisiones de GEI por quemado de biomasa,,828633.1,439587.6,,,,,,,,,,,,,,,,,,,,,,,,,1268220.7,6395.3
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,552925.31,201340.11,,,,,,,,,,,,,,,,,,,,,,,,,754265.42,2986.61
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,275707.79,238247.49,,,,,,,,,,,,,,,,,,,,,,,,,513955.28,3408.69
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-4115657.27,,,,,,,,,,,,,,,,,,,,,,,,,,,-4115657.27,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1500613.82,45795882.46,4792687.88,,,,,,,,,,,,,,,,,,,,,,,,,52089184.16,1496.38
[5A] Eliminación de residuos sólidos,,23944210.85,,,,,,,,,,,,,,,,,,,,,,,,,,23944210.85,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,15462405.69,,,,,,,,,,,,,,,,,,,,,,,,,,15462405.69,
[5A2] Sitios no controlados de eliminación de residuos ,,5963754.32,,,,,,,,,,,,,,,,,,,,,,,,,,5963754.32,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,2518050.84,,,,,,,,,,,,,,,,,,,,,,,,,,2518050.84,
[5B] Tratamiento biológico de los residuos sólidos,,96080.8,68200.21,,,,,,,,,,,,,,,,,,,,,,,,,164281.0,
[5C] Incineración y quema a cielo abierto  de residuos,1500613.82,862954.45,190999.6,,,,,,,,,,,,,,,,,,,,,,,,,2554567.86,1496.38
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,65629.15,122.747,2551.46,,,,,,,,,,,,,,,,,,,,,,,,,68303.36,
[5C2] Quema a cielo abierto de residuos sólidos,1434984.67,862831.7,188448.13,,,,,,,,,,,,,,,,,,,,,,,,,2486264.5,1496.38
[5D] Tratamiento y eliminación de aguas residuales,,20892636.37,4533488.08,,,,,,,,,,,,,,,,,,,,,,,,,25426124.45,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4027691.46,2199967.45,,,,,,,,,,,,,,,,,,,,,,,,,6227658.91,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16864944.91,2333520.62,,,,,,,,,,,,,,,,,,,,,,,,,19198465.53,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),537470393.62,158170762.3,37015339.14,485.088,1069892.74,22486.47,28702.98,284.347,6632266.47,7557352.05,213764.01,472544.17,503262.53,32596.57,67187.52,41442.17,467.004,1391374.42,1.589,22527.36,2422.45,208.901,0.002,74.749,0.002,2124.62,257088.54,750975051.81,71031.69
Bunkers,5981418.09,1153.22,43657.57,,,,,,,,,,,,,,,,,,,,,,,,,6026228.88,84.618
Aviación internacional,5981418.09,1153.22,43657.57,,,,,,,,,,,,,,,,,,,,,,,,,6026228.88,84.618
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,33732246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33732246.0,
