categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
1B2aiii Otras fugitivas petróleo,64026.63,85865.64,,,,,,,,,,,,,,,,,,,,,,,,,,149892.27,
[1B2b] Gas natural,2316103.68,6977481.92,98.24,,,,,,,,,,,,,,,,,,,,,,,,,9293683.84,
1B2bi Venteo gas natural,2060195.63,2665919.63,,,,,,,,,,,,,,,,,,,,,,,,,,4726115.26,
1B2bii Quemado gas natural,249565.98,4657.22,98.24,,,,,,,,,,,,,,,,,,,,,,,,,254321.44,
1B2biii Otras fugitivas gas natural,6342.07,4306905.06,,,,,,,,,,,,,,,,,,,,,,,,,,4313247.14,
[2] Procesos industriales y uso de productos,49975024.16,187539.24,355819.29,4281799.92,16499.92,0.0,60.864,0.0,2830976.11,1134316.67,8341.8,117743.34,11411.9,0.0,0.0,0.0,0.0,0.0,0.895,1052.36,587.291,117.723,0.001,42.063,0.001,1064.8,137070.21,59059468.56,
[2A] Industria de los minerales,28632227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,28632227.5,
[2A1] Producción de cemento,18820229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,18820229.99,
[2A2] Producción de cal,2706031.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2706031.41,
[2A3] Producción de vidrio,271135.03,,,,,,,,,,,,,,,,,,,,,,,,,,,271135.03,
[2A4] Otros usos de carbonatos,6834831.07,,,,,,,,,,,,,,,,,,,,,,,,,,,6834831.07,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2828932.78,184573.36,355701.29,4281526.56,,,,,,,,,,,,,,,,,,,,,,,,7650733.98,
[2B1] Producción de amoniaco,910635.43,,,,,,,,,,,,,,,,,,,,,,,,,,,910635.43,
[2B2] Producción de ácido nítrico,,,169478.1,,,,,,,,,,,,,,,,,,,,,,,,,169478.1,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,186223.19,,,,,,,,,,,,,,,,,,,,,,,,,186223.19,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,178733.22,,,,,,,,,,,,,,,,,,,,,,,,,,,178733.22,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1699544.12,184573.36,,,,,,,,,,,,,,,,,,,,,,,,,,1884117.48,
[2B9] Producción fluoroquímica,,,,4281526.56,,,,,,,,,,,,,,,,,,,,,,,,4281526.56,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,18289157.5,2965.88,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,18292123.38,
[2C1] Producción de hierro y acero,17986201.28,2965.88,,,,,,,,,,,,,,,,,,,,,,,,,,17989167.16,
[2C2] Producción de ferroaleaciones,249951.8,,,,,,,,,,,,,,,,,,,,,,,,,,,249951.8,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,53004.42,,,,,,,,,,,,,,,,,,,,,,,,,,,53004.42,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,204707.13,,,,,,,,,,,,,,,,,,,,,,,,,,,204707.13,
[2D1] Uso de lubricantes,171469.84,,,,,,,,,,,,,,,,,,,,,,,,,,,171469.84,
[2D2] Uso de la cera de parafina,33237.29,,,,,,,,,,,,,,,,,,,,,,,,,,,33237.29,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,118.009,273.364,,,,,,,,,,,,,,,0.895,1052.36,587.291,117.723,0.001,42.063,0.001,1064.8,518.068,3774.57,
[2E1] Circuitos integrados o semiconductores,,,118.009,273.364,,,,,,,,,,,,,,,0.895,1052.36,587.291,117.723,0.001,42.063,0.001,1064.8,518.068,3774.57,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,16499.92,0.0,60.864,0.0,2830976.11,1134316.67,8341.8,117743.34,11411.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4119350.61,
[2F1] Refrigeración y aire acondicionado,,,,,16499.92,,,,2711403.56,1134316.67,8341.8,,,,,,,0.0,,,,,,,,,,3870561.95,
[2F2] Agentes espumantes,,,,,,,,0.0,1751.87,,,117743.34,,,,0.0,,,,,,,,,,,,119495.21,
[2F3] Protección contra incendios,,,,,,,60.864,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,60.864,
[2F4] Aerosoles,,,,,,,,,117820.68,,,,11411.9,,,0.0,,,,,,,,,,,,129232.59,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,136552.14,136552.14,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,136552.14,136552.14,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,19999.26,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.26,
[2H1] Industria de la pulpa y el papel,19999.26,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.26,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1689075.93,86165333.37,25432855.67,,,,,,,,,,,,,,,,,,,,,,,,,113287264.97,3376.69
[3A] Fermentación entérica,,68851728.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68851728.0,
[3A1] Bovino,,64626874.0,,,,,,,,,,,,,,,,,,,,,,,,,,64626874.0,
[3A2] Ovinos,,1402965.0,,,,,,,,,,,,,,,,,,,,,,,,,,1402965.0,
[3A3] Porcinos,,336821.0,,,,,,,,,,,,,,,,,,,,,,,,,,336821.0,
[3A4a] Búfalos,,170831.0,,,,,,,,,,,,,,,,,,,,,,,,,,170831.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1418064.0,,,,,,,,,,,,,,,,,,,,,,,,,,1418064.0,
[3A4e] Caballos,,669576.0,,,,,,,,,,,,,,,,,,,,,,,,,,669576.0,
[3A4f] Mulas y asnos,,226597.0,,,,,,,,,,,,,,,,,,,,,,,,,,226597.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,16499742.0,5718377.24,,,,,,,,,,,,,,,,,,,,,,,,,22218119.24,
[3B1] Bovino,,9693142.0,4251697.0,,,,,,,,,,,,,,,,,,,,,,,,,13944839.0,
[3B2] Ovinos,,31405.0,31079.0,,,,,,,,,,,,,,,,,,,,,,,,,62484.0,
[3B3] Porcinos,,5048709.0,430487.0,,,,,,,,,,,,,,,,,,,,,,,,,5479196.0,
[3B4a] Búfalos,,5024.0,16774.0,,,,,,,,,,,,,,,,,,,,,,,,,21798.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,39796.0,21406.0,,,,,,,,,,,,,,,,,,,,,,,,,61202.0,
[3B4e] Caballos,,64250.0,510885.0,,,,,,,,,,,,,,,,,,,,,,,,,575135.0,
[3B4f] Mulas y asnos,,21929.0,157820.0,,,,,,,,,,,,,,,,,,,,,,,,,179749.0,
[3B4g] Aves de corral,,1595487.0,298229.24,,,,,,,,,,,,,,,,,,,,,,,,,1893716.24,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2588669.21,,,,,,,,,,,,,,,,,,,,,,,,,2588669.21,
[3C] Cultivo del arroz,,192497.31,,,,,,,,,,,,,,,,,,,,,,,,,,192497.31,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,11275497.5,,,,,,,,,,,,,,,,,,,,,,,,,11275497.5,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5661395.16,,,,,,,,,,,,,,,,,,,,,,,,,5661395.16,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,621366.06,188916.56,,,,,,,,,,,,,,,,,,,,,,,,,810282.63,3376.69
[3G] Encalado,36664.2,,,,,,,,,,,,,,,,,,,,,,,,,,,36664.2,
[3H] aplicación de urea,1652411.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1652411.73,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-193329555.12,371628.1,140711.09,,,,,,,,,,,,,,,,,,,,,,,,,-192817215.93,1008.93
[4A] Tierra forestales,-188307319.43,,,,,,,,,,,,,,,,,,,,,,,,,,,-188307319.43,
[4A1] Tierras forestales que permanecen como tal,-186531171.93,,,,,,,,,,,,,,,,,,,,,,,,,,,-186531171.93,
[4A2] Tierras convertidas a tierras forestales,-1776147.5,,,,,,,,,,,,,,,,,,,,,,,,,,,-1776147.5,
[4B] Tierra de cultivo,-11094074.15,,,,,,,,,,,,,,,,,,,,,,,,,,,-11094074.15,
[4B1] Tierras de cultivo que permanecen como tal,-15782858.76,,,,,,,,,,,,,,,,,,,,,,,,,,,-15782858.76,
[4B2] Tierras convertidas a tierras de cultivo,4688784.61,,,,,,,,,,,,,,,,,,,,,,,,,,,4688784.61,
[4C] Praderas,11217199.48,,,,,,,,,,,,,,,,,,,,,,,,,,,11217199.48,
[4C1] Praderas que permanecen como tal,-480182.11,,,,,,,,,,,,,,,,,,,,,,,,,,,-480182.11,
[4C2] Tierras convertidas en praderas,11697381.59,,,,,,,,,,,,,,,,,,,,,,,,,,,11697381.59,
[4D] Humedales,81018.75,,,,,,,,,,,,,,,,,,,,,,,,,,,81018.75,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,81018.75,,,,,,,,,,,,,,,,,,,,,,,,,,,81018.75,
[4E] Asentamientos ,464630.46,,,,,,,,,,,,,,,,,,,,,,,,,,,464630.46,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,464630.46,,,,,,,,,,,,,,,,,,,,,,,,,,,464630.46,
[4F] Otras tierras ,89402.76,,,,,,,,,,,,,,,,,,,,,,,,,,,89402.77,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,89402.77,,,,,,,,,,,,,,,,,,,,,,,,,,,89402.77,
[4(IV)] Emisiones de GEI por quemado de biomasa,,371628.1,140711.09,,,,,,,,,,,,,,,,,,,,,,,,,512339.19,1008.93
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,339930.25,113320.01,,,,,,,,,,,,,,,,,,,,,,,,,453250.26,876.612
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,31697.85,27391.08,,,,,,,,,,,,,,,,,,,,,,,,,59088.93,132.315
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-5780412.99,,,,,,,,,,,,,,,,,,,,,,,,,,,-5780412.99,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,585360.98,30471391.61,5284066.85,,,,,,,,,,,,,,,,,,,,,,,,,36340819.44,1390.57
[5A] Eliminación de residuos sólidos,,10744411.11,,,,,,,,,,,,,,,,,,,,,,,,,,10744411.11,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,6304853.28,,,,,,,,,,,,,,,,,,,,,,,,,,6304853.28,
[5A2] Sitios no controlados de eliminación de residuos ,,3172788.55,,,,,,,,,,,,,,,,,,,,,,,,,,3172788.55,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1266769.28,,,,,,,,,,,,,,,,,,,,,,,,,,1266769.28,
[5B] Tratamiento biológico de los residuos sólidos,,117840.4,83645.64,,,,,,,,,,,,,,,,,,,,,,,,,201486.04,
[5C] Incineración y quema a cielo abierto  de residuos,585360.98,965792.53,211699.77,,,,,,,,,,,,,,,,,,,,,,,,,1762853.28,1390.57
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,27123.09,74.131,780.499,,,,,,,,,,,,,,,,,,,,,,,,,27977.72,
[5C2] Quema a cielo abierto de residuos sólidos,558237.89,965718.4,210919.27,,,,,,,,,,,,,,,,,,,,,,,,,1734875.55,1390.57
[5D] Tratamiento y eliminación de aguas residuales,,18643347.57,4988721.45,,,,,,,,,,,,,,,,,,,,,,,,,23632069.01,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4815494.79,3075428.53,,,,,,,,,,,,,,,,,,,,,,,,,7890923.32,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,13827852.78,1913292.92,,,,,,,,,,,,,,,,,,,,,,,,,15741145.69,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),479944303.32,149469015.39,34879021.46,4281799.92,16499.92,0.0,60.864,0.0,2830976.11,1134316.67,8341.8,117743.34,11411.9,0.0,0.0,0.0,0.0,0.0,0.895,1052.36,587.291,117.723,0.001,42.063,0.001,1064.8,137070.21,672833426.04,78805.45
Bunkers,3474533.9,669.9,25360.49,,,,,,,,,,,,,,,,,,,,,,,,,3500564.29,49.181
Aviación internacional,3474533.9,669.9,25360.49,,,,,,,,,,,,,,,,,,,,,,,,,3500564.29,49.181
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27920179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27920179.0,
