categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,392361.73,,,,,,,,,,,,,,,,,,,,,,,,,,,392361.73,
[4(IV)] Emisiones de GEI por quemado de biomasa,,558053.3,258773.76,,,,,,,,,,,,,,,,,,,,,,,,,816827.06,3160.57
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,436032.35,153331.74,,,,,,,,,,,,,,,,,,,,,,,,,589364.09,1532.91
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,122020.95,105442.02,,,,,,,,,,,,,,,,,,,,,,,,,227462.97,1627.66
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-1916136.59,,,,,,,,,,,,,,,,,,,,,,,,,,,-1916136.59,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1683191.99,52835426.34,6293871.46,,,,,,,,,,,,,,,,,,,,,,,,,60812489.79,1460.59
[5A] Eliminación de residuos sólidos,,28826332.78,,,,,,,,,,,,,,,,,,,,,,,,,,28826332.78,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,18667495.57,,,,,,,,,,,,,,,,,,,,,,,,,,18667495.57,
[5A2] Sitios no controlados de eliminación de residuos ,,7075437.94,,,,,,,,,,,,,,,,,,,,,,,,,,7075437.94,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,3083399.27,,,,,,,,,,,,,,,,,,,,,,,,,,3083399.27,
[5B] Tratamiento biológico de los residuos sólidos,,108304.45,76876.82,,,,,,,,,,,,,,,,,,,,,,,,,185181.27,
[5C] Incineración y quema a cielo abierto  de residuos,1683191.99,786936.0,172875.58,,,,,,,,,,,,,,,,,,,,,,,,,2643003.56,1460.59
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,31222.18,51.303,1014.78,,,,,,,,,,,,,,,,,,,,,,,,,32288.26,
[5C2] Quema a cielo abierto de residuos sólidos,1651969.81,786884.69,171860.81,,,,,,,,,,,,,,,,,,,,,,,,,2610715.31,1460.59
[5D] Tratamiento y eliminación de aguas residuales,,23113853.13,6044119.06,,,,,,,,,,,,,,,,,,,,,,,,,29157972.19,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4768077.19,4157694.45,,,,,,,,,,,,,,,,,,,,,,,,,8925771.63,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,18345775.94,1886424.62,,,,,,,,,,,,,,,,,,,,,,,,,20232200.56,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),451128081.79,182865286.33,36724815.96,594189.37,2005628.32,7004.32,36293.44,277.997,8136831.46,8496311.2,280709.76,160588.58,418226.73,42412.35,66189.03,24970.67,4545.99,1386631.91,15048.62,24307.79,2696.14,244.027,0.003,87.292,0.002,2424.65,400746.62,692824550.33,63629.35
Bunkers,2674945.28,515.73,19524.07,,,,,,,,,,,,,,,,,,,,,,,,,2694985.08,37.842
Aviación internacional,2674945.28,515.73,19524.07,,,,,,,,,,,,,,,,,,,,,,,,,2694985.08,37.842
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,45003129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45003129.01,
