categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1A3a] Aviación civil,8275335.37,1595.49,60400.56,,,,,,,,,,,,,,,,,,,,,,,,,8337331.42,117.07
[1A3b] Autotransporte,168635667.23,472595.28,1715101.96,,,,,,,,,,,,,,,,,,,,,,,,,170823364.46,14251.4
[1A3c] Ferrocarriles,2186145.87,3486.99,227434.79,,,,,,,,,,,,,,,,,,,,,,,,,2417067.65,51.55
[1A3d] Navegación marítima y fluvial,2177875.65,5807.93,15705.13,,,,,,,,,,,,,,,,,,,,,,,,,2199388.71,114.243
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,35166986.12,367193.37,377420.23,,,,,,,,,,,,,,,,,,,,,,,,,35911599.72,37963.33
[1A4a] Comercial/institucional,4993712.54,11112.86,2236.19,,,,,,,,,,,,,,,,,,,,,,,,,5007061.59,2373.25
[1A4b] Residencial,18738817.26,312701.27,350824.55,,,,,,,,,,,,,,,,,,,,,,,,,19402343.08,35318.47
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,11434456.32,43379.24,24359.49,,,,,,,,,,,,,,,,,,,,,,,,,11502195.05,271.61
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,11037220.74,15913105.31,16621.44,,,,,,,,,,,,,,,,,,,,,,,,,26966947.49,5670.72
[1B1] Combustibles sólidos,60930.52,2143106.37,,,,,,,,,,,,,,,,,,,,,,,,,,2204036.89,
[1B1a] Minería carbonífera y manejo del carbón,60930.52,2143106.37,,,,,,,,,,,,,,,,,,,,,,,,,,2204036.89,
[1B1ai] Minas subterráneas,58027.46,2055656.06,,,,,,,,,,,,,,,,,,,,,,,,,,2113683.52,
[1B1aii] Minas superficie,2903.06,87450.31,,,,,,,,,,,,,,,,,,,,,,,,,,90353.37,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,10976290.22,13769998.94,16621.44,,,,,,,,,,,,,,,,,,,,,,,,,24762910.6,5670.72
[1B2a] Petróleo,8680012.33,7466096.63,16581.16,,,,,,,,,,,,,,,,,,,,,,,,,16162690.12,
1B2ai Venteo petróleo,3047629.35,4040928.13,,,,,,,,,,,,,,,,,,,,,,,,,,7088557.48,
1B2aii Quemado petróleo,5598600.62,3306307.96,16581.16,,,,,,,,,,,,,,,,,,,,,,,,,8921489.74,5670.72
1B2aiii Otras fugitivas petróleo,33782.36,118860.54,,,,,,,,,,,,,,,,,,,,,,,,,,152642.9,
[1B2b] Gas natural,2296277.89,6303902.31,40.28,,,,,,,,,,,,,,,,,,,,,,,,,8600220.48,
1B2bi Venteo gas natural,1623910.24,2698549.81,,,,,,,,,,,,,,,,,,,,,,,,,,4322460.05,
1B2bii Quemado gas natural,669339.91,853587.88,40.28,,,,,,,,,,,,,,,,,,,,,,,,,1522968.07,
1B2biii Otras fugitivas gas natural,3027.74,2751764.62,,,,,,,,,,,,,,,,,,,,,,,,,,2754792.36,
[2] Procesos industriales y uso de productos,52421907.36,278853.1,727228.47,2335378.18,1390856.29,12836.68,33694.61,282.215,7180111.07,7849256.45,240784.68,486911.31,482525.22,37478.67,71819.69,47838.32,1073.52,1293378.77,1.712,22749.31,2508.33,225.081,0.003,80.531,0.002,2272.45,278664.1,75198716.11,
[2A] Industria de los minerales,30823829.83,,,,,,,,,,,,,,,,,,,,,,,,,,,30823829.83,
[2A1] Producción de cemento,19375977.81,,,,,,,,,,,,,,,,,,,,,,,,,,,19375977.81,
[2A2] Producción de cal,3924034.19,,,,,,,,,,,,,,,,,,,,,,,,,,,3924034.19,
[2A3] Producción de vidrio,952604.16,,,,,,,,,,,,,,,,,,,,,,,,,,,952604.16,
[2A4] Otros usos de carbonatos,6571213.67,,,,,,,,,,,,,,,,,,,,,,,,,,,6571213.67,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2834249.3,275419.18,726951.34,2334855.52,,,,,,,,,,,,,,,,,,,,,,,,6171475.34,
[2B1] Producción de amoniaco,180982.56,,,,,,,,,,,,,,,,,,,,,,,,,,,180982.56,
[2B2] Producción de ácido nítrico,,,546146.87,,,,,,,,,,,,,,,,,,,,,,,,,546146.87,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,180804.47,,,,,,,,,,,,,,,,,,,,,,,,,180804.47,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,386969.22,,,,,,,,,,,,,,,,,,,,,,,,,,,386969.22,
[2B7] Producción de ceniza de sosa,174975.96,,,,,,,,,,,,,,,,,,,,,,,,,,,174975.96,
[2B8] Producción petroquímica y negro de humo,2091321.56,275419.18,,,,,,,,,,,,,,,,,,,,,,,,,,2366740.74,
[2B9] Producción fluoroquímica,,,,2334855.52,,,,,,,,,,,,,,,,,,,,,,,,2334855.52,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,18655518.81,3433.92,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,18658952.73,
[2C1] Producción de hierro y acero,18241040.0,3433.92,,,,,,,,,,,,,,,,,,,,,,,,,,18244473.92,
[2C2] Producción de ferroaleaciones,336741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,336741.0,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,77737.81,,,,,,,,,,,,,,,,,,,,,,,,,,,77737.81,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,72779.86,,,,,,,,,,,,,,,,,,,,,,,,,,,72779.86,
[2D1] Uso de lubricantes,57528.91,,,,,,,,,,,,,,,,,,,,,,,,,,,57528.91,
[2D2] Uso de la cera de parafina,15250.95,,,,,,,,,,,,,,,,,,,,,,,,,,,15250.95,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,277.133,522.66,,,,,,,,,,,,,,,1.712,22749.31,2508.33,225.081,0.003,80.531,0.002,2272.45,2098.89,30736.09,
[2E1] Circuitos integrados o semiconductores,,,225.629,522.66,,,,,,,,,,,,,,,1.712,2012.07,1122.88,225.081,0.003,80.422,0.002,2035.85,990.525,7216.83,
[2E2] Pantalla plana tipo TFT,,,51.504,,,,,,,,,,,,,,,,,49.095,,,,0.109,,236.608,1108.36,1445.68,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,20688.14,1385.45,,,,,,,22073.59,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1390856.29,12836.68,33694.61,282.215,7180111.07,7849256.45,240784.68,486911.31,482525.22,37478.67,71819.69,47838.32,1073.52,1293378.77,,,,,,,,,,19128847.49,
[2F1] Refrigeración y aire acondicionado,,,,,1390856.29,,,,6627459.83,7849256.45,240784.68,,,,,,,1293378.77,,,,,,,,,,17401736.01,
[2F2] Agentes espumantes,,,,,,,,282.215,1820.06,,,486911.31,,,,45066.21,,,,,,,,,,,,534079.79,
[2F3] Protección contra incendios,,,,,,,33694.61,,,,,,,37478.67,71819.69,,1073.52,,,,,,,,,,,144066.49,
[2F4] Aerosoles,,,,,,,,,550831.19,,,,482525.22,,,2772.12,,,,,,,,,,,,1036128.52,
[2F5] Solventes,,,,,,12836.68,,,,,,,,,,,,,,,,,,,,,,12836.68,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,276565.21,276565.21,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,276565.21,276565.21,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,35529.56,,,,,,,,,,,,,,,,,,,,,,,,,,,35529.56,
[2H1] Industria de la pulpa y el papel,35529.56,,,,,,,,,,,,,,,,,,,,,,,,,,,35529.56,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1430743.47,95690172.84,30472822.2,,,,,,,,,,,,,,,,,,,,,,,,,127593738.51,0.0
[3A] Fermentación entérica,,76202082.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,76202082.0,
[3A1] Bovino,,71904834.0,,,,,,,,,,,,,,,,,,,,,,,,,,71904834.0,
[3A2] Ovinos,,1629087.0,,,,,,,,,,,,,,,,,,,,,,,,,,1629087.0,
[3A3] Porcinos,,400015.0,,,,,,,,,,,,,,,,,,,,,,,,,,400015.0,
[3A4a] Búfalos,,324808.0,,,,,,,,,,,,,,,,,,,,,,,,,,324808.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1396434.0,,,,,,,,,,,,,,,,,,,,,,,,,,1396434.0,
[3A4e] Caballos,,437594.0,,,,,,,,,,,,,,,,,,,,,,,,,,437594.0,
[3A4f] Mulas y asnos,,109310.0,,,,,,,,,,,,,,,,,,,,,,,,,,109310.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,18640462.0,7579028.94,,,,,,,,,,,,,,,,,,,,,,,,,26219490.94,
[3B1] Bovino,,10880262.0,6233338.0,,,,,,,,,,,,,,,,,,,,,,,,,17113600.0,
[3B2] Ovinos,,38103.0,36966.0,,,,,,,,,,,,,,,,,,,,,,,,,75069.0,
[3B3] Porcinos,,5733607.0,456569.0,,,,,,,,,,,,,,,,,,,,,,,,,6190176.0,
[3B4a] Búfalos,,9553.0,31893.0,,,,,,,,,,,,,,,,,,,,,,,,,41446.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38123.0,22233.0,,,,,,,,,,,,,,,,,,,,,,,,,60356.0,
[3B4e] Caballos,,42061.0,333883.0,,,,,,,,,,,,,,,,,,,,,,,,,375944.0,
[3B4f] Mulas y asnos,,10729.0,74476.0,,,,,,,,,,,,,,,,,,,,,,,,,85205.0,
[3B4g] Aves de corral,,1888024.0,389670.94,,,,,,,,,,,,,,,,,,,,,,,,,2277694.94,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,738250.57,,,,,,,,,,,,,,,,,,,,,,,,,738250.57,
[3C] Cultivo del arroz,,137746.43,,,,,,,,,,,,,,,,,,,,,,,,,,137746.43,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,15495564.3,,,,,,,,,,,,,,,,,,,,,,,,,15495564.3,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6444851.27,,,,,,,,,,,,,,,,,,,,,,,,,6444851.27,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,709882.41,215127.12,,,,,,,,,,,,,,,,,,,,,,,,,925009.52,
[3G] Encalado,36913.04,,,,,,,,,,,,,,,,,,,,,,,,,,,36913.04,
[3H] aplicación de urea,1393830.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1393830.43,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-182081206.37,497630.79,280754.37,,,,,,,,,,,,,,,,,,,,,,,,,-181302821.21,6395.3
[4A] Tierra forestales,-182791061.84,,,,,,,,,,,,,,,,,,,,,,,,,,,-182791061.84,
[4A1] Tierras forestales que permanecen como tal,-178572711.52,,,,,,,,,,,,,,,,,,,,,,,,,,,-178572711.52,
[4A2] Tierras convertidas a tierras forestales,-4218350.32,,,,,,,,,,,,,,,,,,,,,,,,,,,-4218350.32,
[4B] Tierra de cultivo,-9837296.4,,,,,,,,,,,,,,,,,,,,,,,,,,,-9837296.4,
[4B1] Tierras de cultivo que permanecen como tal,-20560942.28,,,,,,,,,,,,,,,,,,,,,,,,,,,-20560942.28,
[4B2] Tierras convertidas a tierras de cultivo,10723645.89,,,,,,,,,,,,,,,,,,,,,,,,,,,10723645.89,
[4C] Praderas,13840157.08,,,,,,,,,,,,,,,,,,,,,,,,,,,13840157.08,
[4C1] Praderas que permanecen como tal,-476261.76,,,,,,,,,,,,,,,,,,,,,,,,,,,-476261.76,
[4C2] Tierras convertidas en praderas,14316418.84,,,,,,,,,,,,,,,,,,,,,,,,,,,14316418.84,
[4D] Humedales,198340.8,,,,,,,,,,,,,,,,,,,,,,,,,,,198340.8,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,198340.8,,,,,,,,,,,,,,,,,,,,,,,,,,,198340.8,
[4E] Asentamientos ,322989.45,,,,,,,,,,,,,,,,,,,,,,,,,,,322989.45,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,322989.45,,,,,,,,,,,,,,,,,,,,,,,,,,,322989.45,
[4F] Otras tierras ,85088.18,,,,,,,,,,,,,,,,,,,,,,,,,,,85088.18,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,85088.18,,,,,,,,,,,,,,,,,,,,,,,,,,,85088.18,
[4(IV)] Emisiones de GEI por quemado de biomasa,,497630.79,280754.37,,,,,,,,,,,,,,,,,,,,,,,,,778385.16,6395.3
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,299877.82,109870.01,,,,,,,,,,,,,,,,,,,,,,,,,409747.83,2986.61
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,197752.97,170884.36,,,,,,,,,,,,,,,,,,,,,,,,,368637.33,3408.69
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-3899423.64,,,,,,,,,,,,,,,,,,,,,,,,,,,-3899423.64,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1545482.17,47407622.95,4773634.2,,,,,,,,,,,,,,,,,,,,,,,,,53726739.32,1478.15
[5A] Eliminación de residuos sólidos,,25559737.3,,,,,,,,,,,,,,,,,,,,,,,,,,25559737.3,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,16544253.62,,,,,,,,,,,,,,,,,,,,,,,,,,16544253.62,
[5A2] Sitios no controlados de eliminación de residuos ,,6306164.25,,,,,,,,,,,,,,,,,,,,,,,,,,6306164.25,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,2709319.42,,,,,,,,,,,,,,,,,,,,,,,,,,2709319.42,
[5B] Tratamiento biológico de los residuos sólidos,,97832.37,69443.51,,,,,,,,,,,,,,,,,,,,,,,,,167275.89,
[5C] Incineración y quema a cielo abierto  de residuos,1545482.17,834093.01,183519.43,,,,,,,,,,,,,,,,,,,,,,,,,2563094.61,1478.15
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,43867.51,76.232,1364.66,,,,,,,,,,,,,,,,,,,,,,,,,45308.4,
[5C2] Quema a cielo abierto de residuos sólidos,1501614.66,834016.78,182154.76,,,,,,,,,,,,,,,,,,,,,,,,,2517786.21,1478.15
[5D] Tratamiento y eliminación de aguas residuales,,20915960.27,4520671.26,,,,,,,,,,,,,,,,,,,,,,,,,25436631.53,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4058609.16,2188201.35,,,,,,,,,,,,,,,,,,,,,,,,,6246810.51,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16857351.11,2332469.91,,,,,,,,,,,,,,,,,,,,,,,,,19189821.01,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),543261071.51,160399687.48,38826050.58,2335378.18,1390856.29,12836.68,33694.61,282.215,7180111.07,7849256.45,240784.68,486911.31,482525.22,37478.67,71819.69,47838.32,1073.52,1293378.77,1.712,22749.31,2508.33,225.081,0.003,80.531,0.002,2272.45,278664.1,764257536.75,68540.35
Bunkers,6914065.33,1333.03,50464.84,,,,,,,,,,,,,,,,,,,,,,,,,6965863.2,97.812
Aviación internacional,6914065.33,1333.03,50464.84,,,,,,,,,,,,,,,,,,,,,,,,,6965863.2,97.812
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,33261855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33261855.0,
