categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[3B] Gestión del estiércol,,19445105.0,8227651.92,,,,,,,,,,,,,,,,,,,,,,,,,27672756.92,
[3B1] Bovino,,11634669.0,6644341.0,,,,,,,,,,,,,,,,,,,,,,,,,18279010.0,
[3B2] Ovinos,,38221.0,37550.0,,,,,,,,,,,,,,,,,,,,,,,,,75771.0,
[3B3] Porcinos,,5602553.0,528202.0,,,,,,,,,,,,,,,,,,,,,,,,,6130755.0,
[3B4a] Búfalos,,11200.0,37391.0,,,,,,,,,,,,,,,,,,,,,,,,,48591.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,38466.0,22237.0,,,,,,,,,,,,,,,,,,,,,,,,,60703.0,
[3B4e] Caballos,,57780.0,457703.0,,,,,,,,,,,,,,,,,,,,,,,,,515483.0,
[3B4f] Mulas y asnos,,11215.0,80972.0,,,,,,,,,,,,,,,,,,,,,,,,,92187.0,
[3B4g] Aves de corral,,2051001.0,419255.92,,,,,,,,,,,,,,,,,,,,,,,,,2470256.92,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,1459770.31,,,,,,,,,,,,,,,,,,,,,,,,,1459770.31,
[3C] Cultivo del arroz,,115723.3,,,,,,,,,,,,,,,,,,,,,,,,,,115723.3,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,13963423.0,,,,,,,,,,,,,,,,,,,,,,,,,13963423.0,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6916705.53,,,,,,,,,,,,,,,,,,,,,,,,,6916705.53,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,636590.57,194089.21,,,,,,,,,,,,,,,,,,,,,,,,,830679.78,3313.4
[3G] Encalado,43443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,43443.8,
[3H] aplicación de urea,1548694.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1548694.08,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-192396932.17,1918626.98,952434.18,,,,,,,,,,,,,,,,,,,,,,,,,-189525871.02,3937.25
[4A] Tierra forestales,-182031436.23,,,,,,,,,,,,,,,,,,,,,,,,,,,-182031436.23,
[4A1] Tierras forestales que permanecen como tal,-176925012.16,,,,,,,,,,,,,,,,,,,,,,,,,,,-176925012.16,
[4A2] Tierras convertidas a tierras forestales,-5106424.07,,,,,,,,,,,,,,,,,,,,,,,,,,,-5106424.07,
[4B] Tierra de cultivo,-17721649.32,,,,,,,,,,,,,,,,,,,,,,,,,,,-17721649.32,
[4B1] Tierras de cultivo que permanecen como tal,-22652757.62,,,,,,,,,,,,,,,,,,,,,,,,,,,-22652757.62,
[4B2] Tierras convertidas a tierras de cultivo,4931108.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4931108.3,
[4C] Praderas,7997114.26,,,,,,,,,,,,,,,,,,,,,,,,,,,7997114.26,
[4C1] Praderas que permanecen como tal,-468589.89,,,,,,,,,,,,,,,,,,,,,,,,,,,-468589.89,
[4C2] Tierras convertidas en praderas,8465704.14,,,,,,,,,,,,,,,,,,,,,,,,,,,8465704.14,
[4D] Humedales,102485.26,,,,,,,,,,,,,,,,,,,,,,,,,,,102485.26,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,102485.26,,,,,,,,,,,,,,,,,,,,,,,,,,,102485.26,
[4E] Asentamientos ,357479.12,,,,,,,,,,,,,,,,,,,,,,,,,,,357479.13,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,357479.13,,,,,,,,,,,,,,,,,,,,,,,,,,,357479.13,
[4F] Otras tierras ,2504582.04,,,,,,,,,,,,,,,,,,,,,,,,,,,2504582.04,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,2504582.04,,,,,,,,,,,,,,,,,,,,,,,,,,,2504582.04,
[4(IV)] Emisiones de GEI por quemado de biomasa,,1918626.98,952434.18,,,,,,,,,,,,,,,,,,,,,,,,,2871061.16,3937.25
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,1902625.57,938606.88,,,,,,,,,,,,,,,,,,,,,,,,,2841232.45,3755.56
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,16001.41,13827.3,,,,,,,,,,,,,,,,,,,,,,,,,29828.71,181.69
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-3605507.32,,,,,,,,,,,,,,,,,,,,,,,,,,,-3605507.32,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1922233.62,56811764.05,6003096.2,,,,,,,,,,,,,,,,,,,,,,,,,64737093.87,1510.38
[5A] Eliminación de residuos sólidos,,32775111.85,,,,,,,,,,,,,,,,,,,,,,,,,,32775111.85,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,20749558.95,,,,,,,,,,,,,,,,,,,,,,,,,,20749558.95,
[5A2] Sitios no controlados de eliminación de residuos ,,7828634.97,,,,,,,,,,,,,,,,,,,,,,,,,,7828634.97,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,4196917.93,,,,,,,,,,,,,,,,,,,,,,,,,,4196917.93,
[5B] Tratamiento biológico de los residuos sólidos,,106990.96,75944.47,,,,,,,,,,,,,,,,,,,,,,,,,182935.43,
[5C] Incineración y quema a cielo abierto  de residuos,1922233.62,774499.33,170350.32,,,,,,,,,,,,,,,,,,,,,,,,,2867083.26,1510.38
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,40528.2,76.8,1211.33,,,,,,,,,,,,,,,,,,,,,,,,,41816.33,
[5C2] Quema a cielo abierto de residuos sólidos,1881705.42,774422.53,169138.99,,,,,,,,,,,,,,,,,,,,,,,,,2825266.93,1510.38
[5D] Tratamiento y eliminación de aguas residuales,,23155161.91,5756801.41,,,,,,,,,,,,,,,,,,,,,,,,,28911963.32,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4778049.05,2771767.58,,,,,,,,,,,,,,,,,,,,,,,,,7549816.63,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,18377112.86,2985033.84,,,,,,,,,,,,,,,,,,,,,,,,,21362146.7,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),498522717.0,181326280.42,39735249.5,626692.91,3062929.5,4735.88,33448.04,273.843,9012788.7,9954157.31,303433.51,173144.64,670283.77,39087.23,60999.81,106330.42,4189.58,1802170.62,57262.82,30560.87,3359.29,299.846,0.003,107.258,0.002,2976.68,401213.17,745934692.62,75460.42
Bunkers,6214361.03,1198.13,45357.79,,,,,,,,,,,,,,,,,,,,,,,,,6260916.95,87.914
Aviación internacional,6214361.03,1198.13,45357.79,,,,,,,,,,,,,,,,,,,,,,,,,6260916.95,87.914
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,43571572.0,37862825.0,,,,,,,,,,,,,,,,,,,,,,,,,,81434397.22,
