categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1A2] Industrias manufactura y de la construcción,55620249.44,105692.24,144397.34,,,,,,,,,,,,,,,,,,,,,,,,,55870339.01,895.089
[1A2a] Hierro y acero,1295580.87,732.744,874.03,,,,,,,,,,,,,,,,,,,,,,,,,1297187.64,11.202
[1A2b] Metales no ferrosos,1799808.19,1347.83,2117.22,,,,,,,,,,,,,,,,,,,,,,,,,1803273.24,23.084
[1A2c] Sustancias químicas,3708520.48,2250.93,2893.83,,,,,,,,,,,,,,,,,,,,,,,,,3713665.25,24.978
1A2ci Petroquímica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2cii Industria química,3589486.34,2131.85,2680.88,,,,,,,,,,,,,,,,,,,,,,,,,3594299.07,24.495
1A2ciii Fertilizantes,119034.14,119.089,212.947,,,,,,,,,,,,,,,,,,,,,,,,,119366.18,0.483
"[1A2d] Pulpa, papel e imprenta",2231042.29,1439.09,1983.49,,,,,,,,,,,,,,,,,,,,,,,,,2234464.87,32.952
"[1A2e] Procesamiento de alimentos, bebidas y tabaco",860302.07,36925.51,47018.73,,,,,,,,,,,,,,,,,,,,,,,,,944246.31,491.6
1A2ei elaboración de azúcares,0.0,36119.54,45579.42,,,,,,,,,,,,,,,,,,,,,,,,,81698.97,469.124
1A2eii elaboración de bebidas,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1A2eiii elaboración de productos de tabaco,453157.17,404.14,697.31,,,,,,,,,,,,,,,,,,,,,,,,,454258.63,2.745
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,407144.89,401.823,741.997,,,,,,,,,,,,,,,,,,,,,,,,,408288.71,19.732
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,599085.16,331.608,402.113,,,,,,,,,,,,,,,,,,,,,,,,,599818.88,1.648
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,11596142.33,12569.3,20699.14,,,,,,,,,,,,,,,,,,,,,,,,,11629410.77,66.651
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,551007.56,635.335,1202.6,,,,,,,,,,,,,,,,,,,,,,,,,552845.49,2.442
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,32978760.5,49459.89,67206.18,,,,,,,,,,,,,,,,,,,,,,,,,33095426.57,240.532
1A2mi Fabricación de vidrio y productos de vidrio,3103312.14,1682.15,1902.37,,,,,,,,,,,,,,,,,,,,,,,,,3106896.65,23.808
1A2mii Fabricación de productos de hule,523847.61,406.279,638.699,,,,,,,,,,,,,,,,,,,,,,,,,524892.59,5.864
1A2miii Otras ramas,29351600.75,47371.46,64665.12,,,,,,,,,,,,,,,,,,,,,,,,,29463637.33,210.86
[1A3] Transporte,150357889.6,418093.41,2295191.54,,,,,,,,,,,,,,,,,,,,,,,,,153071174.55,15905.45
[1A3a] Aviación civil,3829756.31,738.378,27952.88,,,,,,,,,,,,,,,,,,,,,,,,,3858447.57,54.179
[1A3b] Autotransporte,142124304.37,407660.34,2045572.03,,,,,,,,,,,,,,,,,,,,,,,,,144577536.74,15739.4
[1A3c] Ferrocarriles,1959972.92,3126.24,203904.98,,,,,,,,,,,,,,,,,,,,,,,,,2167004.14,46.22
[1A3d] Navegación marítima y fluvial,2443856.0,6568.46,17761.65,,,,,,,,,,,,,,,,,,,,,,,,,2468186.11,65.65
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,33031680.07,366801.51,382813.89,,,,,,,,,,,,,,,,,,,,,,,,,33781295.47,39081.09
[1A4a] Comercial/institucional,4797824.81,10992.22,2541.83,,,,,,,,,,,,,,,,,,,,,,,,,4811358.86,2302.69
[1A4b] Residencial,19353650.25,322356.33,361601.77,,,,,,,,,,,,,,,,,,,,,,,,,20037608.35,36487.94
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,8880205.01,33452.96,18670.29,,,,,,,,,,,,,,,,,,,,,,,,,8932328.26,290.46
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,12315467.93,20995880.93,12220.5,,,,,,,,,,,,,,,,,,,,,,,,,33323569.36,2614.07
[1B1] Combustibles sólidos,126616.37,4453471.68,,,,,,,,,,,,,,,,,,,,,,,,,,4580088.05,
[1B1a] Minería carbonífera y manejo del carbón,126616.37,4453471.68,,,,,,,,,,,,,,,,,,,,,,,,,,4580088.05,
[1B1ai] Minas subterráneas,120583.69,4271746.0,,,,,,,,,,,,,,,,,,,,,,,,,,4392329.69,
[1B1aii] Minas superficie,6032.68,181725.68,,,,,,,,,,,,,,,,,,,,,,,,,,187758.36,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,12188851.56,16542409.25,12220.5,,,,,,,,,,,,,,,,,,,,,,,,,28743481.31,2614.07
[1B2a] Petróleo,9890979.02,9596382.74,12133.98,,,,,,,,,,,,,,,,,,,,,,,,,19499495.74,
1B2ai Venteo petróleo,5819574.32,5978770.46,,,,,,,,,,,,,,,,,,,,,,,,,,11798344.78,
1B2aii Quemado petróleo,4027696.01,3477033.47,12133.98,,,,,,,,,,,,,,,,,,,,,,,,,7516863.46,2614.07
1B2aiii Otras fugitivas petróleo,43708.69,140578.81,,,,,,,,,,,,,,,,,,,,,,,,,,184287.5,
[1B2b] Gas natural,2297872.54,6946026.51,86.52,,,,,,,,,,,,,,,,,,,,,,,,,9243985.57,
1B2bi Venteo gas natural,2218028.43,2993152.14,,,,,,,,,,,,,,,,,,,,,,,,,,5211180.57,
1B2bii Quemado gas natural,74416.5,1388.85,86.52,,,,,,,,,,,,,,,,,,,,,,,,,75891.87,
1B2biii Otras fugitivas gas natural,5427.61,3951485.52,,,,,,,,,,,,,,,,,,,,,,,,,,3956913.13,
[2] Procesos industriales y uso de productos,48436263.05,221002.39,719132.54,2382076.88,307610.17,12976.35,3301.87,0.0,5089422.39,5944675.59,64595.11,293083.5,102460.32,4894.73,6139.51,0.0,0.0,508309.79,1.063,16905.75,1745.76,139.77,0.002,49.94,0.001,1264.22,164339.73,64280390.43,
[2A] Industria de los minerales,26528056.84,,,,,,,,,,,,,,,,,,,,,,,,,,,26528056.84,
[2A1] Producción de cemento,18331257.1,,,,,,,,,,,,,,,,,,,,,,,,,,,18331257.1,
[2A2] Producción de cal,3382106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,3382106.01,
[2A3] Producción de vidrio,667582.4,,,,,,,,,,,,,,,,,,,,,,,,,,,667582.4,
[2A4] Otros usos de carbonatos,4147111.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4147111.32,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,3163087.24,216979.79,718992.43,2381752.32,,,,,,,,,,,,,,,,,,,,,,,,6480811.78,
[2B1] Producción de amoniaco,1125581.41,,,,,,,,,,,,,,,,,,,,,,,,,,,1125581.41,
[2B2] Producción de ácido nítrico,,,539771.6,,,,,,,,,,,,,,,,,,,,,,,,,539771.6,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,179220.83,,,,,,,,,,,,,,,,,,,,,,,,,179220.83,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,183770.28,,,,,,,,,,,,,,,,,,,,,,,,,,,183770.28,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1813715.55,216979.79,,,,,,,,,,,,,,,,,,,,,,,,,,2030695.34,
[2B9] Producción fluoroquímica,,,,2381752.32,,,,,,,,,,,,,,,,,,,,,,,,2381752.32,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,18547253.69,4022.6,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,18551276.29,
[2C1] Producción de hierro y acero,18117020.41,4022.6,,,,,,,,,,,,,,,,,,,,,,,,,,18121043.01,
[2C2] Producción de ferroaleaciones,306107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,306107.9,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,124125.38,,,,,,,,,,,,,,,,,,,,,,,,,,,124125.38,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,148994.72,,,,,,,,,,,,,,,,,,,,,,,,,,,148994.72,
[2D1] Uso de lubricantes,125291.27,,,,,,,,,,,,,,,,,,,,,,,,,,,125291.27,
[2D2] Uso de la cera de parafina,23703.45,,,,,,,,,,,,,,,,,,,,,,,,,,,23703.45,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,140.111,324.561,,,,,,,,,,,,,,,1.063,16905.75,1745.76,139.77,0.002,49.94,0.001,1264.22,615.095,21186.27,
[2E1] Circuitos integrados o semiconductores,,,140.111,324.561,,,,,,,,,,,,,,,1.063,1249.45,697.282,139.77,0.002,49.94,0.001,1264.22,615.095,4481.49,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,15656.3,1048.48,,,,,,,16704.77,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,307610.17,12976.35,3301.87,0.0,5089422.39,5944675.59,64595.11,293083.5,102460.32,4894.73,6139.51,0.0,0.0,508309.79,,,,,,,,,,12337469.34,
[2F1] Refrigeración y aire acondicionado,,,,,307610.17,,,,4771871.03,5944675.59,64595.11,,,,,,,508309.79,,,,,,,,,,11597061.69,
[2F2] Agentes espumantes,,,,,,,,0.0,2653.62,,,293083.5,,,,0.0,,,,,,,,,,,,295737.12,
[2F3] Protección contra incendios,,,,,,,3301.87,,,,,,,4894.73,6139.51,,0.0,,,,,,,,,,,14336.11,
[2F4] Aerosoles,,,,,,,,,314897.74,,,,102460.32,,,0.0,,,,,,,,,,,,417358.07,
[2F5] Solventes,,,,,,12976.35,,,,,,,,,,,,,,,,,,,,,,12976.35,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,163724.63,163724.63,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,163724.63,163724.63,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,48870.57,,,,,,,,,,,,,,,,,,,,,,,,,,,48870.57,
[2H1] Industria de la pulpa y el papel,48870.57,,,,,,,,,,,,,,,,,,,,,,,,,,,48870.57,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1615853.88,87840204.75,27821344.46,,,,,,,,,,,,,,,,,,,,,,,,,117277403.09,3597.15
[3A] Fermentación entérica,,70081768.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,70081768.0,
[3A1] Bovino,,65974329.0,,,,,,,,,,,,,,,,,,,,,,,,,,65974329.0,
[3A2] Ovinos,,1576947.0,,,,,,,,,,,,,,,,,,,,,,,,,,1576947.0,
[3A3] Porcinos,,370999.0,,,,,,,,,,,,,,,,,,,,,,,,,,370999.0,
[3A4a] Búfalos,,240821.0,,,,,,,,,,,,,,,,,,,,,,,,,,240821.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1395534.0,,,,,,,,,,,,,,,,,,,,,,,,,,1395534.0,
[3A4e] Caballos,,421304.0,,,,,,,,,,,,,,,,,,,,,,,,,,421304.0,
[3A4f] Mulas y asnos,,101834.0,,,,,,,,,,,,,,,,,,,,,,,,,,101834.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,17029798.0,6914609.84,,,,,,,,,,,,,,,,,,,,,,,,,23944407.84,
[3B1] Bovino,,10192255.0,5627348.0,,,,,,,,,,,,,,,,,,,,,,,,,15819603.0,
[3B2] Ovinos,,34341.0,34771.0,,,,,,,,,,,,,,,,,,,,,,,,,69112.0,
[3B3] Porcinos,,4995567.0,486451.0,,,,,,,,,,,,,,,,,,,,,,,,,5482018.0,
[3B4a] Búfalos,,7083.0,23646.0,,,,,,,,,,,,,,,,,,,,,,,,,30729.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,37719.0,21241.0,,,,,,,,,,,,,,,,,,,,,,,,,58960.0,
[3B4e] Caballos,,38990.0,321454.0,,,,,,,,,,,,,,,,,,,,,,,,,360444.0,
[3B4f] Mulas y asnos,,9783.0,69219.0,,,,,,,,,,,,,,,,,,,,,,,,,79002.0,
[3B4g] Aves de corral,,1714060.0,330479.84,,,,,,,,,,,,,,,,,,,,,,,,,2044539.84,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2812380.0,,,,,,,,,,,,,,,,,,,,,,,,,2812380.0,
[3C] Cultivo del arroz,,90271.79,,,,,,,,,,,,,,,,,,,,,,,,,,90271.79,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,11799972.7,,,,,,,,,,,,,,,,,,,,,,,,,11799972.7,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6100756.91,,,,,,,,,,,,,,,,,,,,,,,,,6100756.91,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,638366.96,193625.01,,,,,,,,,,,,,,,,,,,,,,,,,831991.97,3597.15
[3G] Encalado,43880.84,,,,,,,,,,,,,,,,,,,,,,,,,,,43880.84,
[3H] aplicación de urea,1571973.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1571973.04,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-188705135.24,607669.43,280701.9,,,,,,,,,,,,,,,,,,,,,,,,,-187816763.91,2817.41
[4A] Tierra forestales,-185776495.96,,,,,,,,,,,,,,,,,,,,,,,,,,,-185776495.96,
[4A1] Tierras forestales que permanecen como tal,-182890256.27,,,,,,,,,,,,,,,,,,,,,,,,,,,-182890256.27,
[4A2] Tierras convertidas a tierras forestales,-2886239.69,,,,,,,,,,,,,,,,,,,,,,,,,,,-2886239.69,
[4B] Tierra de cultivo,-12663571.5,,,,,,,,,,,,,,,,,,,,,,,,,,,-12663571.5,
[4B1] Tierras de cultivo que permanecen como tal,-17092725.45,,,,,,,,,,,,,,,,,,,,,,,,,,,-17092725.45,
[4B2] Tierras convertidas a tierras de cultivo,4429153.95,,,,,,,,,,,,,,,,,,,,,,,,,,,4429153.95,
[4C] Praderas,9660510.5,,,,,,,,,,,,,,,,,,,,,,,,,,,9660510.5,
[4C1] Praderas que permanecen como tal,-458485.24,,,,,,,,,,,,,,,,,,,,,,,,,,,-458485.24,
[4C2] Tierras convertidas en praderas,10118995.74,,,,,,,,,,,,,,,,,,,,,,,,,,,10118995.74,
[4D] Humedales,287092.14,,,,,,,,,,,,,,,,,,,,,,,,,,,287092.14,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,287092.14,,,,,,,,,,,,,,,,,,,,,,,,,,,287092.14,
[4E] Asentamientos ,1556919.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1556919.92,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,1556919.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1556919.92,
[4F] Otras tierras ,91465.79,,,,,,,,,,,,,,,,,,,,,,,,,,,91465.79,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,91465.79,,,,,,,,,,,,,,,,,,,,,,,,,,,91465.79,
[4(IV)] Emisiones de GEI por quemado de biomasa,,607669.43,280701.9,,,,,,,,,,,,,,,,,,,,,,,,,888371.33,2817.41
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,486965.06,176397.58,,,,,,,,,,,,,,,,,,,,,,,,,663362.64,2051.56
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,120704.37,104304.32,,,,,,,,,,,,,,,,,,,,,,,,,225008.69,765.85
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-1861056.13,,,,,,,,,,,,,,,,,,,,,,,,,,,-1861056.13,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,968738.75,38732015.07,5478387.19,,,,,,,,,,,,,,,,,,,,,,,,,45179141.01,1380.23
[5A] Eliminación de residuos sólidos,,16791286.26,,,,,,,,,,,,,,,,,,,,,,,,,,16791286.26,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,10490881.57,,,,,,,,,,,,,,,,,,,,,,,,,,10490881.57,
[5A2] Sitios no controlados de eliminación de residuos ,,4479644.74,,,,,,,,,,,,,,,,,,,,,,,,,,4479644.74,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1820759.95,,,,,,,,,,,,,,,,,,,,,,,,,,1820759.95,
[5B] Tratamiento biológico de los residuos sólidos,,126191.22,89573.23,,,,,,,,,,,,,,,,,,,,,,,,,215764.45,
[5C] Incineración y quema a cielo abierto  de residuos,968738.75,873633.31,196734.68,,,,,,,,,,,,,,,,,,,,,,,,,2039106.74,1380.23
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,12613.36,108.528,5951.11,,,,,,,,,,,,,,,,,,,,,,,,,18673.0,
[5C2] Quema a cielo abierto de residuos sólidos,956125.39,873524.78,190783.57,,,,,,,,,,,,,,,,,,,,,,,,,2020433.74,1380.23
[5D] Tratamiento y eliminación de aguas residuales,,20940904.29,5192079.27,,,,,,,,,,,,,,,,,,,,,,,,,26132983.56,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4435405.23,2908293.43,,,,,,,,,,,,,,,,,,,,,,,,,7343698.66,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16505499.06,2283785.84,,,,,,,,,,,,,,,,,,,,,,,,,18789284.91,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),497821538.73,148845776.02,37197587.81,2382076.88,307610.17,12976.35,3301.87,0.0,5089422.39,5944675.59,64595.11,293083.5,102460.32,4894.73,6139.51,0.0,0.0,508309.79,1.063,16905.75,1745.76,139.77,0.002,49.94,0.001,1264.22,164339.73,698768895.01,75053.8
Bunkers,2848555.11,549.202,20791.22,,,,,,,,,,,,,,,,,,,,,,,,,2869895.53,40.298
Aviación internacional,2848555.11,549.202,20791.22,,,,,,,,,,,,,,,,,,,,,,,,,2869895.53,40.298
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27344978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27344978.0,
