categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
1A2eiii elaboración de productos de tabaco,506298.17,475.388,843.179,,,,,,,,,,,,,,,,,,,,,,,,,507616.73,5.714
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,217605.8,220.117,410.19,,,,,,,,,,,,,,,,,,,,,,,,,218236.11,11.012
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,366409.61,213.363,269.614,,,,,,,,,,,,,,,,,,,,,,,,,366892.58,1.055
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,10653047.55,12803.33,20734.06,,,,,,,,,,,,,,,,,,,,,,,,,10686584.94,62.54
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,223327.22,257.506,487.421,,,,,,,,,,,,,,,,,,,,,,,,,224072.15,0.99
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,31663908.2,59005.72,82085.57,,,,,,,,,,,,,,,,,,,,,,,,,31804999.49,300.102
1A2mi Fabricación de vidrio y productos de vidrio,2654948.37,1454.3,1668.78,,,,,,,,,,,,,,,,,,,,,,,,,2658071.45,21.955
1A2mii Fabricación de productos de hule,622101.73,449.103,673.419,,,,,,,,,,,,,,,,,,,,,,,,,623224.25,7.704
1A2miii Otras ramas,28386858.1,57102.33,79743.37,,,,,,,,,,,,,,,,,,,,,,,,,28523703.79,270.443
[1A3] Transporte,148499728.49,409111.36,2514810.53,,,,,,,,,,,,,,,,,,,,,,,,,151423650.38,16097.75
[1A3a] Aviación civil,3917692.41,755.332,28594.71,,,,,,,,,,,,,,,,,,,,,,,,,3947042.46,55.423
[1A3b] Autotransporte,140420544.74,399307.7,2269282.19,,,,,,,,,,,,,,,,,,,,,,,,,143089134.63,15903.0
[1A3c] Ferrocarriles,1930037.92,3078.49,200790.7,,,,,,,,,,,,,,,,,,,,,,,,,2133907.11,45.51
[1A3d] Navegación marítima y fluvial,2231453.42,5969.84,16142.93,,,,,,,,,,,,,,,,,,,,,,,,,2253566.18,93.82
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,33823924.26,370434.22,385738.81,,,,,,,,,,,,,,,,,,,,,,,,,34580097.29,40060.68
[1A4a] Comercial/institucional,4650725.0,10595.31,2406.72,,,,,,,,,,,,,,,,,,,,,,,,,4663727.03,2263.87
[1A4b] Residencial,20693201.9,327998.13,365612.92,,,,,,,,,,,,,,,,,,,,,,,,,21386812.95,37484.22
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,8479997.36,31840.78,17719.17,,,,,,,,,,,,,,,,,,,,,,,,,8529557.31,312.59
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,22624860.61,30492168.34,41454.8,,,,,,,,,,,,,,,,,,,,,,,,,53158483.76,9524.73
[1B1] Combustibles sólidos,111327.44,3915714.8,,,,,,,,,,,,,,,,,,,,,,,,,,4027042.24,
[1B1a] Minería carbonífera y manejo del carbón,111327.44,3915714.8,,,,,,,,,,,,,,,,,,,,,,,,,,4027042.24,
[1B1ai] Minas subterráneas,106023.2,3755932.5,,,,,,,,,,,,,,,,,,,,,,,,,,3861955.7,
[1B1aii] Minas superficie,5304.24,159782.3,,,,,,,,,,,,,,,,,,,,,,,,,,165086.54,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,22513533.17,26576453.54,41454.8,,,,,,,,,,,,,,,,,,,,,,,,,49131441.52,9524.73
[1B2a] Petróleo,20007243.65,19473134.57,41362.75,,,,,,,,,,,,,,,,,,,,,,,,,39521740.98,
1B2ai Venteo petróleo,5759904.41,6224393.35,,,,,,,,,,,,,,,,,,,,,,,,,,11984297.76,
1B2aii Quemado petróleo,14201328.78,13143213.45,41362.75,,,,,,,,,,,,,,,,,,,,,,,,,27385904.98,9524.73
1B2aiii Otras fugitivas petróleo,46010.45,105527.78,,,,,,,,,,,,,,,,,,,,,,,,,,151538.23,
[1B2b] Gas natural,2506289.52,7103318.97,92.05,,,,,,,,,,,,,,,,,,,,,,,,,9609700.54,
1B2bi Venteo gas natural,2229132.33,2797986.38,,,,,,,,,,,,,,,,,,,,,,,,,,5027118.71,
1B2bii Quemado gas natural,271147.02,5060.48,92.05,,,,,,,,,,,,,,,,,,,,,,,,,276299.55,
1B2biii Otras fugitivas gas natural,6010.17,4300272.11,,,,,,,,,,,,,,,,,,,,,,,,,,4306282.28,
[2] Procesos industriales y uso de productos,51387212.85,213393.14,738170.67,3818248.21,126537.04,0.0,1510.18,0.0,4453863.86,5269662.07,42842.54,233888.67,22109.66,0.0,0.0,0.0,0.0,0.0,0.996,1170.62,653.285,130.951,0.001,46.789,0.001,1184.45,156246.86,66466872.85,
[2A] Industria de los minerales,29806644.55,,,,,,,,,,,,,,,,,,,,,,,,,,,29806644.55,
[2A1] Producción de cemento,16857204.47,,,,,,,,,,,,,,,,,,,,,,,,,,,16857204.47,
[2A2] Producción de cal,2889549.89,,,,,,,,,,,,,,,,,,,,,,,,,,,2889549.89,
[2A3] Producción de vidrio,586887.33,,,,,,,,,,,,,,,,,,,,,,,,,,,586887.33,
[2A4] Otros usos de carbonatos,9473002.85,,,,,,,,,,,,,,,,,,,,,,,,,,,9473002.85,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,3159071.98,209432.22,738039.4,3817944.13,,,,,,,,,,,,,,,,,,,,,,,,7924487.72,
[2B1] Producción de amoniaco,1077360.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1077360.76,
[2B2] Producción de ácido nítrico,,,554647.21,,,,,,,,,,,,,,,,,,,,,,,,,554647.21,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,183392.19,,,,,,,,,,,,,,,,,,,,,,,,,183392.19,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,195922.74,,,,,,,,,,,,,,,,,,,,,,,,,,,195922.74,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1845768.47,209432.22,,,,,,,,,,,,,,,,,,,,,,,,,,2055200.7,
[2B9] Producción fluoroquímica,,,,3817944.13,,,,,,,,,,,,,,,,,,,,,,,,3817944.13,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,18215539.2,3960.92,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,18219500.12,
[2C1] Producción de hierro y acero,17828613.56,3960.92,,,,,,,,,,,,,,,,,,,,,,,,,,17832574.48,
[2C2] Producción de ferroaleaciones,293584.1,,,,,,,,,,,,,,,,,,,,,,,,,,,293584.1,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,93341.54,,,,,,,,,,,,,,,,,,,,,,,,,,,93341.54,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,161785.29,,,,,,,,,,,,,,,,,,,,,,,,,,,161785.29,
[2D1] Uso de lubricantes,136113.42,,,,,,,,,,,,,,,,,,,,,,,,,,,136113.42,
[2D2] Uso de la cera de parafina,25671.87,,,,,,,,,,,,,,,,,,,,,,,,,,,25671.87,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,131.27,304.082,,,,,,,,,,,,,,,0.996,1170.62,653.285,130.951,0.001,46.789,0.001,1184.45,576.284,4198.73,
[2E1] Circuitos integrados o semiconductores,,,131.27,304.082,,,,,,,,,,,,,,,0.996,1170.62,653.285,130.951,0.001,46.789,0.001,1184.45,576.284,4198.73,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,126537.04,0.0,1510.18,0.0,4453863.86,5269662.07,42842.54,233888.67,22109.66,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10150414.02,
[2F1] Refrigeración y aire acondicionado,,,,,126537.04,,,,4187117.82,5269662.07,42842.54,,,,,,,0.0,,,,,,,,,,9626159.48,
[2F2] Agentes espumantes,,,,,,,,0.0,2665.18,,,233888.67,,,,0.0,,,,,,,,,,,,236553.86,
[2F3] Protección contra incendios,,,,,,,1510.18,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,1510.18,
[2F4] Aerosoles,,,,,,,,,264080.85,,,,22109.66,,,0.0,,,,,,,,,,,,286190.51,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,155670.58,155670.58,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,155670.58,155670.58,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,44171.85,,,,,,,,,,,,,,,,,,,,,,,,,,,44171.85,
[2H1] Industria de la pulpa y el papel,44171.85,,,,,,,,,,,,,,,,,,,,,,,,,,,44171.85,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1552742.85,88731028.54,28491463.02,,,,,,,,,,,,,,,,,,,,,,,,,118775234.41,3405.66
[3A] Fermentación entérica,,71600319.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,71600319.0,
[3A1] Bovino,,67421149.0,,,,,,,,,,,,,,,,,,,,,,,,,,67421149.0,
[3A2] Ovinos,,1520603.0,,,,,,,,,,,,,,,,,,,,,,,,,,1520603.0,
[3A3] Porcinos,,340158.0,,,,,,,,,,,,,,,,,,,,,,,,,,340158.0,
[3A4a] Búfalos,,212825.0,,,,,,,,,,,,,,,,,,,,,,,,,,212825.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1435318.0,,,,,,,,,,,,,,,,,,,,,,,,,,1435318.0,
[3A4e] Caballos,,520597.0,,,,,,,,,,,,,,,,,,,,,,,,,,520597.0,
[3A4f] Mulas y asnos,,149669.0,,,,,,,,,,,,,,,,,,,,,,,,,,149669.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,16387390.0,7023773.6,,,,,,,,,,,,,,,,,,,,,,,,,23411163.6,
[3B1] Bovino,,10025355.0,5689610.0,,,,,,,,,,,,,,,,,,,,,,,,,15714965.0,
[3B2] Ovinos,,32558.0,34104.0,,,,,,,,,,,,,,,,,,,,,,,,,66662.0,
[3B3] Porcinos,,4557426.0,457017.0,,,,,,,,,,,,,,,,,,,,,,,,,5014443.0,
[3B4a] Búfalos,,6260.0,20897.0,,,,,,,,,,,,,,,,,,,,,,,,,27157.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,37450.0,21660.0,,,,,,,,,,,,,,,,,,,,,,,,,59110.0,
[3B4e] Caballos,,47158.0,397215.0,,,,,,,,,,,,,,,,,,,,,,,,,444373.0,
[3B4f] Mulas y asnos,,13248.0,103061.0,,,,,,,,,,,,,,,,,,,,,,,,,116309.0,
[3B4g] Aves de corral,,1667935.0,300209.6,,,,,,,,,,,,,,,,,,,,,,,,,1968144.6,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2742350.0,,,,,,,,,,,,,,,,,,,,,,,,,2742350.0,
[3C] Cultivo del arroz,,122711.08,,,,,,,,,,,,,,,,,,,,,,,,,,122711.08,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,12800233.3,,,,,,,,,,,,,,,,,,,,,,,,,12800233.3,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5736144.42,,,,,,,,,,,,,,,,,,,,,,,,,5736144.42,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,620608.46,188961.7,,,,,,,,,,,,,,,,,,,,,,,,,809570.16,3405.66
[3G] Encalado,38534.8,,,,,,,,,,,,,,,,,,,,,,,,,,,38534.8,
[3H] aplicación de urea,1514208.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1514208.05,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-187105212.8,241686.06,100397.13,,,,,,,,,,,,,,,,,,,,,,,,,-186763129.61,852.006
[4A] Tierra forestales,-186704209.86,,,,,,,,,,,,,,,,,,,,,,,,,,,-186704209.86,
[4A1] Tierras forestales que permanecen como tal,-184262007.05,,,,,,,,,,,,,,,,,,,,,,,,,,,-184262007.05,
[4A2] Tierras convertidas a tierras forestales,-2442202.82,,,,,,,,,,,,,,,,,,,,,,,,,,,-2442202.82,
[4B] Tierra de cultivo,-10974736.85,,,,,,,,,,,,,,,,,,,,,,,,,,,-10974736.85,
[4B1] Tierras de cultivo que permanecen como tal,-16611492.15,,,,,,,,,,,,,,,,,,,,,,,,,,,-16611492.15,
[4B2] Tierras convertidas a tierras de cultivo,5636755.29,,,,,,,,,,,,,,,,,,,,,,,,,,,5636755.29,
[4C] Praderas,9844205.31,,,,,,,,,,,,,,,,,,,,,,,,,,,9844205.31,
[4C1] Praderas que permanecen como tal,-455262.12,,,,,,,,,,,,,,,,,,,,,,,,,,,-455262.12,
[4C2] Tierras convertidas en praderas,10299467.43,,,,,,,,,,,,,,,,,,,,,,,,,,,10299467.43,
[4D] Humedales,415007.4,,,,,,,,,,,,,,,,,,,,,,,,,,,415007.4,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,415007.4,,,,,,,,,,,,,,,,,,,,,,,,,,,415007.4,
[4E] Asentamientos ,1868921.11,,,,,,,,,,,,,,,,,,,,,,,,,,,1868921.11,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,1868921.11,,,,,,,,,,,,,,,,,,,,,,,,,,,1868921.11,
[4F] Otras tierras ,21877.32,,,,,,,,,,,,,,,,,,,,,,,,,,,21877.32,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,21877.32,,,,,,,,,,,,,,,,,,,,,,,,,,,21877.32,
[4(IV)] Emisiones de GEI por quemado de biomasa,,241686.06,100397.13,,,,,,,,,,,,,,,,,,,,,,,,,342083.18,852.006
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,213806.93,76305.93,,,,,,,,,,,,,,,,,,,,,,,,,290112.85,701.972
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,27879.13,24091.2,,,,,,,,,,,,,,,,,,,,,,,,,51970.33,150.034
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-1576277.22,,,,,,,,,,,,,,,,,,,,,,,,,,,-1576277.22,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,925929.34,36230417.32,5446765.15,,,,,,,,,,,,,,,,,,,,,,,,,42603111.8,1404.03
[5A] Eliminación de residuos sólidos,,13953448.67,,,,,,,,,,,,,,,,,,,,,,,,,,13953448.67,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,8466003.94,,,,,,,,,,,,,,,,,,,,,,,,,,8466003.94,
[5A2] Sitios no controlados de eliminación de residuos ,,3898524.24,,,,,,,,,,,,,,,,,,,,,,,,,,3898524.24,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1588920.49,,,,,,,,,,,,,,,,,,,,,,,,,,1588920.49,
[5B] Tratamiento biológico de los residuos sólidos,,130756.15,92813.52,,,,,,,,,,,,,,,,,,,,,,,,,223569.67,
[5C] Incineración y quema a cielo abierto  de residuos,925929.34,902543.05,197864.47,,,,,,,,,,,,,,,,,,,,,,,,,2026336.85,1404.03
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,20648.57,53.505,754.801,,,,,,,,,,,,,,,,,,,,,,,,,21456.87,
[5C2] Quema a cielo abierto de residuos sólidos,905280.77,902489.55,197109.67,,,,,,,,,,,,,,,,,,,,,,,,,2004879.98,1404.03
[5D] Tratamiento y eliminación de aguas residuales,,21243669.44,5156087.16,,,,,,,,,,,,,,,,,,,,,,,,,26399756.6,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4575156.21,2849745.83,,,,,,,,,,,,,,,,,,,,,,,,,7424902.04,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16668513.24,2306341.32,,,,,,,,,,,,,,,,,,,,,,,,,18974854.56,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),489606361.56,156701798.49,38076426.37,3818248.21,126537.04,0.0,1510.18,0.0,4453863.86,5269662.07,42842.54,233888.67,22109.66,0.0,0.0,0.0,0.0,0.0,0.996,1170.62,653.285,130.951,0.001,46.789,0.001,1184.45,156246.86,698512682.61,81230.04
Bunkers,2626283.07,506.348,19168.89,,,,,,,,,,,,,,,,,,,,,,,,,2645958.31,37.154
Aviación internacional,2626283.07,506.348,19168.89,,,,,,,,,,,,,,,,,,,,,,,,,2645958.31,37.154
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27404194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27404194.0,
