categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
"[1A2d] Pulpa, papel e imprenta",2239165.16,1744.71,2800.34,,,,,,,,,,,,,,,,,,,,,,,,,2243710.21,62.156
"[1A2e] Procesamiento de alimentos, bebidas y tabaco",3147262.28,35759.41,46886.96,,,,,,,,,,,,,,,,,,,,,,,,,3229908.65,563.156
1A2ei elaboración de azúcares,1736441.28,34497.78,44691.46,,,,,,,,,,,,,,,,,,,,,,,,,1815630.52,518.83
1A2eii elaboración de bebidas,423277.79,418.773,759.271,,,,,,,,,,,,,,,,,,,,,,,,,424455.84,8.918
1A2eiii elaboración de productos de tabaco,14546.53,7.972,9.141,,,,,,,,,,,,,,,,,,,,,,,,,14563.64,0.115
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,972996.68,834.884,1427.08,,,,,,,,,,,,,,,,,,,,,,,,,975258.65,35.292
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,128725.24,78.678,102.46,,,,,,,,,,,,,,,,,,,,,,,,,128906.38,0.391
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,10721469.28,11131.29,19517.38,,,,,,,,,,,,,,,,,,,,,,,,,10752117.95,115.069
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,470299.0,542.275,1026.45,,,,,,,,,,,,,,,,,,,,,,,,,471867.72,2.084
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,22679650.52,32594.47,46735.36,,,,,,,,,,,,,,,,,,,,,,,,,22758980.35,299.226
1A2mi Fabricación de vidrio y productos de vidrio,2368926.59,1434.22,1874.17,,,,,,,,,,,,,,,,,,,,,,,,,2372234.98,29.203
1A2mii Fabricación de productos de hule,356556.78,254.007,375.78,,,,,,,,,,,,,,,,,,,,,,,,,357186.56,3.329
1A2miii Otras ramas,19954167.15,30906.24,44485.41,,,,,,,,,,,,,,,,,,,,,,,,,20029558.8,266.694
[1A3] Transporte,132310698.92,450269.06,2839120.52,,,,,,,,,,,,,,,,,,,,,,,,,135600088.5,18436.94
[1A3a] Aviación civil,5358342.6,1033.1,39110.28,,,,,,,,,,,,,,,,,,,,,,,,,5398485.98,75.841
[1A3b] Autotransporte,122851665.3,440199.92,2598966.7,,,,,,,,,,,,,,,,,,,,,,,,,125890831.92,18195.24
[1A3c] Ferrocarriles,1771026.62,2824.86,184248.03,,,,,,,,,,,,,,,,,,,,,,,,,1958099.51,41.761
[1A3d] Navegación marítima y fluvial,2329664.4,6211.17,16795.51,,,,,,,,,,,,,,,,,,,,,,,,,2352671.08,124.101
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,31497385.65,302141.52,305897.9,,,,,,,,,,,,,,,,,,,,,,,,,32105425.07,34732.95
[1A4a] Comercial/institucional,4590101.45,10270.88,2195.98,,,,,,,,,,,,,,,,,,,,,,,,,4602568.31,2330.15
[1A4b] Residencial,20870953.25,269522.76,291421.85,,,,,,,,,,,,,,,,,,,,,,,,,21431897.86,32073.38
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,6036330.95,22347.88,12280.07,,,,,,,,,,,,,,,,,,,,,,,,,6070958.9,329.42
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,13546671.72,22102251.42,13616.71,,,,,,,,,,,,,,,,,,,,,,,,,35662539.85,2921.52
[1B1] Combustibles sólidos,82105.86,2887905.66,,,,,,,,,,,,,,,,,,,,,,,,,,2970011.52,
[1B1a] Minería carbonífera y manejo del carbón,82105.86,2887905.66,,,,,,,,,,,,,,,,,,,,,,,,,,2970011.52,
[1B1ai] Minas subterráneas,78193.9,2770063.52,,,,,,,,,,,,,,,,,,,,,,,,,,2848257.42,
[1B1aii] Minas superficie,3911.96,117842.14,,,,,,,,,,,,,,,,,,,,,,,,,,121754.1,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,13464565.86,19214345.76,13616.71,,,,,,,,,,,,,,,,,,,,,,,,,32692528.33,2921.52
[1B2a] Petróleo,11189990.67,13820512.86,13562.81,,,,,,,,,,,,,,,,,,,,,,,,,25024066.34,
1B2ai Venteo petróleo,6616787.66,9865470.11,,,,,,,,,,,,,,,,,,,,,,,,,,16482257.77,
1B2aii Quemado petróleo,4495868.73,3891525.0,13562.81,,,,,,,,,,,,,,,,,,,,,,,,,8400956.54,2921.52
1B2aiii Otras fugitivas petróleo,77334.28,63517.76,,,,,,,,,,,,,,,,,,,,,,,,,,140852.03,
[1B2b] Gas natural,2274575.19,5393832.89,53.9,,,,,,,,,,,,,,,,,,,,,,,,,7668461.99,
1B2bi Venteo gas natural,2187161.39,2036044.06,,,,,,,,,,,,,,,,,,,,,,,,,,4223205.44,
1B2bii Quemado gas natural,83169.38,1551.77,53.9,,,,,,,,,,,,,,,,,,,,,,,,,84775.05,
1B2biii Otras fugitivas gas natural,4244.43,3356237.07,,,,,,,,,,,,,,,,,,,,,,,,,,3360481.5,
[2] Procesos industriales y uso de productos,53734537.05,198128.44,330379.55,1548442.17,1060.98,0.0,0.0,0.0,1443597.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,934.106,521.296,104.494,0.001,37.336,0.001,945.142,107472.36,57366161.63,
[2A] Industria de los minerales,32956260.37,,,,,,,,,,,,,,,,,,,,,,,,,,,32956260.37,
[2A1] Producción de cemento,15134717.04,,,,,,,,,,,,,,,,,,,,,,,,,,,15134717.04,
[2A2] Producción de cal,2542708.54,,,,,,,,,,,,,,,,,,,,,,,,,,,2542708.54,
[2A3] Producción de vidrio,255640.8,,,,,,,,,,,,,,,,,,,,,,,,,,,255640.8,
[2A4] Otros usos de carbonatos,15023193.99,,,,,,,,,,,,,,,,,,,,,,,,,,,15023193.99,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2693470.61,195420.49,330274.8,1548199.52,,,,,,,,,,,,,,,,,,,,,,,,4767365.41,
[2B1] Producción de amoniaco,816577.54,,,,,,,,,,,,,,,,,,,,,,,,,,,816577.54,
[2B2] Producción de ácido nítrico,,,142429.82,,,,,,,,,,,,,,,,,,,,,,,,,142429.82,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,187844.99,,,,,,,,,,,,,,,,,,,,,,,,,187844.99,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,178220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,178220.0,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1658653.07,195420.49,,,,,,,,,,,,,,,,,,,,,,,,,,1854073.56,
[2B9] Producción fluoroquímica,,,,1548199.52,,,,,,,,,,,,,,,,,,,,,,,,1548199.52,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,17830400.29,2707.95,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,17833108.24,
[2C1] Producción de hierro y acero,17526250.3,2707.95,,,,,,,,,,,,,,,,,,,,,,,,,,17528958.25,
[2C2] Producción de ferroaleaciones,238700.7,,,,,,,,,,,,,,,,,,,,,,,,,,,238700.7,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,65449.29,,,,,,,,,,,,,,,,,,,,,,,,,,,65449.29,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,206371.93,,,,,,,,,,,,,,,,,,,,,,,,,,,206371.93,
[2D1] Uso de lubricantes,174340.65,,,,,,,,,,,,,,,,,,,,,,,,,,,174340.65,
[2D2] Uso de la cera de parafina,32031.28,,,,,,,,,,,,,,,,,,,,,,,,,,,32031.28,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,104.748,242.645,,,,,,,,,,,,,,,0.795,934.106,521.296,104.494,0.001,37.336,0.001,945.142,459.852,3350.42,
[2E1] Circuitos integrados o semiconductores,,,104.748,242.645,,,,,,,,,,,,,,,0.795,934.106,521.296,104.494,0.001,37.336,0.001,945.142,459.852,3350.42,
[2E2] Pantalla plana tipo TFT,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1060.98,0.0,0.0,0.0,1443597.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1444658.89,
[2F1] Refrigeración y aire acondicionado,,,,,1060.98,,,,1443597.92,0.0,0.0,,,,,,,0.0,,,,,,,,,,1444658.89,
[2F2] Agentes espumantes,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,0.0,
[2F3] Protección contra incendios,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,
[2F4] Aerosoles,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,
[2F5] Solventes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,107012.51,107012.51,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,107012.51,107012.51,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,48033.86,,,,,,,,,,,,,,,,,,,,,,,,,,,48033.86,
[2H1] Industria de la pulpa y el papel,48033.86,,,,,,,,,,,,,,,,,,,,,,,,,,,48033.86,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1333558.33,85185793.38,25142560.24,,,,,,,,,,,,,,,,,,,,,,,,,111661911.95,3427.6
[3A] Fermentación entérica,,68336021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68336021.0,
[3A1] Bovino,,64008207.0,,,,,,,,,,,,,,,,,,,,,,,,,,64008207.0,
[3A2] Ovinos,,1328729.0,,,,,,,,,,,,,,,,,,,,,,,,,,1328729.0,
[3A3] Porcinos,,336203.0,,,,,,,,,,,,,,,,,,,,,,,,,,336203.0,
[3A4a] Búfalos,,128837.0,,,,,,,,,,,,,,,,,,,,,,,,,,128837.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1411989.0,,,,,,,,,,,,,,,,,,,,,,,,,,1411989.0,
[3A4e] Caballos,,818474.0,,,,,,,,,,,,,,,,,,,,,,,,,,818474.0,
[3A4f] Mulas y asnos,,303582.0,,,,,,,,,,,,,,,,,,,,,,,,,,303582.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,16066768.0,5771202.82,,,,,,,,,,,,,,,,,,,,,,,,,21837970.82,
[3B1] Bovino,,9462113.0,4194224.0,,,,,,,,,,,,,,,,,,,,,,,,,13656337.0,
[3B2] Ovinos,,29952.0,29003.0,,,,,,,,,,,,,,,,,,,,,,,,,58955.0,
[3B3] Porcinos,,5014071.0,410126.0,,,,,,,,,,,,,,,,,,,,,,,,,5424197.0,
[3B4a] Búfalos,,3789.0,12651.0,,,,,,,,,,,,,,,,,,,,,,,,,16440.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,37250.0,21212.0,,,,,,,,,,,,,,,,,,,,,,,,,58462.0,
[3B4e] Caballos,,77158.0,624494.0,,,,,,,,,,,,,,,,,,,,,,,,,701652.0,
[3B4f] Mulas y asnos,,28328.0,212626.0,,,,,,,,,,,,,,,,,,,,,,,,,240954.0,
[3B4g] Aves de corral,,1414107.0,266866.82,,,,,,,,,,,,,,,,,,,,,,,,,1680973.82,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2454708.96,,,,,,,,,,,,,,,,,,,,,,,,,2454708.96,
[3C] Cultivo del arroz,,170984.71,,,,,,,,,,,,,,,,,,,,,,,,,,170984.71,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,11288956.5,,,,,,,,,,,,,,,,,,,,,,,,,11288956.5,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,5442491.08,,,,,,,,,,,,,,,,,,,,,,,,,5442491.08,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,612019.67,185200.87,,,,,,,,,,,,,,,,,,,,,,,,,797220.53,3427.6
[3G] Encalado,34926.88,,,,,,,,,,,,,,,,,,,,,,,,,,,34926.88,
[3H] aplicación de urea,1298631.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1298631.45,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-195985533.52,168623.23,71064.22,,,,,,,,,,,,,,,,,,,,,,,,,-195745846.07,616.779
[4A] Tierra forestales,-188961799.25,,,,,,,,,,,,,,,,,,,,,,,,,,,-188961799.25,
[4A1] Tierras forestales que permanecen como tal,-187851707.06,,,,,,,,,,,,,,,,,,,,,,,,,,,-187851707.06,
[4A2] Tierras convertidas a tierras forestales,-1110092.19,,,,,,,,,,,,,,,,,,,,,,,,,,,-1110092.19,
[4B] Tierra de cultivo,-10770562.92,,,,,,,,,,,,,,,,,,,,,,,,,,,-10770562.92,
[4B1] Tierras de cultivo que permanecen como tal,-15032941.49,,,,,,,,,,,,,,,,,,,,,,,,,,,-15032941.49,
[4B2] Tierras convertidas a tierras de cultivo,4262378.57,,,,,,,,,,,,,,,,,,,,,,,,,,,4262378.57,
[4C] Praderas,6817540.97,,,,,,,,,,,,,,,,,,,,,,,,,,,6817540.97,
[4C1] Praderas que permanecen como tal,-494160.95,,,,,,,,,,,,,,,,,,,,,,,,,,,-494160.95,
[4C2] Tierras convertidas en praderas,7311701.92,,,,,,,,,,,,,,,,,,,,,,,,,,,7311701.92,
[4D] Humedales,804413.57,,,,,,,,,,,,,,,,,,,,,,,,,,,804413.57,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,804413.57,,,,,,,,,,,,,,,,,,,,,,,,,,,804413.57,
[4E] Asentamientos ,531860.25,,,,,,,,,,,,,,,,,,,,,,,,,,,531860.25,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,531860.25,,,,,,,,,,,,,,,,,,,,,,,,,,,531860.25,
[4F] Otras tierras ,732672.48,,,,,,,,,,,,,,,,,,,,,,,,,,,732672.48,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,732672.48,,,,,,,,,,,,,,,,,,,,,,,,,,,732672.48,
[4(IV)] Emisiones de GEI por quemado de biomasa,,168623.23,71064.22,,,,,,,,,,,,,,,,,,,,,,,,,239687.44,616.779
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,147970.5,53217.57,,,,,,,,,,,,,,,,,,,,,,,,,201188.06,509.686
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,20652.73,17846.65,,,,,,,,,,,,,,,,,,,,,,,,,38499.38,107.093
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-5139658.61,,,,,,,,,,,,,,,,,,,,,,,,,,,-5139658.61,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,637939.74,26005873.68,5500015.03,,,,,,,,,,,,,,,,,,,,,,,,,32143828.45,1507.71
[5A] Eliminación de residuos sólidos,,8962958.96,,,,,,,,,,,,,,,,,,,,,,,,,,8962958.96,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,5397616.62,,,,,,,,,,,,,,,,,,,,,,,,,,5397616.62,
[5A2] Sitios no controlados de eliminación de residuos ,,2584833.81,,,,,,,,,,,,,,,,,,,,,,,,,,2584833.81,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,980508.53,,,,,,,,,,,,,,,,,,,,,,,,,,980508.53,
[5B] Tratamiento biológico de los residuos sólidos,,102335.44,72639.89,,,,,,,,,,,,,,,,,,,,,,,,,174975.33,
[5C] Incineración y quema a cielo abierto  de residuos,637939.74,1043313.32,228630.82,,,,,,,,,,,,,,,,,,,,,,,,,1909883.88,1507.71
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,27123.09,74.131,780.499,,,,,,,,,,,,,,,,,,,,,,,,,27977.72,
[5C2] Quema a cielo abierto de residuos sólidos,610816.65,1043239.19,227850.32,,,,,,,,,,,,,,,,,,,,,,,,,1881906.16,1507.71
[5D] Tratamiento y eliminación de aguas residuales,,15897265.96,5198744.33,,,,,,,,,,,,,,,,,,,,,,,,,21096010.29,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4896819.45,3676665.9,,,,,,,,,,,,,,,,,,,,,,,,,8573485.35,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,11000446.51,1522078.43,,,,,,,,,,,,,,,,,,,,,,,,,12522524.94,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),442898839.56,134483669.01,34580146.8,1548442.17,1060.98,0.0,0.0,0.0,1443597.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,934.106,521.296,104.494,0.001,37.336,0.001,945.142,107472.36,615065771.96,76622.99
Bunkers,3190737.22,615.182,23289.04,,,,,,,,,,,,,,,,,,,,,,,,,3214641.44,45.161
Aviación internacional,3190737.22,615.182,23289.04,,,,,,,,,,,,,,,,,,,,,,,,,3214641.44,45.161
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,27903932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27903932.0,
