categoria_fuente_subfuente_emision,CO2,CH4,N2O,HFC_23,HFC_410A,HFC_43_10mee,HFC_125,HFC_134,HFC_134a,HFC_404A,HFC_407C,HFC_245fa,HFC_152a,HFC_227ea,HFC_236fa,HFC_365mfc_227ea,HFC_365mfc,HFC_507a,HFC_32,CF4,C2F6,C3F8,C4F6,c_C4F8,C5F8,NF3,SF6,emisiones_tCO2e,emision_neta_carbono_negro_t
[1A2] Industrias manufactura y de la construcción,60879447.83,133260.98,179727.61,,,,,,,,,,,,,,,,,,,,,,,,,61192436.42,1188.44
[1A2a] Hierro y acero,1611491.59,936.262,1155.06,,,,,,,,,,,,,,,,,,,,,,,,,1613582.91,16.946
[1A2b] Metales no ferrosos,1499993.32,965.865,1369.8,,,,,,,,,,,,,,,,,,,,,,,,,1502328.99,13.638
[1A2c] Sustancias químicas,3987140.66,2302.84,2806.48,,,,,,,,,,,,,,,,,,,,,,,,,3992249.99,25.887
1A2ci Petroquímica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2cii Industria química,3945445.44,2274.73,2766.97,,,,,,,,,,,,,,,,,,,,,,,,,3950487.14,25.752
1A2ciii Fertilizantes,41695.22,28.115,39.511,,,,,,,,,,,,,,,,,,,,,,,,,41762.84,0.136
"[1A2d] Pulpa, papel e imprenta",2172135.89,1356.72,1810.05,,,,,,,,,,,,,,,,,,,,,,,,,2175302.66,27.991
"[1A2e] Procesamiento de alimentos, bebidas y tabaco",746634.08,60506.47,76750.31,,,,,,,,,,,,,,,,,,,,,,,,,883890.87,796.313
1A2ei elaboración de azúcares,0.0,59779.19,75435.65,,,,,,,,,,,,,,,,,,,,,,,,,135214.84,776.418
1A2eii elaboración de bebidas,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1A2eiii elaboración de productos de tabaco,462165.78,426.523,745.372,,,,,,,,,,,,,,,,,,,,,,,,,463337.67,4.367
1A2eiiii elaboración de cerveza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A2eiiiii elaboración de alimentos,284468.31,300.758,569.293,,,,,,,,,,,,,,,,,,,,,,,,,285338.36,15.528
[1A2f] Minerales no metálicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2g] Equipo de transporte,332601.36,199.76,255.139,,,,,,,,,,,,,,,,,,,,,,,,,333056.26,1.004
[1A2h] Maquinaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2i] Minería (con excepción de combustibles) y cantería,12077812.53,12951.22,22318.75,,,,,,,,,,,,,,,,,,,,,,,,,12113082.49,75.425
[1A2j] Madera y productos de la madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2k] Construcción,409857.68,472.583,894.532,,,,,,,,,,,,,,,,,,,,,,,,,411224.79,1.816
[1A2l] Textiles y cueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A2m] Industria no especificada,38041780.72,53569.26,72367.49,,,,,,,,,,,,,,,,,,,,,,,,,38167717.46,229.413
1A2mi Fabricación de vidrio y productos de vidrio,3010495.75,1572.47,1685.88,,,,,,,,,,,,,,,,,,,,,,,,,3013754.1,17.996
1A2mii Fabricación de productos de hule,458488.44,341.802,521.542,,,,,,,,,,,,,,,,,,,,,,,,,459351.78,3.673
1A2miii Otras ramas,34572796.53,51654.99,70160.07,,,,,,,,,,,,,,,,,,,,,,,,,34694611.59,207.744
[1A3] Transporte,150020175.0,422177.58,2169423.63,,,,,,,,,,,,,,,,,,,,,,,,,152611776.2,14879.91
[1A3a] Aviación civil,4272446.14,823.729,31184.01,,,,,,,,,,,,,,,,,,,,,,,,,4304453.88,60.442
[1A3b] Autotransporte,141671024.52,412526.7,1919593.71,,,,,,,,,,,,,,,,,,,,,,,,,144003144.94,14721.6
[1A3c] Ferrocarriles,1953205.97,3115.44,203200.98,,,,,,,,,,,,,,,,,,,,,,,,,2159522.39,46.06
[1A3d] Navegación marítima y fluvial,2123498.37,5711.71,15444.92,,,,,,,,,,,,,,,,,,,,,,,,,2144655.0,51.807
[1A3e] Otro transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1A4] Otros sectores,32197104.88,363831.22,380897.24,,,,,,,,,,,,,,,,,,,,,,,,,32941833.34,38297.74
[1A4a] Comercial/institucional,4928163.8,11308.63,2613.33,,,,,,,,,,,,,,,,,,,,,,,,,4942085.76,2325.92
[1A4b] Residencial,18350143.04,318895.64,359502.45,,,,,,,,,,,,,,,,,,,,,,,,,19028541.13,35689.74
[1A4c] Agropecuario/silvicultura/pesca/piscifactorías,8918798.04,33626.95,18781.46,,,,,,,,,,,,,,,,,,,,,,,,,8971206.45,282.08
[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,12748299.7,20285637.3,12009.41,,,,,,,,,,,,,,,,,,,,,,,,,33045946.41,3180.09
[1B1] Combustibles sólidos,120612.69,4242304.32,,,,,,,,,,,,,,,,,,,,,,,,,,4362917.01,
[1B1a] Minería carbonífera y manejo del carbón,120612.69,4242304.32,,,,,,,,,,,,,,,,,,,,,,,,,,4362917.01,
[1B1ai] Minas subterráneas,114866.05,4069195.41,,,,,,,,,,,,,,,,,,,,,,,,,,4184061.46,
[1B1aii] Minas superficie,5746.64,173108.91,,,,,,,,,,,,,,,,,,,,,,,,,,178855.55,
[1B1b] Combustión espontánea y vertederos para quema de carbón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1B2] Petróleo y gas natural,12627687.01,16043332.98,12009.41,,,,,,,,,,,,,,,,,,,,,,,,,28683029.4,3180.09
[1B2a] Petróleo,10231599.41,9165491.63,11915.29,,,,,,,,,,,,,,,,,,,,,,,,,19409006.33,
1B2ai Venteo petróleo,5909809.54,5898760.78,,,,,,,,,,,,,,,,,,,,,,,,,,11808570.32,
1B2aii Quemado petróleo,4278826.9,3126263.16,11915.29,,,,,,,,,,,,,,,,,,,,,,,,,7417005.35,3180.09
1B2aiii Otras fugitivas petróleo,42962.97,140467.69,,,,,,,,,,,,,,,,,,,,,,,,,,183430.66,
[1B2b] Gas natural,2396087.6,6877841.35,94.12,,,,,,,,,,,,,,,,,,,,,,,,,9274023.07,
1B2bi Venteo gas natural,2169397.2,2974126.7,,,,,,,,,,,,,,,,,,,,,,,,,,5143523.9,
1B2bii Quemado gas natural,221204.41,66318.82,94.12,,,,,,,,,,,,,,,,,,,,,,,,,287617.35,
1B2biii Otras fugitivas gas natural,5485.99,3837395.83,,,,,,,,,,,,,,,,,,,,,,,,,,3842881.82,
[2] Procesos industriales y uso de productos,48873047.9,205726.37,695837.7,2232622.48,372307.38,31641.72,4771.11,0.0,5375147.28,6271181.09,112617.66,356719.44,218882.78,8837.98,23025.36,984.774,0.0,810827.82,1.097,17408.98,1795.92,144.18,0.002,51.612,0.001,1512.6,177916.86,65793010.09,
[2A] Industria de los minerales,26381439.43,,,,,,,,,,,,,,,,,,,,,,,,,,,26381439.43,
[2A1] Producción de cemento,17366973.77,,,,,,,,,,,,,,,,,,,,,,,,,,,17366973.77,
[2A2] Producción de cal,3197289.18,,,,,,,,,,,,,,,,,,,,,,,,,,,3197289.18,
[2A3] Producción de vidrio,609192.92,,,,,,,,,,,,,,,,,,,,,,,,,,,609192.92,
[2A4] Otros usos de carbonatos,5207983.56,,,,,,,,,,,,,,,,,,,,,,,,,,,5207983.56,
[2A5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B] Industria química,2884649.19,202455.62,695647.79,2232287.68,,,,,,,,,,,,,,,,,,,,,,,,6015040.27,
[2B1] Producción de amoniaco,1104542.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1104542.62,
[2B2] Producción de ácido nítrico,,,528437.82,,,,,,,,,,,,,,,,,,,,,,,,,528437.82,
[2B3] Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
"[2B4] Producción de caprolactama, glioxil y ácido glioxílico",,,167209.97,,,,,,,,,,,,,,,,,,,,,,,,,167209.97,
[2B5] Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2B6] Producción de dióxido de titanio,186940.72,,,,,,,,,,,,,,,,,,,,,,,,,,,186940.72,
[2B7] Producción de ceniza de sosa,40020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40020.0,
[2B8] Producción petroquímica y negro de humo,1553145.85,202455.62,,,,,,,,,,,,,,,,,,,,,,,,,,1755601.47,
[2B9] Producción fluoroquímica,,,,2232287.68,,,,,,,,,,,,,,,,,,,,,,,,2232287.68,
[2B10] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C] Industria de los metales,19394296.57,3270.75,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,19397567.32,
[2C1] Producción de hierro y acero,18976208.49,3270.75,,,,,,,,,,,,,,,,,,,,,,,,,,18979479.24,
[2C2] Producción de ferroaleaciones,299874.5,,,,,,,,,,,,,,,,,,,,,,,,,,,299874.5,
[2C3] Producción de aluminio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[2C4] Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C5] Producción de plomo,118213.58,,,,,,,,,,,,,,,,,,,,,,,,,,,118213.58,
[2C6] Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2C7] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D] Uso de productos no energéticos de combustibles y de solvente,163164.78,,,,,,,,,,,,,,,,,,,,,,,,,,,163164.78,
[2D1] Uso de lubricantes,141045.74,,,,,,,,,,,,,,,,,,,,,,,,,,,141045.74,
[2D2] Uso de la cera de parafina,22119.04,,,,,,,,,,,,,,,,,,,,,,,,,,,22119.04,
[2D3] Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2D4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E] Industria electrónica,,,189.917,334.8,,,,,,,,,,,,,,,1.097,17408.98,1795.92,144.18,0.002,51.612,0.001,1512.6,1611.21,23050.32,
[2E1] Circuitos integrados o semiconductores,,,144.531,334.8,,,,,,,,,,,,,,,1.097,1288.87,719.28,144.18,0.002,51.516,0.001,1304.1,634.5,4622.88,
[2E2] Pantalla plana tipo TFT,,,45.386,,,,,,,,,,,,,,,,,43.264,,,,0.096,,208.504,976.713,1273.96,
[2E3] Células fotovoltaicas,,,,,,,,,,,,,,,,,,,,16076.84,1076.64,,,,,,,17153.48,
[2E4] Fluido de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2E5] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,372307.38,31641.72,4771.11,0.0,5375147.28,6271181.09,112617.66,356719.44,218882.78,8837.98,23025.36,984.774,0.0,810827.82,,,,,,,,,,13586944.39,
[2F1] Refrigeración y aire acondicionado,,,,,372307.38,,,,5052947.67,6271181.09,112617.66,,,,,,,810827.82,,,,,,,,,,12619881.61,
[2F2] Agentes espumantes,,,,,,,,0.0,3093.82,,,356719.44,,,,984.774,,,,,,,,,,,,360798.03,
[2F3] Protección contra incendios,,,,,,,4771.11,,,,,,,8837.98,23025.36,,0.0,,,,,,,,,,,36634.45,
[2F4] Aerosoles,,,,,,,,,319105.78,,,,218882.78,,,0.0,,,,,,,,,,,,537988.57,
[2F5] Solventes,,,,,,31641.72,,,,,,,,,,,,,,,,,,,,,,31641.72,
[2F6] Otras aplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G] Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,,,,,,,,,,176305.65,176305.65,
[2G1] Equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,176305.65,176305.65,
[2G2] SF6 y PFC de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G3] N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2G4] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H] Otros,49497.92,,,,,,,,,,,,,,,,,,,,,,,,,,,49497.92,
[2H1] Industria de la pulpa y el papel,49497.92,,,,,,,,,,,,,,,,,,,,,,,,,,,49497.92,
[2H2] Industria de la alimentación y las bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2H3] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3] Agricultura,1252280.05,89207830.39,32384118.1,,,,,,,,,,,,,,,,,,,,,,,,,122844228.54,3920.61
[3A] Fermentación entérica,,71048914.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,71048914.0,
[3A1] Bovino,,66875951.0,,,,,,,,,,,,,,,,,,,,,,,,,,66875951.0,
[3A2] Ovinos,,1594102.0,,,,,,,,,,,,,,,,,,,,,,,,,,1594102.0,
[3A3] Porcinos,,381816.0,,,,,,,,,,,,,,,,,,,,,,,,,,381816.0,
[3A4a] Búfalos,,254819.0,,,,,,,,,,,,,,,,,,,,,,,,,,254819.0,
[3A4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3A4d] Caprino,,1382872.0,,,,,,,,,,,,,,,,,,,,,,,,,,1382872.0,
[3A4e] Caballos,,446127.0,,,,,,,,,,,,,,,,,,,,,,,,,,446127.0,
[3A4f] Mulas y asnos,,113227.0,,,,,,,,,,,,,,,,,,,,,,,,,,113227.0,
[3A4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B] Gestión del estiércol,,17358827.0,7011689.46,,,,,,,,,,,,,,,,,,,,,,,,,24370516.46,
[3B1] Bovino,,10297536.0,5677214.0,,,,,,,,,,,,,,,,,,,,,,,,,15974750.0,
[3B2] Ovinos,,37277.0,35369.0,,,,,,,,,,,,,,,,,,,,,,,,,72646.0,
[3B3] Porcinos,,5191455.0,498706.0,,,,,,,,,,,,,,,,,,,,,,,,,5690161.0,
[3B4a] Búfalos,,7495.0,25021.0,,,,,,,,,,,,,,,,,,,,,,,,,32516.0,
[3B4b] Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[3B4d] Caprino,,39271.0,20886.0,,,,,,,,,,,,,,,,,,,,,,,,,60157.0,
[3B4e] Caballos,,42891.0,340394.0,,,,,,,,,,,,,,,,,,,,,,,,,383285.0,
[3B4f] Mulas y asnos,,11364.0,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,88595.0,
[3B4g] Aves de corral,,1731538.0,336868.46,,,,,,,,,,,,,,,,,,,,,,,,,2068406.46,
[3B4h] Otros  (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,,,2810360.0,,,,,,,,,,,,,,,,,,,,,,,,,2810360.0,
[3C] Cultivo del arroz,,97712.16,,,,,,,,,,,,,,,,,,,,,,,,,,97712.16,
[3D1] Emisiones directas de los N2O de los suelos gestionados,,,15425890.5,,,,,,,,,,,,,,,,,,,,,,,,,15425890.5,
[3D2] Emisiones indirectas de los N2O de los suelos gestionados,,,6406656.66,,,,,,,,,,,,,,,,,,,,,,,,,6406656.66,
[3F] Emisiones de quemado de biomasa en tierras de cultivo,,702377.23,729521.49,,,,,,,,,,,,,,,,,,,,,,,,,1431898.72,3920.61
[3G] Encalado,38590.99,,,,,,,,,,,,,,,,,,,,,,,,,,,38590.99,
[3H] aplicación de urea,1213689.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1213689.06,
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",-181568293.36,637327.37,304057.94,,,,,,,,,,,,,,,,,,,,,,,,,-180626908.05,3320.44
[4A] Tierra forestales,-185381394.1,,,,,,,,,,,,,,,,,,,,,,,,,,,-185381394.1,
[4A1] Tierras forestales que permanecen como tal,-182273135.97,,,,,,,,,,,,,,,,,,,,,,,,,,,-182273135.97,
[4A2] Tierras convertidas a tierras forestales,-3108258.13,,,,,,,,,,,,,,,,,,,,,,,,,,,-3108258.13,
[4B] Tierra de cultivo,-10730754.82,,,,,,,,,,,,,,,,,,,,,,,,,,,-10730754.82,
[4B1] Tierras de cultivo que permanecen como tal,-17575393.61,,,,,,,,,,,,,,,,,,,,,,,,,,,-17575393.61,
[4B2] Tierras convertidas a tierras de cultivo,6844638.79,,,,,,,,,,,,,,,,,,,,,,,,,,,6844638.79,
[4C] Praderas,15684342.27,,,,,,,,,,,,,,,,,,,,,,,,,,,15684342.27,
[4C1] Praderas que permanecen como tal,-458502.03,,,,,,,,,,,,,,,,,,,,,,,,,,,-458502.03,
[4C2] Tierras convertidas en praderas,16142844.3,,,,,,,,,,,,,,,,,,,,,,,,,,,16142844.3,
[4D] Humedales,267668.79,,,,,,,,,,,,,,,,,,,,,,,,,,,267668.79,
[4D1] Humedales que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4D2] Tierras convertidas en humedales,267668.79,,,,,,,,,,,,,,,,,,,,,,,,,,,267668.79,
[4E] Asentamientos ,276931.23,,,,,,,,,,,,,,,,,,,,,,,,,,,276931.23,
[4E1] Asentamientos que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4E2] Tierras convertidas en asentamientos,276931.23,,,,,,,,,,,,,,,,,,,,,,,,,,,276931.23,
[4F] Otras tierras ,498856.74,,,,,,,,,,,,,,,,,,,,,,,,,,,498856.74,
[4F1] Otras tierras que permanecen como tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4F1] Tierras convertidas en otras tierras,498856.74,,,,,,,,,,,,,,,,,,,,,,,,,,,498856.74,
[4(IV)] Emisiones de GEI por quemado de biomasa,,637327.37,304057.94,,,,,,,,,,,,,,,,,,,,,,,,,941385.31,3320.44
[4(IV)A] Emisiones de quemado de biomasa en tierras forestales,,499140.66,184646.6,,,,,,,,,,,,,,,,,,,,,,,,,683787.26,2364.85
[4(IV)C] Emisiones de quemado de biomasa en tierras praderas,,138186.71,119411.34,,,,,,,,,,,,,,,,,,,,,,,,,257598.05,955.596
[4(IV)H] Emisiones de quemado de biomasa en otras tierras,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
[4G] Productos de madera recolectada,-2183943.48,,,,,,,,,,,,,,,,,,,,,,,,,,,-2183943.48,
[4H] Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5] Residuos,1077581.42,40143956.9,5476034.52,,,,,,,,,,,,,,,,,,,,,,,,,46697572.83,1425.76
[5A] Eliminación de residuos sólidos,,18235374.2,,,,,,,,,,,,,,,,,,,,,,,,,,18235374.2,
[5A1] Sitios gestionados de eliminación de residuos (rellenos sanitarios),,11511965.91,,,,,,,,,,,,,,,,,,,,,,,,,,11511965.91,
[5A2] Sitios no controlados de eliminación de residuos ,,4772467.34,,,,,,,,,,,,,,,,,,,,,,,,,,4772467.34,
[5A3] Tiraderos a cielo abierto para eliminación de residuos,,1950940.95,,,,,,,,,,,,,,,,,,,,,,,,,,1950940.95,
[5B] Tratamiento biológico de los residuos sólidos,,125579.53,89139.04,,,,,,,,,,,,,,,,,,,,,,,,,214718.58,
[5C] Incineración y quema a cielo abierto  de residuos,1077581.42,887671.05,201055.81,,,,,,,,,,,,,,,,,,,,,,,,,2166308.28,1425.76
[5C1] Incineración de residuos peligrosos industriales y biológico infeccioso,18653.51,128.603,7210.69,,,,,,,,,,,,,,,,,,,,,,,,,25992.8,
[5C2] Quema a cielo abierto de residuos sólidos,1058927.91,887542.45,193845.12,,,,,,,,,,,,,,,,,,,,,,,,,2140315.48,1425.76
[5D] Tratamiento y eliminación de aguas residuales,,20895332.12,5185839.66,,,,,,,,,,,,,,,,,,,,,,,,,26081171.78,
[5D1] Tratamiento y eliminación de aguas residuales municipales,,4419422.17,2906147.92,,,,,,,,,,,,,,,,,,,,,,,,,7325570.09,
[5D2] Tratamiento y eliminación de aguas residuales industriales,,16475909.95,2279691.74,,,,,,,,,,,,,,,,,,,,,,,,,18755601.69,
[5E] Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISIONES NETAS (t de CO2e),499193359.12,150922883.42,41622938.49,2232622.48,372307.38,31641.72,4771.11,0.0,5375147.28,6271181.09,112617.66,356719.44,218882.78,8837.98,23025.36,984.774,0.0,810827.82,1.097,17408.98,1795.92,144.18,0.002,51.612,0.001,1512.6,177916.86,707757579.15,73420.07
Bunkers,3202441.08,617.431,23374.19,,,,,,,,,,,,,,,,,,,,,,,,,3226432.7,45.304
Aviación internacional,3202441.08,617.431,23374.19,,,,,,,,,,,,,,,,,,,,,,,,,3226432.7,45.304
Marítimo internacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emisiones de CO2 por quema de biomasa,26794603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26794603.0,
